,name,address,location,amentities,price,rating,no of reviews,city,Check_in_date,Check_out_date
25,OYO 42743 Hotel Midway,"Sco 2 Near J.P. Hospital, Zirakpur, Chandigarh, 140603, India","8.9 km to city centre
3.1 km to Chandigarh (IXC)",Bathtub,"Rs2,064",,,Chandigarh,12/02/2021,17/02/2021
26,OYO 38733 The Sai Palace,"107,Gali 2,Near Railway Station, Chandigarh, Chandigarh, 160101, India","5.7 km to city centre
3.5 km to Chandigarh (IXC)",Bathtub,"Rs3,621",,,Chandigarh,12/02/2021,17/02/2021
27,The Fern Residency Chandigarh,"28/8, Industrial Area, Phase - II, Chandigarh, Punjab, 160002, India","3.9 km to city centre
2.7 km to Chandigarh (IXC)",Free parkingAirport transferRestaurantBarMeeting Facilities,"Rs8,100","Superb 9.0
4 Hotels.com guest reviews",,Chandigarh,12/02/2021,17/02/2021
28,Hotel Vikrant,"Opposite CRPF GROUP CENTRE, HIMSHIKHA, Kalka, HR, 134104, India","16 km to city centre
18 km to Chandigarh (IXC)",Free parkingAirport transfer,"Rs6,000",,,Chandigarh,12/02/2021,17/02/2021
29,OYO 9420 Hotel Silver Palm,"Shimla Highway, Zirakpur, Zirakpur, Chandigarh, 160104, India","10 km to city centre
4.8 km to Chandigarh (IXC)",Free parkingBathtub,"Rs22,276",,,Chandigarh,12/02/2021,17/02/2021
30,Treebo Shashank Villa,"House no 531, behind DT mall, Panchkula, Chandigarh, 160059, India","7.2 km to city centre
8.1 km to Chandigarh (IXC)",Free parking,"Rs11,999",,,Chandigarh,12/02/2021,17/02/2021
31,OYO 16736 Hotel Hm Crystal,"Plot No 2A, Phase 1, Kamla Mrkt, Nr Dara Studio, Kharar, Chandigarh, 160055, India","5.6 km to city centre
9.4 km to Chandigarh (IXC)",Free parkingBathtub,"Rs2,267",,,Chandigarh,12/02/2021,17/02/2021
32,OYO 16736 Hotel Hm Crystal,"Plot No 2A, Phase 1, Kamla Mrkt, Nr Dara Studio, Kharar, Chandigarh, 160055, India","5.6 km to city centre
9.4 km to Chandigarh (IXC)",Free parkingBathtub,"Rs2,267",,,Chandigarh,12/02/2021,17/02/2021
33,OYO 38009 The Sai Villa,"81-82,81-82, Attawa, Panchkula, Chandigarh, 134108, India","7.8 km to city centre
7.4 km to Chandigarh (IXC)",Bathtub,"Rs4,152",,,Chandigarh,12/02/2021,17/02/2021
34,OYO 11034 Hotel JD Plaza,"Secter 58, Kharar, Punjab, 160055, India","5.9 km to city centre
9.0 km to Chandigarh (IXC)",,"Rs7,676",,,Chandigarh,12/02/2021,17/02/2021
35,OYO 14225 Bahl Regency,"1,Near Aura Garden, Mamta Enclave, Kalka-Shimla Highway, Panchkula, 140603, India","10 km to city centre
5.6 km to Chandigarh (IXC)",Free parkingRestaurant,"Rs4,532",,,Chandigarh,12/02/2021,17/02/2021
36,OYO 8959 New DK Palace,"Sec 45 A, Near Government School, Chandigarh, Chandigarh, 122003, India","2.9 km to city centre
4.8 km to Chandigarh (IXC)",RestaurantBathtub,"Rs11,792","4.0
1 Hotels.com guest review",,Chandigarh,12/02/2021,17/02/2021
37,OYO 6298 Motel Divine,"imperial building, near hdfc bank, sector 77,mohali, Kharar, 140308, India","7.8 km to city centre
8.1 km to Chandigarh (IXC)",Free parking,"Rs3,874",,,Chandigarh,12/02/2021,17/02/2021
38,OYO 4849 Hotel Staywell,"Zirakpur,Chandigarh-Ambala Highway., Zirakpur, Punjab, 140603, India","9.0 km to city centre
3.2 km to Chandigarh (IXC)",Free parkingBathtub,"Rs22,276",,,Chandigarh,12/02/2021,17/02/2021
39,OYO 33475 Hotel Orient View,"Oyo 33475 Hotel Orient ViewSector 45, Chandigarh, Chandigarh, 160047, India","3.2 km to city centre
4.1 km to Chandigarh (IXC)",Bathtub,"Rs2,346",,,Chandigarh,12/02/2021,17/02/2021
40,OYO 17081 Hotel Signia,"20, Kalka Shimla Highway, Zirakpur, Zirakpur, Punjab, 140603, India","9.8 km to city centre
4.3 km to Chandigarh (IXC)",Free parkingBathtub,"Rs3,895",,,Chandigarh,12/02/2021,17/02/2021
41,Hotel Sapphire,"NH-21, Before Chandigarh, Ambala Overbridge Near Wedlock Manor, Zirakpur, PUNJAB, 140603, India","8.7 km to city centre
2.9 km to Chandigarh (IXC)",Free parkingGymRestaurantBarConnecting rooms availableMeeting Facilities,"Rs7,380","2.0
1 Hotels.com guest review",,Chandigarh,12/02/2021,17/02/2021
42,Hotel Central Park,"SCO 10-11-12, SECTOR 17-A, Chandigarh, CHANDIGARH, 160017, India","1.8 km to city centre
7.4 km to Chandigarh (IXC)",Free parkingSpaRestaurantBarMeeting Facilities,"Rs2,700","4.0
4 Hotels.com guest reviews",,Chandigarh,12/02/2021,17/02/2021
43,Hotel Central Park,"SCO 10-11-12, SECTOR 17-A, Chandigarh, CHANDIGARH, 160017, India","1.8 km to city centre
7.4 km to Chandigarh (IXC)",Free parkingSpaRestaurantBarMeeting Facilities,"Rs2,700","4.0
4 Hotels.com guest reviews",,Chandigarh,12/02/2021,17/02/2021
44,OYO 1496 Hotel Stayly,"Mansa Devi Complex, Sector-4, Panchkula, Haryana, 134114, India","7.8 km to city centre
7.8 km to Chandigarh (IXC)",Free parking,"Rs4,973",,,Chandigarh,12/02/2021,17/02/2021
45,JK Rooms 142 Silky Resorts,"Zirakpur-Panchkula-Kalka Highway, S.A.S Nagar, Mohali, Surajpur, Zirakpur, Punjab, 140603, India","10 km to city centre
4.7 km to Chandigarh (IXC)",Free parkingRestaurant,"Rs7,000",,,Chandigarh,12/02/2021,17/02/2021
46,The Toy Hotel,"SCO 165 - 167, Sector 34-A, Chandigarh, Punjab, 160022, India","1.3 km to city centre
5.2 km to Chandigarh (IXC)",Free parkingRestaurantBarInternet accessMeeting Facilities,"Rs8,198",,,Chandigarh,12/02/2021,17/02/2021
47,OYO 10330 Hotel Golden Brooks,"SCO 352, Nayagaon, Chandigarh, Chandigarh, 160103, India","4.6 km to city centre
11 km to Chandigarh (IXC)",BarBathtub,"Rs8,754",,,Chandigarh,12/02/2021,17/02/2021
48,OYO 12379 Hotel Riyasat,"hotel riyasat, dadu majra, sector 38, Chandigarh, 160014, India","4.6 km to city centre
10 km to Chandigarh (IXC)",Free parking,"Rs22,276",,,Chandigarh,12/02/2021,17/02/2021
49,OYO 10537 Star City Inn,"152, Village Khudda Jassu, Opposite to E-sampark, Khuda Lahora, Chandigarh, Chandigarh, 160015, India","4.5 km to city centre
11 km to Chandigarh (IXC)",Bathtub,"Rs3,547",,,Chandigarh,12/02/2021,17/02/2021
50,Hotel Mandarin Square,"Chandigarh-Ambala National Highway, Opp Paras Downtown Mall, Zirakpur, Punjab, 140603, India","9.5 km to city centre
3.6 km to Chandigarh (IXC)",Free parking,"Rs9,098",,,Chandigarh,12/02/2021,17/02/2021
51,OYO 4727 Hotel Sangam Pacific,"S.C.O 6-7, Zirakpur, Chandigarh, 140603, India","9.9 km to city centre
4.7 km to Chandigarh (IXC)",Free parkingRestaurantBathtub,"Rs3,786",,,Chandigarh,12/02/2021,17/02/2021
52,OYO 17199 Hotel Clg Grand,"12 Zirakpur Shimla Hwy, Zirakpur, Punjab, 140603, India","9.9 km to city centre
4.6 km to Chandigarh (IXC)",Bathtub,"Rs3,481",,,Chandigarh,12/02/2021,17/02/2021
53,OYO 10386 Hotel Jimmy,"SCO 3025-3026, Sector 22,Chandigarh,India, Chandigarh, 160022, India","0.7 km to city centre
6.6 km to Chandigarh (IXC)",Free parkingRestaurant,"Rs18,878",,,Chandigarh,12/02/2021,17/02/2021
54,OYO 10386 Hotel Jimmy,"SCO 3025-3026, Sector 22,Chandigarh,India, Chandigarh, 160022, India","0.7 km to city centre
6.6 km to Chandigarh (IXC)",Free parkingRestaurant,"Rs18,878",,,Chandigarh,12/02/2021,17/02/2021
55,OYO 9661 Hotel Victoria Palace,"SCO 124,Burail, near AKSIPS School,Sector 45, Chandigarh, 160047, India","2.9 km to city centre
4.6 km to Chandigarh (IXC)",Bathtub,"Rs3,798",,,Chandigarh,12/02/2021,17/02/2021
56,Hotel Grand Way,"SCF 1059/8, Panchkula, 160101, India","6.4 km to city centre
6.0 km to Chandigarh (IXC)",Free parkingAirport transferRestaurant,"Rs3,100","2.0
1 Hotels.com guest review",,Chandigarh,12/02/2021,17/02/2021
57,Hotel City Heart Premium,"SCO 202-203-204, Chandigarh, Punjab, 160022, India","1.4 km to city centre
6.9 km to Chandigarh (IXC)",Parking availableAirport transferRestaurantBarBathtubMeeting Facilities,"Rs7,790","Good 6.6
3 Hotels.com guest reviews",,Chandigarh,12/02/2021,17/02/2021
58,Hotel Lazeeno Classic,"SCO 12, Modern Complex, Near Patiala Chowk, Ambala Road, Zirakpur, Punjab, 140603, India","10 km to city centre
4.2 km to Chandigarh (IXC)",Free parking,"Rs100,000",,,Chandigarh,12/02/2021,17/02/2021
59,OYO 4548 Hotel Tom Stay,"bhdannapurna sweets nr satyam document, ctr bhabat rd zirakpur, Zirakpur, 140603, India","9.6 km to city centre
3.7 km to Chandigarh (IXC)",Free parkingBathtub,"Rs3,777",,,Chandigarh,12/02/2021,17/02/2021
60,OYO 14030 Cheema Holiday Homes,"33 Shivalik Vihar, Nayagaon (Mohali), Chandigarh, 160103, India","5.6 km to city centre
11 km to Chandigarh (IXC)",Free parkingPet-friendlyRestaurant,"Rs1,896",,,Chandigarh,12/02/2021,17/02/2021
61,Hotel Golden Inn,"Gate No 1, Opposite Railway Station, Daria, Chandigarh, Chandigarh, Chandigarh, 160101, India","5.5 km to city centre
3.8 km to Chandigarh (IXC)",Free parking,"Rs100,000",,,Chandigarh,12/02/2021,17/02/2021
62,OYO 16695 Hotel Sun View,"Sco 11, Saraswati Vihar, Nr Indian Oil, Petrl Pump, Zirakpur, Punjab, 160104, India","11 km to city centre
5.6 km to Chandigarh (IXC)",Free parkingBathtub,"Rs3,845",,,Chandigarh,12/02/2021,17/02/2021
63,OYO 9599 Vansh Palace,"1546, Near Goga Mari Mandir, Sector 45, Civil Hospital Backside, Burail, Chandigarh, Chandigarh, 160047, India","3.2 km to city centre
4.2 km to Chandigarh (IXC)",Bathtub,"Rs4,003",,,Chandigarh,12/02/2021,17/02/2021
64,Hotel Orbit-34,"SCO 356-357, Sector 34-A, Chandigarh, Punjab, 160022, India","0.7 km to city centre
6.3 km to Chandigarh (IXC)",Free parkingAirport transferRestaurant,"Rs4,598",,,Chandigarh,12/02/2021,17/02/2021
65,Hotel Orbit-34,"SCO 356-357, Sector 34-A, Chandigarh, Punjab, 160022, India","0.7 km to city centre
6.3 km to Chandigarh (IXC)",Free parkingAirport transferRestaurant,"Rs4,598",,,Chandigarh,12/02/2021,17/02/2021
66,OYO 46866 The Nest 2,"Na,Opposite To Rajender Nagar Station, Kharar, Chandigarh, 160055, India","7.7 km to city centre
11 km to Chandigarh (IXC)",Bathtub,"Rs2,530",,,Chandigarh,12/02/2021,17/02/2021
67,OYO 9634 Sector 42,"House No 27, Sector 42, Main Road Attawa ,Chandigarh, Chandigarh, 160036, India","2.2 km to city centre
6.8 km to Chandigarh (IXC)",,"Rs6,561",,,Chandigarh,12/02/2021,17/02/2021
68,OYO 8664 Hotel 1st Choice,"Plot No. 203, Sector 45, Near Govt. Middle School, Chandigarh, Chandigarh, 160030, India","3.1 km to city centre
4.6 km to Chandigarh (IXC)",Restaurant,"Rs2,721",,,Chandigarh,12/02/2021,17/02/2021
69,SPOT ON 49328 Sukh Motel,"0,Shivalik Vihar (3), Chandigarh, Punjab, 160012, India","6.1 km to city centre
12 km to Chandigarh (IXC)",Bathtub,"Rs1,418",,,Chandigarh,12/02/2021,17/02/2021
70,SPOT ON 61033 Hotel Diamond,"1,Sector 80, Sahibzada Ajit Singh Nagar, Kharar, Punjab, 140308, India","8.4 km to city centre
6.8 km to Chandigarh (IXC)",Bathtub,"Rs1,561",,,Chandigarh,12/02/2021,17/02/2021
71,Mint Hotel Premia,"Showroom No 1-2-3, Balaji Enclave, Zirakpur-Patiala Road, Zirakpur, Punjab, 140603, India","9.9 km to city centre
3.8 km to Chandigarh (IXC)",Free parkingRestaurant,"Rs7,800","Very good 8.0
3 Hotels.com guest reviews",,Chandigarh,12/02/2021,17/02/2021
72,OYO 46328 Hotel Anand Shri,"19,Nandan Vihar, Unicity Homes Complex, Near Bus Stand, Chandigarh Highway, Zirakpur, Chandigarh, 140603, India","9.2 km to city centre
3.4 km to Chandigarh (IXC)",Bathtub,"Rs2,637",,,Chandigarh,12/02/2021,17/02/2021
73,OYO 18504 Hotel Safari,"S.C.O 20 Zirakpur-Panchkula-Kalka Hwy, Kalgidhar enclave,Baltana, Zirakpur, Punjab, 140603, India","9.7 km to city centre
4.2 km to Chandigarh (IXC)",Bathtub,"Rs3,229",,,Chandigarh,12/02/2021,17/02/2021
74,OYO 40846 Jm Plaza,"Hotel Jm Plaza, Chandigarh, Punjab, 133301, India","5.5 km to city centre
11 km to Chandigarh (IXC)",Bathtub,"Rs2,128",,,Chandigarh,12/02/2021,17/02/2021
75,Hotel Orbit,"#178, Industrial Cum Business Park, Phase II, Chandigarh, Punjab, 160002, India","4.0 km to city centre
2.7 km to Chandigarh (IXC)",Free parkingAirport transferRestaurant,"Rs4,598","Exceptional 10.0
1 Hotels.com guest review",,Chandigarh,12/02/2021,17/02/2021
76,Hotel Orbit,"#178, Industrial Cum Business Park, Phase II, Chandigarh, Punjab, 160002, India","4.0 km to city centre
2.7 km to Chandigarh (IXC)",Free parkingAirport transferRestaurant,"Rs4,598","Exceptional 10.0
1 Hotels.com guest review",,Chandigarh,12/02/2021,17/02/2021
77,OYO 16715 Hotel City Luxury 45,"270, Gali No. 3, Opp Prachin Mandir, Nr Community Centre, Sec 45, Burail, Chandigarh, Chandigarh, 160045, India","3.2 km to city centre
4.5 km to Chandigarh (IXC)",,"Rs2,254",,,Chandigarh,12/02/2021,17/02/2021
78,Glades Hotel,"SCO No. 3 and 4, Sector 55, Phase 1, Chandigarh, Punjab, 160055, India","4.9 km to city centre
8.7 km to Chandigarh (IXC)",Airport transferRestaurantBar,"Rs8,396","Very good 8.0
13 Hotels.com guest reviews",,Chandigarh,12/02/2021,17/02/2021
79,OYO 38170 Hotel Grand Plaza,"65,Ekta Market,Sector-42-B, Chandigarh, Chandigarh, 160036, India","2.3 km to city centre
6.8 km to Chandigarh (IXC)",Bathtub,"Rs2,732",,,Chandigarh,12/02/2021,17/02/2021
80,OYO 24142 Hotel Smart King,"6 A.K.S clny, Zirakpur, Punjab, 140603, India","9.9 km to city centre
3.6 km to Chandigarh (IXC)",Bathtub,"Rs2,241",,,Chandigarh,12/02/2021,17/02/2021
81,OYO 61261 Hotel Z,"Kala Road, Kala Road, Zirakpur, Punjab, 140603, India","9.6 km to city centre
4.0 km to Chandigarh (IXC)",Bathtub,"Rs3,384",,,Chandigarh,12/02/2021,17/02/2021
82,OYO 3987 Hotel Multitech,"SCO 1046-47, Sector - 22B,Near Sector 17, Chandigarh, 160022, India","0.6 km to city centre
6.5 km to Chandigarh (IXC)",Free parkingBathtub,"Rs4,408","2.0
1 Hotels.com guest review",,Chandigarh,12/02/2021,17/02/2021
83,Hotel Pride,"Shop No 1,2,3, Main Market, adjoining PEC, Nayagaon, Chandigarh, Chandigarh, 160103, India","4.4 km to city centre
10 km to Chandigarh (IXC)",Free parkingAirport transferRestaurantMeeting Facilities,"Rs2,652","Good 6.0
3 Hotels.com guest reviews",,Chandigarh,12/02/2021,17/02/2021
84,OYO 38616 Hotel Jeevak,"S.C.O. 1030, Sec-110-111, T.D.I. Cannaught Place, Landran-Banur, Kharar, Punjab, 140307, India","12 km to city centre
12 km to Chandigarh (IXC)",Bathtub,"Rs3,346",,,Chandigarh,12/02/2021,17/02/2021
85,Treebo Trip Kamron,"Village Sohana, Nr. Rattan College &, Central Bank of India, Sector - 78, Kharar, Punjab, 160055, India","8.0 km to city centre
8.0 km to Chandigarh (IXC)",Free parking,"Rs3,706","Good 7.4
3 Hotels.com guest reviews",,Chandigarh,12/02/2021,17/02/2021
86,Hotel Rajshree,"Plot no 181/45 Industrial Business Park, Phase I, Chandigarh, Punjab, 160002, India","4.0 km to city centre
2.9 km to Chandigarh (IXC)",Free parkingAirport transferSpaGymRestaurantBar,"Rs8,250","Good 6.0
2 Hotels.com guest reviews",,Chandigarh,12/02/2021,17/02/2021
87,Hotel Rajshree,"Plot no 181/45 Industrial Business Park, Phase I, Chandigarh, Punjab, 160002, India","4.0 km to city centre
2.9 km to Chandigarh (IXC)",Free parkingAirport transferSpaGymRestaurantBar,"Rs8,250","Good 6.0
2 Hotels.com guest reviews",,Chandigarh,12/02/2021,17/02/2021
88,Hotel SKA Hometel,"Shop No. 4, Nada Road, Near Committee Office & Water Tank, Chandigarh, Punjab, 160103, India","5.2 km to city centre
11 km to Chandigarh (IXC)",Free parking,"Rs2,400",,,Chandigarh,12/02/2021,18/02/2021
89,Hyatt Regency Chandigarh,"178 Industrial and Business Park, Phase I, Chandigarh, 160002, India","4.1 km to city centre
3.3 km to Chandigarh (IXC)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs24,863","Fabulous 8.6
190 Hotels.com guest reviews",,Chandigarh,12/02/2021,18/02/2021
90,4 By Oyo Zirakpur,"Ambala Chandigarh Expy, Zirakpur, PB, 140603, India","12 km to city centre
5.3 km to Chandigarh (IXC)",PoolFree parkingGym,"Rs12,648","Exceptional 10.0
3 Hotels.com guest reviews",,Chandigarh,12/02/2021,18/02/2021
91,4 By Oyo Zirakpur,"Ambala Chandigarh Expy, Zirakpur, PB, 140603, India","12 km to city centre
5.3 km to Chandigarh (IXC)",PoolFree parkingGym,"Rs12,648","Exceptional 10.0
3 Hotels.com guest reviews",,Chandigarh,12/02/2021,18/02/2021
92,Hotel Almeida,"NH21, Chandigarh Amabala Highway, Chandigarh Ambala Highway, Zirakpur, Punjab, 140603, India","8.4 km to city centre
2.7 km to Chandigarh (IXC)",PoolFree parkingSpaRestaurantBar,"Rs11,340",,,Chandigarh,12/02/2021,18/02/2021
93,Hotel Midway,"Sco 2 near J.P. Hospital, Zirakpur, Punjab, 140603, India","8.9 km to city centre
3.1 km to Chandigarh (IXC)",Free parking,"Rs150,000",,,Chandigarh,12/02/2021,18/02/2021
94,Hotel Midway,"Sco 2 near J.P. Hospital, Zirakpur, Punjab, 140603, India","8.9 km to city centre
3.1 km to Chandigarh (IXC)",Free parking,"Rs150,000",,,Chandigarh,12/02/2021,18/02/2021
95,OYO 9661 Hotel Victoria Palace,"SCO 124,Burail, near AKSIPS School,Sector 45, Chandigarh, 160047, India","2.9 km to city centre
4.6 km to Chandigarh (IXC)",Bathtub,"Rs5,552",,,Chandigarh,12/02/2021,18/02/2021
96,Hotel Cama,"SCF - 13-18 Sector- 53 (Phase-3A), SAS Nagar, Chandigarh, Punjab, 160055, India","4.3 km to city centre
7.4 km to Chandigarh (IXC)",Free parkingAirport transferRestaurantBar,"Rs11,979","Good 7.2
5 Hotels.com guest reviews",,Chandigarh,12/02/2021,18/02/2021
97,Hotel South End chandigarh,"SCO - 499, 500, Himalaya Marg, 35C, Sector 35, Chandigarh, Chandigarh, 160036, India","2.0 km to city centre
5.7 km to Chandigarh (IXC)",Free parkingAirport transfer,"Rs4,800","2.0
1 Hotels.com guest review",,Chandigarh,12/02/2021,18/02/2021
98,Hotel South End chandigarh,"SCO - 499, 500, Himalaya Marg, 35C, Sector 35, Chandigarh, Chandigarh, 160036, India","2.0 km to city centre
5.7 km to Chandigarh (IXC)",Free parkingAirport transfer,"Rs4,800","2.0
1 Hotels.com guest review",,Chandigarh,12/02/2021,18/02/2021
99,Holiday Inn Chandigarh Zirakpur,"RAKSHA BUSINESS CENTRE, AMBALA CHANDIGARH HIGHWAY, Zirakpur, CH, 140603, India","12 km to city centre
5.2 km to Chandigarh (IXC)",PoolFree parkingSpaRestaurantBar,"Rs12,400","Exceptional 10.0
1 Hotels.com guest review",,Chandigarh,12/02/2021,18/02/2021
100,OYO 37663 Hotel Royal Palace,"81-82,81-82, Attawa, Chandigarh, Chandigarh, 160032, India","2.2 km to city centre
6.7 km to Chandigarh (IXC)",Bathtub,"Rs28,316",,,Chandigarh,12/02/2021,18/02/2021
101,Hotel Wisteria,"SCO 103, Near AKM Resort, Opposite Hynduai Showroom, Patiala Road, Zirakpur, Chandigarh, 140603, India","10 km to city centre
3.8 km to Chandigarh (IXC)",Free parking,"Rs3,600",,,Chandigarh,12/02/2021,18/02/2021
102,Capital O 10990 Hotel Alaska,"Zirakpur-Panchkula-Kalka Hwy, Opposite CST, Zirakpur, 140603, India","9.8 km to city centre
4.4 km to Chandigarh (IXC)",Free parking,"Rs5,240","Very good 8.0
1 Hotels.com guest review",,Chandigarh,12/02/2021,18/02/2021
