,name,address,location,amentities,price,rating,no of reviews,city,Check_in_date,Check_out_date
10,Inde Hotel Cyber City,"X-66A, DLF Phase -2, Gurugram, Haryana, 122002, India","7.3 km to city centre
7.0 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs5,798","Good 6.6
6 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
11,Inde Hotel Cyber City,"X-66A, DLF Phase -2, Gurugram, Haryana, 122002, India","7.3 km to city centre
7.0 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs5,798","Good 6.6
6 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
12,ibis Gurgaon Golf Course Road Hotel,"Block 1 Sector 53 Golf Course, Gurugram, Delhi N.C.R, 122001, India","7.8 km to city centre
13 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transferGymRestaurantBarInternet access,"Rs3,700","Good 7.8
57 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
13,Hyatt Place Gurgaon Udyog Vihar,"15/1 Old Delhi-Gurgaon Road, Sector 18, Gurugram, Delhi N.C.R, 122015, India","6.1 km to city centre
6.4 km to Indira Gandhi International Airport (DEL)",PoolParking availablePet-friendlyAirport transferGymRestaurant,"Rs5,525","Very good 8.0
150 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
14,Hyatt Regency Gurgaon,"New Delhi NCR, NH8, Sector 83, Gurugram, Delhi N.C.R, 122004, India","9.1 km to city centre
21 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs9,263","Fabulous 8.6
135 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
15,"Trident, Gurgaon","443 Udyog Vihar Phase V, Gurugram, Delhi N.C.R, 122001, India","7.7 km to city centre
6.1 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs9,500","Exceptional 9.4
73 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
16,Hotel Grenville,"29 Mehrauli Rd, Gurugram, HR, 122001, India","1.5 km to city centre
11 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs3,161",,,Gurgaon,12/02/2021,17/02/2021
17,Levante Hotel,"Cyber City 41/5, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana, 122010, India","7.7 km to city centre
7.2 km to Indira Gandhi International Airport (DEL)",Restaurant,"Rs4,600","2.0
1 Hotels.com guest review",,Gurgaon,12/02/2021,17/02/2021
18,HYDEWEST INDIA,"158 Sector 38 Gurugram, Gurugram, harayana, 122003, India","3.3 km to city centre
14 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transferBathtubKitchen,"Rs11,305","Very good 8.0
1 Hotels.com guest review",,Gurgaon,12/02/2021,17/02/2021
19,Krishna Coddle Executive,"714A, B Block, Sushant Shopping Arcade, Sushant Lok-I, Gurugram, Haryana, 122002, India","5.2 km to city centre
10 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs3,198",,,Gurgaon,12/02/2021,17/02/2021
20,Liveinn Style,"137, Sector-31, Gurugram, HR, 122001, India","2.5 km to city centre
12 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs5,568",,,Gurgaon,12/02/2021,17/02/2021
21,Moon Residency,"A - 128, National Highway - 8, Near International Airport, Gurugram, New Delhi, 110037, India","8.4 km to city centre
7.3 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs3,238",,,Gurgaon,12/02/2021,17/02/2021
22,Moon Residency,"A - 128, National Highway - 8, Near International Airport, Gurugram, New Delhi, 110037, India","8.4 km to city centre
7.3 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs3,238",,,Gurgaon,12/02/2021,17/02/2021
23,Ambrosia By ZiffyHomes,"H.No- 400, Sector-39, Gurugram, 122001, India","3.0 km to city centre
14 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs2,518",,,Gurgaon,12/02/2021,17/02/2021
24,The Bristol Hotel,"DLF City Phase I, Gurugram, Delhi N.C.R, 122002, India","6.8 km to city centre
8.5 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs6,600","Good 7.4
20 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
25,Aadat Residency,"Plot No-824, Sector 47, Gurugram, Haryana, 122018, India","3.7 km to city centre
15 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs3,600",,,Gurgaon,12/02/2021,17/02/2021
26,"The Leela Ambience Hotel & Residences, Gurugram","Ambience Island, National Highway-8, Gurugram, Delhi N.C.R, 122002, India","8.5 km to city centre
5.6 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs15,998","Very good 8.4
130 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
27,Ahuja Residency Vista Signature,"B-109 & 110, Near Unitech, Signature Tower, South City - I, Gurugram, India","3.4 km to city centre
10 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs5,066","Exceptional 10.0
1 Hotels.com guest review",,Gurgaon,12/02/2021,17/02/2021
28,Olive Serviced Apartments Gurgaon,"1208, DLF Phase - IV, Gurugram, Haryana, 122002, India","5.5 km to city centre
9.7 km to Indira Gandhi International Airport (DEL)",Free parkingPet-friendlyAirport transfer,"Rs4,000","Exceptional 10.0
4 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
29,CoRoomS SanVi Prime Unitech Cyber Park,"Plot #1088P, Sector 40, Beside Unitech Cyber Par, Gurugram, Haryana, 122001, India","3.3 km to city centre
13 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transfer,"Rs1,749",,,Gurgaon,12/02/2021,17/02/2021
30,Gazebo Inn And Suites,"Plot No GH 07, Sector 39, Gurugram, Haryana, 122001, India","2.5 km to city centre
13 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs4,950",,,Gurgaon,12/02/2021,17/02/2021
31,JK Rooms 143 Amazone Holiday Guest House,"V- block , 37/8 ,DLF Phase 3, Near Narayana hospital, Gurugram, Gurugram, Haryana, 122001, India","8.4 km to city centre
6.6 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs7,000",,,Gurgaon,12/02/2021,17/02/2021
32,Radisson Gurugram Sohna Road City Center,"Main Sohna Road, Sector 49, Gurugram, Delhi N.C.R, 122002, India","5.1 km to city centre
16 km to Indira Gandhi International Airport (DEL)",PoolParking availableAirport transferSpaGymRestaurant,"Rs14,978","Very good 8.2
33 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
33,Radisson Gurugram Sohna Road City Center,"Main Sohna Road, Sector 49, Gurugram, Delhi N.C.R, 122002, India","5.1 km to city centre
16 km to Indira Gandhi International Airport (DEL)",PoolParking availableAirport transferSpaGymRestaurant,"Rs14,978","Very good 8.2
33 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
34,Jade By ZiffyHomes,"House No-839, Sector-38, Near Medanta Hospital, Near Vita Dairy, Gurugram, Haryana, 122003, India","2.0 km to city centre
12 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs3,358",,,Gurgaon,12/02/2021,17/02/2021
35,Olive Studio Rooms,"1120, Sec-43, Golf Course Road, Gurugram, HR, 122002, India","6.8 km to city centre
11 km to Indira Gandhi International Airport (DEL)",Free parkingKitchen,"Rs3,400","Exceptional 10.0
1 Hotels.com guest review",,Gurgaon,12/02/2021,17/02/2021
36,Aakritii Hotels,"702 Sector 23 Rd, Gurugram, HR, 122017, India","6.1 km to city centre
6.4 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs2,196","Exceptional 9.6
4 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
37,Olive Cozy stays,"P 400, Sector 38, Gurugram, Haryana, 122003, India","3.2 km to city centre
14 km to Indira Gandhi International Airport (DEL)",Free parkingPet-friendlyKitchen,"Rs3,800",,,Gurgaon,12/02/2021,17/02/2021
38,Lemon Tree Hotel Sohna Road,"Sector 68, Gurugram, Haryana, 122021, India","10 km to city centre
21 km to Indira Gandhi International Airport (DEL)",PoolSpaRestaurant,"Rs7,998","Superb 9.2
5 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
39,Bellagio Inn & Suites,"Flat No 202, 1st Floor, Plot No GH 02 Sector 51, Gurugram, Haryana, 122018, India","5.1 km to city centre
14 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs4,600",,,Gurgaon,12/02/2021,17/02/2021
40,Urban Key House,"Plot No 136-P, Sector 39, Urban Estate, Opposite to Medanta Hospital, Gurugram, Haryana, 122003, India","2.5 km to city centre
13 km to Indira Gandhi International Airport (DEL)",Free parkingGym,"Rs3,000","Exceptional 10.0
1 Hotels.com guest review",,Gurgaon,12/02/2021,17/02/2021
41,Platinum Infrasource,"B - 618, Sushant Lok, phase - 1, Gurugram, Haryana, 122009, India","4.8 km to city centre
10 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transferRestaurantBathtub,"Rs4,800",,,Gurgaon,12/02/2021,17/02/2021
42,Ahuja Residency Cyber City I,"55, Jacaranda Marg, Mushedpur, DLF, Phase 2, Sector 25, Gurugram, Haryana, 122008, India","6.9 km to city centre
7.4 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs4,578",,,Gurgaon,12/02/2021,17/02/2021
43,AAN HOTEL,"Plot no 260 sector 38, Gurugram, 122001, India","3.5 km to city centre
14 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs5,000",,,Gurgaon,12/02/2021,17/02/2021
44,AAN HOTEL,"Plot no 260 sector 38, Gurugram, 122001, India","3.5 km to city centre
14 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs5,000",,,Gurgaon,12/02/2021,17/02/2021
45,Pacific Inn Suryansh Hotel,"17 Milestones, Dhunella, Sohna Road, Hryana, Gurugram, 122001, India","5.2 km to city centre
16 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferRestaurant,"Rs5,363","Very good 8.0
1 Hotels.com guest review",,Gurgaon,12/02/2021,17/02/2021
46,SKY CITY HOTEL,"1 OLD JUDICIAL COMPLEX, SECTOR - 15,1, Gurugram, Haryana, 122001, India","0.8 km to city centre
12 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transferSpaGymRestaurantBar,"Rs6,120","Good 6.6
14 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
47,OYO 26915 Hotel North East Residency,"Main Golf Course Rd, Sector-55, Gurugram, Haryana, 122001, India","8.7 km to city centre
15 km to Indira Gandhi International Airport (DEL)",Bathtub,"Rs18,878",,,Gurgaon,12/02/2021,17/02/2021
48,"When In Gurgaon - Service Apartments, Opp. Artemis Hospital","564, Sector 52, Opposite Artemis Hospital, Gurugram, Haryana, 122003, India","5.5 km to city centre
14 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs4,000",,,Gurgaon,12/02/2021,17/02/2021
49,Smart Inn-1,"83,JACARANDA MARG,DLF PHASE-II, Gurugram, Haryana, 122002, India","6.8 km to city centre
7.2 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transfer,"Rs3,171",,,Gurgaon,12/02/2021,17/02/2021
50,Bawa Residency,"C1-2771 C, Sushant Lok 1, Next to Paras Hospital, Gurugram, Haryana, 122009, India","6.0 km to city centre
12 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transferConnecting rooms available,"Rs3,998","Very good 8.0
1 Hotels.com guest review",,Gurgaon,12/02/2021,17/02/2021
51,The Habitare Gurgaon,"21/1 MG Road Sector 14, Gurugram, 122001, India","1.5 km to city centre
11 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transferSpaGymRestaurantBathtub,"Rs4,498","4.0
3 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
52,The Royal Crown,"334-335, SOUTHCITY 1, BLOCK A, SECTOR 30, Gurugram, HARYANA, 122001, India","3.3 km to city centre
11 km to Indira Gandhi International Airport (DEL)",Free parkingPet-friendlyAirport transferGymRestaurant,"Rs2,998",,,Gurgaon,12/02/2021,17/02/2021
53,OYO 9422 Prime,"N Block, Gurugram, Haryana, 122002, India","7.0 km to city centre
7.0 km to Indira Gandhi International Airport (DEL)",Free parkingBathtub,"Rs4,966","2.0
1 Hotels.com guest review",,Gurgaon,12/02/2021,17/02/2021
54,Crowne Plaza Hotel Gurgaon,"Site 2 Sector 29, Opp. Signature Tower, Gurugram, Delhi N.C.R, 122001, India","3.8 km to city centre
10 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs9,249","Superb 9.0
83 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
55,Crowne Plaza Hotel Gurgaon,"Site 2 Sector 29, Opp. Signature Tower, Gurugram, Delhi N.C.R, 122001, India","3.8 km to city centre
10 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs9,249","Superb 9.0
83 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
56,Hotel Haut Monde,"Sec-15, Jharsa Road, Exit-09, Gurugram, Delhi N.C.R, 122001, India","1.2 km to city centre
12 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferRestaurantInternet access,"Rs3,659","Good 6.0
1 Hotels.com guest review",,Gurgaon,12/02/2021,17/02/2021
57,OYO 19751 Parkview Residency,"A1/167,Ait Chowk,Huda, Sushant Lok 2,Sector 55, Gurugram, Haryana, 122001, India","8.5 km to city centre
14 km to Indira Gandhi International Airport (DEL)",Free parkingBathtub,"Rs18,878",,,Gurgaon,12/02/2021,17/02/2021
58,OYO 29687 Sunny Guest House,"88Sector 1, Imt , Near Hsiidc Market, Gurugram, Haryana, 122052, India","13 km to city centre
25 km to Indira Gandhi International Airport (DEL)",Free parkingBathtubKitchen,"Rs18,878",,,Gurgaon,12/02/2021,17/02/2021
59,MAVENS HOUSE,"750 Sector-15 PART 2, Just Behind Google Building, Gurugram, Haryana, 122001, India","2.0 km to city centre
11 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transferGymRestaurantBar,"Rs1,978","Exceptional 9.6
6 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
60,Ginger Manesar,"Raheja Square, IMT, Manesar, Gurugram, Delhi N.C.R, 122050, India","14 km to city centre
26 km to Indira Gandhi International Airport (DEL)",Free parkingGymRestaurantBar,"Rs8,158",,,Gurgaon,12/02/2021,17/02/2021
61,OYO 14777 Summer Homez,"43526,K-3 Rd,Heritage City, Sector 25,Gurugram, Gurugram, Haryana, 122002, India","6.3 km to city centre
8.2 km to Indira Gandhi International Airport (DEL)",Free parkingBathtub,"Rs3,261",,,Gurgaon,12/02/2021,17/02/2021
62,Smart Villa 5 by Royal Collection,"M-11 A/6, DLF CITY-II, Gurugram, HARYANA, 122002, India","6.7 km to city centre
7.2 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs3,986",,,Gurgaon,12/02/2021,17/02/2021
63,SWASNO HOTELS PVT LTD,"J-10/7 DLF PHASE 2, OPPOSITE SAHARA MALL, Gurugram, HR, 122002, India","6.4 km to city centre
8.3 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurantBarConnecting rooms available,"Rs4,500",,,Gurgaon,12/02/2021,17/02/2021
64,Excel Inn,"C-125, South City-1, Adjoining, South City Market, Near Huda City, Gurugram, Harayana, 122004, India","3.6 km to city centre
11 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs5,600",,,Gurgaon,12/02/2021,17/02/2021
65,"Lemon Tree Hotel, Udyog Vihar, Gurugram","866 Udyog Vihar, Gurugram, Delhi N.C.R, 122016, India","7.6 km to city centre
5.9 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transferGymRestaurant,"Rs3,038","Good 7.6
8 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
66,"Lemon Tree Hotel, Udyog Vihar, Gurugram","866 Udyog Vihar, Gurugram, Delhi N.C.R, 122016, India","7.6 km to city centre
5.9 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transferGymRestaurant,"Rs3,038","Good 7.6
8 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
67,Hotel La Residence,"W-5/6, DLF Phase 3, Sector 24, Gurugram, 122002, India","8.4 km to city centre
6.8 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transferRestaurantConnecting rooms available,"Rs6,198","Superb 9.2
8 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
68,OYO 12968 Hotel The Domus,"Plot 410, LIG Colony, Sector 31, Gurugram, Haryana, 122001, India","2.4 km to city centre
12 km to Indira Gandhi International Airport (DEL)",,"Rs22,276",,,Gurgaon,12/02/2021,17/02/2021
69,OYO 12471 SKS PREMIUM,"1053 D, C Block sushant lok-1, Gurugram, Haryana, 122002, India","5.7 km to city centre
11 km to Indira Gandhi International Airport (DEL)",Kitchen,"Rs22,276",,,Gurgaon,12/02/2021,17/02/2021
70,OYO 13555 Niketan Medanta,"102, 82 Himalaya Road sector 38, Gurugram, Haryana, 122001, India","3.0 km to city centre
14 km to Indira Gandhi International Airport (DEL)",Restaurant,"Rs22,276",,,Gurgaon,12/02/2021,17/02/2021
71,Tavisha Villa,"H-34/18, DLF Phase-1, Gurugram, Delhi N.C.R, 120001, India","7.0 km to city centre
8.6 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transferRestaurant,"Rs8,198","Exceptional 10.0
1 Hotels.com guest review",,Gurgaon,12/02/2021,17/02/2021
72,The Maple Leaf DLF Cyber City,"5, Jacaranda Marg, DLF City, Phase 2, Near DLF Cyber City, Gurugram, Haryana, 122002, India","6.8 km to city centre
7.3 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transfer,"Rs4,476",,,Gurgaon,12/02/2021,17/02/2021
73,Perch Arbor Golf Course Road,"A55/22,DLF Phase 1,Sector 28, Gurugram, Haryana, 122002, India","6.7 km to city centre
9.3 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transferRestaurant,"Rs2,800",,,Gurgaon,12/02/2021,17/02/2021
74,The Mayflower,"V-11/47, DLF Phase -3, Gurugram, Delhi N.C.R, 122002, India","9.0 km to city centre
7.1 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transferRestaurantBathtub,"Rs6,000",,,Gurgaon,12/02/2021,17/02/2021
75,"Lemon Tree Premier 2, Gurugram","43-47, City Centre, Sector 29, Gurugram, Haryana, 122002, India","3.9 km to city centre
10 km to Indira Gandhi International Airport (DEL)",PoolParking availableAirport transferGymRestaurantInternet access,"Rs7,998","Good 7.8
29 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
76,Hotel City Premier,"Plot 6303, Near Galleria Market, Opp., Super Mart 1, DLF City Phase IV, Gurugram, Delhi N.C.R, 122002, India","3.5 km to city centre
11 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transferRestaurantInternet accessConnecting rooms available,"Rs3,580","4.0
1 Hotels.com guest review",,Gurgaon,12/02/2021,17/02/2021
77,Hotel City Premier,"Plot 6303, Near Galleria Market, Opp., Super Mart 1, DLF City Phase IV, Gurugram, Delhi N.C.R, 122002, India","3.5 km to city centre
11 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transferRestaurantInternet accessConnecting rooms available,"Rs3,580","4.0
1 Hotels.com guest review",,Gurgaon,12/02/2021,17/02/2021
78,OYO 4131 Glen Thirty,"30-P, Sector 38, Gurugram, India","2.9 km to city centre
14 km to Indira Gandhi International Airport (DEL)",Bathtub,"Rs22,276",,,Gurgaon,12/02/2021,17/02/2021
79,OYO 16953 The Grace Residency,"634,Sector-5,Sheetla Mata Mandir Marg, Besides Huda Ground, Gurugram, Haryana, 122001, India","2.5 km to city centre
10 km to Indira Gandhi International Airport (DEL)",BathtubKitchen,"Rs7,816",,,Gurgaon,12/02/2021,17/02/2021
80,OYO 16759 Sukhsagar,"959/3,Rajeev Nagar, Mata Mandir Road, Sector 12, Gurugram, Haryana, 122001, India","1.8 km to city centre
10 km to Indira Gandhi International Airport (DEL)",Bathtub,"Rs18,878",,,Gurgaon,12/02/2021,17/02/2021
81,Hotel Smart Villa IV by Royal Collection,"M-11 A/1, DLF City -II, Gurugram, Haryana, 122002, India","6.7 km to city centre
7.2 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs40,000",,,Gurgaon,12/02/2021,17/02/2021
82,"Lemon Tree Premier 1, Gurugram","48-52, Leisure Valley, Sector-29, Gurugram, Haryana, 122002, India","3.9 km to city centre
10 km to Indira Gandhi International Airport (DEL)",PoolAirport transferSpaGymRestaurantBar,"Rs5,598","Good 7.6
22 Hotels.com guest reviews",,Gurgaon,12/02/2021,17/02/2021
83,OYO 8317 Sector 31,"Plot No. 1318, Sector 31, Gurugram, 122001, India","2.1 km to city centre
13 km to Indira Gandhi International Airport (DEL)",Bathtub,"Rs22,276","Very good 8.0
1 Hotels.com guest review",,Gurgaon,12/02/2021,17/02/2021
84,New Bawa Residency,"C1-2793, near Community Centre, Sushant Lok 1, Gurugram, Haryana, 122002, India","6.0 km to city centre
12 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferRestaurant,"Rs3,998",,,Gurgaon,12/02/2021,17/02/2021
85,OYO 13843 DS Cyber Residency,"W-5/33,Near Pink Town Market, Dlf Phase 3 , Sector-24, Gurugram, Haryana, 122010, India","8.3 km to city centre
6.9 km to Indira Gandhi International Airport (DEL)",Bathtub,"Rs2,510",,,Gurgaon,12/02/2021,17/02/2021
86,OYO 17425 Dwarka Palace,"57/1,Sector-88A,Gurgaon Pataudi Road, Gurugram, Haryana, 122505, India","7.8 km to city centre
19 km to Indira Gandhi International Airport (DEL)",Bathtub,"Rs2,532",,,Gurgaon,12/02/2021,17/02/2021
87,OYO 567 Hotel Lime Tree Hospitality,"1991, Opposite Ramada Hotel, Sector 45, Gurugram, Haryana, 122003, India","4.1 km to city centre
12 km to Indira Gandhi International Airport (DEL)",Free parkingBathtub,"Rs2,020",,,Gurgaon,12/02/2021,17/02/2021
88,OYO 567 Hotel Lime Tree Hospitality,"1991, Opposite Ramada Hotel, Sector 45, Gurugram, Haryana, 122003, India","4.1 km to city centre
12 km to Indira Gandhi International Airport (DEL)",Free parkingBathtub,"Rs2,020",,,Gurgaon,12/02/2021,17/02/2021
89,"The Westin Gurgaon, New Delhi","Number 1, M.G. Road, Sector 29, Gurugram, Delhi N.C.R, 122002, India","4.7 km to city centre
8.9 km to Indira Gandhi International Airport (DEL)",PoolFree parkingSpaGymRestaurantBar,"Rs12,197","Fabulous 8.8
68 Hotels.com guest reviews",,Gurgaon,12/02/2021,18/02/2021
90,Taj City Centre Gurugram,"Plot No. 1 Sector 44, Near HUDA Metro, Gurugram, Delhi N.C.R, 122 004, India","4.4 km to city centre
11 km to Indira Gandhi International Airport (DEL)",PoolFree parkingPet-friendlySpaGymRestaurant,"Rs18,038","Superb 9.0
106 Hotels.com guest reviews",,Gurgaon,12/02/2021,18/02/2021
91,Holiday Inn Gurugram Sector 90,"Sapphire 90 Sector 90, Gurugram, Haryana, 122505, India","11 km to city centre
22 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferGymRestaurantBar,"Rs7,500","Superb 9.0
2 Hotels.com guest reviews",,Gurgaon,12/02/2021,18/02/2021
92,Holiday Inn Gurugram Sector 90,"Sapphire 90 Sector 90, Gurugram, Haryana, 122505, India","11 km to city centre
22 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferGymRestaurantBar,"Rs7,500","Superb 9.0
2 Hotels.com guest reviews",,Gurgaon,12/02/2021,18/02/2021
93,Hyatt Regency Gurgaon,"New Delhi NCR, NH8, Sector 83, Gurugram, Delhi N.C.R, 122004, India","9.1 km to city centre
21 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs11,982","Fabulous 8.6
135 Hotels.com guest reviews",,Gurgaon,12/02/2021,18/02/2021
94,Dia Park Premier,"353-357 Sector-29, Gurugram, Delhi N.C.R, 122001, India","4.0 km to city centre
9.8 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs24,000","Fabulous 8.6
19 Hotels.com guest reviews",,Gurgaon,12/02/2021,18/02/2021
95,Dia Park Premier,"353-357 Sector-29, Gurugram, Delhi N.C.R, 122001, India","4.0 km to city centre
9.8 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs24,000","Fabulous 8.6
19 Hotels.com guest reviews",,Gurgaon,12/02/2021,18/02/2021
