,name,address,location,amentities,price,rating,no of reviews,city,Check_in_date,Check_out_date
15,Treebo Trip Riyas Grand,"6-15-44, APHB Colony, Near Alipiri Road, Chittoor, Tirupati, Andhra Pardesh, 517501, India","2.3 km to city centre
8.2 km to Venkateshvara Temple",Free parking,"Rs4,846","Exceptional 10.0
1 Hotels.com guest review",,"Tirupati, Andhra Pradesh, India",12/02/2021,17/02/2021
16,OYO 28216 Raajas Grand,"Beside Lvk Kalyanamandapam, Tiruchanoor Road, Tirupati, Andhra Pradesh, 517501, India","2.3 km to city centre
12 km to Venkateshvara Temple",RestaurantBathtub,"Rs4,556",,,"Tirupati, Andhra Pradesh, India",12/02/2021,17/02/2021
17,Treebo Trend Sls Grand,"13-6-600/44/171/1 P.K.Layout, Opp., Srinivasam Complex, 3rd Rd, Tirupati, Tirupati, Andhra Pradesh, 517501, India","0.8 km to city centre
10 km to Venkateshvara Temple",Free parking,"Rs3,811","5.8
7 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,17/02/2021
18,SPOT ON 44158 Madarasu Smart Homes,"1,Annawado, Upadyaya Nagar, 11Th Cross, Near Marasa Sarovar Premiere Hotel, Tirupati, Andhra Pradesh, 517507, India","3.1 km to city centre
10 km to Venkateshvara Temple",Bathtub,"Rs1,383",,,"Tirupati, Andhra Pradesh, India",12/02/2021,17/02/2021
19,Hotel PLR Grand,"Opp. Central Bus Station, Tirupati, Andhra Pradesh, 517501, India","0.6 km to city centre
10 km to Venkateshvara Temple",Free parkingAirport transferRestaurantInternet access,"Rs3,954","Good 6.4
20 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,17/02/2021
20,Hotel PLR Grand,"Opp. Central Bus Station, Tirupati, Andhra Pradesh, 517501, India","0.6 km to city centre
10 km to Venkateshvara Temple",Free parkingAirport transferRestaurantInternet access,"Rs3,954","Good 6.4
20 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,17/02/2021
21,HOTEL ANNAPURNA,"349, G car Street Opp Railway Station, Tirupati, 349, G car Street Opp Railway Station, 517501, India","1.3 km to city centre
11 km to Venkateshvara Temple",Free parkingRestaurantInternet access,"Rs2,220","4.0
1 Hotels.com guest review",,"Tirupati, Andhra Pradesh, India",12/02/2021,17/02/2021
22,Kalyan Residency,"#177, T.P. Area, Tirupati, Andhra Pradesh, 517507, India","1.3 km to city centre
11 km to Venkateshvara Temple",Free parkingAirport transferRestaurant,"Rs4,235","3.4
3 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,17/02/2021
23,Golden Pearl Inn,"213, T.P.Area, Opp. Bus Stand, Tirupati, Andhra Pradesh, 517501, India","0.5 km to city centre
10 km to Venkateshvara Temple",Free parkingRestaurant,"Rs8,000",,,"Tirupati, Andhra Pradesh, India",12/02/2021,17/02/2021
24,LNB Residency,"LNB Residency, 14-126 & 126A, T P Area, Tirupati, Andhra Pradesh, 517501, India","0.1 km to city centre
10 km to Venkateshvara Temple",Free parking,"Rs6,660",,,"Tirupati, Andhra Pradesh, India",12/02/2021,17/02/2021
25,Sujan Residencys,"15-4-247 G. N. Mada Street, Tirupati, 517501, India","0.2 km to city centre
9.7 km to Venkateshvara Temple",Free parkingPet-friendlyAirport transfer,"Rs2,709","2.0
1 Hotels.com guest review",,"Tirupati, Andhra Pradesh, India",12/02/2021,17/02/2021
26,OYO 27936 Hotel Welcome Tirupati,"22-14-4 Sv Auto Nagr, Beside Bridgestone, Tirupati, Andhra Pradesh, 517501, India","3.6 km to city centre
13 km to Venkateshvara Temple",Free parkingBathtub,"Rs2,774",,,"Tirupati, Andhra Pradesh, India",12/02/2021,17/02/2021
27,OYO 16982 Stay Inn Tirupati,"9,Near D Mart,Karakambadi Road, Reddygunta, Tirupati, Andhra Pradesh, 517501, India","3.1 km to city centre
11 km to Venkateshvara Temple",Free parkingRestaurantBathtub,"Rs3,936",,,"Tirupati, Andhra Pradesh, India",12/02/2021,17/02/2021
28,Taj Tirupati,"260 1B Tanapalli Road, Tirupati, AP, 517501, India","0.3 km to city centre
10 km to Venkateshvara Temple",PoolFree parkingAirport transferSpaGymRestaurant,"Rs19,800","Very good 8.2
13 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
29,Minerva Grand,"Renigunta Road, Near Railway Flyover, NH 205, Ashok Nagar, Tirupati, Andhra Pradesh, 517501, India","1.0 km to city centre
11 km to Venkateshvara Temple",Free parkingAirport transferGymRestaurantBar,"Rs8,700","Good 7.0
30 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
30,Hotel Ramcharan Residency,"Door No 6-9-1258 MIG 14A Alipiri Road, A P Housing Board Colony, Tirupati, ANDHRA PRADESH, 517501, India","2.3 km to city centre
8.2 km to Venkateshvara Temple",Free parkingAirport transferRestaurant,"Rs6,600","Good 6.0
1 Hotels.com guest review",,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
31,"Kences, Tirupati","opposite APSRTC bus terminal, Tirupati, Andhra Pradesh, 517501, India","0.7 km to city centre
11 km to Venkateshvara Temple",Free parkingRestaurantBar,"Rs10,497","Good 6.6
14 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
32,Fortune Select Grand Ridge-Member ITC,"Shilparamam, Tiruchanoor Road, Tirupati, Andhra Pradesh, 517501, India","3.0 km to city centre
13 km to Venkateshvara Temple",PoolFree parkingAirport transferSpaGymRestaurant,"Rs12,750","Good 7.8
70 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
33,Fortune Select Grand Ridge-Member ITC,"Shilparamam, Tiruchanoor Road, Tirupati, Andhra Pradesh, 517501, India","3.0 km to city centre
13 km to Venkateshvara Temple",PoolFree parkingAirport transferSpaGymRestaurant,"Rs12,750","Good 7.8
70 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
34,Iroomz Sri Srinivasa Residency,"#9-28/1, Opp Both Hospital, Maruthi Nagar, Tirupati, Andhra Pradesh, 517501, India","1.1 km to city centre
10 km to Venkateshvara Temple",Free parking,"Rs5,278",,,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
35,Best Western Tirupati,"Chennai-Anantapur High Way, Tirupati, Andhra Pradesh, 517501, India","1.9 km to city centre
12 km to Venkateshvara Temple",Free parkingGymRestaurantInternet access,"Rs8,922","Good 7.8
11 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
36,Hotel Bliss,"Near Ramanuja Circle,Renigunta Road, Tirupati, Andhra Pradesh, 517501, India","1.3 km to city centre
11 km to Venkateshvara Temple",PoolFree parkingGymRestaurantBar,"Rs8,900","Good 7.8
9 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
37,Hotel Bliss,"Near Ramanuja Circle,Renigunta Road, Tirupati, Andhra Pradesh, 517501, India","1.3 km to city centre
11 km to Venkateshvara Temple",PoolFree parkingGymRestaurantBar,"Rs8,900","Good 7.8
9 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
38,Marasa Sarovar Premiere,"Upadhyaya Nagar, Karakambadi Road, Tirupati, Andhra Pradesh, 517507, India","3.3 km to city centre
10 km to Venkateshvara Temple",PoolFree parkingAirport transferSpaGymRestaurant,"Rs15,000","Good 7.6
69 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
39,Treebo Trip Riyas Grand,"6-15-44, APHB Colony, Near Alipiri Road, Chittoor, Tirupati, Andhra Pardesh, 517501, India","2.3 km to city centre
8.2 km to Venkateshvara Temple",Free parking,"Rs6,954","Exceptional 10.0
1 Hotels.com guest review",,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
40,Raj Park Tirupati,"T.T.D By Pass Road Near Nandhi Circle, 18-1-5/4, NH 205, Ramchandra Nagar, Tirupati, Andhra Pradesh, 517501, India","2.5 km to city centre
8.5 km to Venkateshvara Temple",Free parkingAirport transferRestaurantConnecting rooms available,"Rs8,700","Good 6.0
3 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
41,Ramee Guestline Hotel TIRUPATI,"Plot 14/37, Karakambadi Road, Post Box No 9, Akkarampalli Post, Tirupati, Andhra Pradesh, 517 507, India","3.5 km to city centre
7.0 km to Venkateshvara Temple",PoolFree parkingAirport transferGymRestaurantInternet access,"Rs4,798","Good 6.8
11 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
42,NB Venkaeswara Grand Inn,"D.No. 13-06-600/44/157/G1, Street No.11, Opp. Srinivasam Complex, PK Layout, Tirupati, Andhrapradesh, 517501, India","0.8 km to city centre
10 km to Venkateshvara Temple",Free parking,"Rs5,290","Good 7.0
2 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
43,Jayaram Residency Tirupathi,"Tirupati, Andhra Pradesh, India","1.5 km to city centre
9.4 km to Venkateshvara Temple",Free parking,"Rs24,900",,,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
44,Treebo Trend Sls Grand,"13-6-600/44/171/1 P.K.Layout, Opp., Srinivasam Complex, 3rd Rd, Tirupati, Tirupati, Andhra Pradesh, 517501, India","0.8 km to city centre
10 km to Venkateshvara Temple",Free parking,"Rs5,717","5.8
7 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
45,OYO 28216 Raajas Grand,"Beside Lvk Kalyanamandapam, Tiruchanoor Road, Tirupati, Andhra Pradesh, 517501, India","2.3 km to city centre
12 km to Venkateshvara Temple",RestaurantBathtub,"Rs6,992",,,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
46,SPOT ON 44158 Madarasu Smart Homes,"1,Annawado, Upadyaya Nagar, 11Th Cross, Near Marasa Sarovar Premiere Hotel, Tirupati, Andhra Pradesh, 517507, India","3.1 km to city centre
10 km to Venkateshvara Temple",Bathtub,"Rs2,027",,,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
47,Hotel PLR Grand,"Opp. Central Bus Station, Tirupati, Andhra Pradesh, 517501, India","0.6 km to city centre
10 km to Venkateshvara Temple",Free parkingAirport transferRestaurantInternet access,"Rs5,931","Good 6.4
20 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
48,Hotel PLR Grand,"Opp. Central Bus Station, Tirupati, Andhra Pradesh, 517501, India","0.6 km to city centre
10 km to Venkateshvara Temple",Free parkingAirport transferRestaurantInternet access,"Rs5,931","Good 6.4
20 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
49,HOTEL ANNAPURNA,"349, G car Street Opp Railway Station, Tirupati, 349, G car Street Opp Railway Station, 517501, India","1.3 km to city centre
11 km to Venkateshvara Temple",Free parkingRestaurantInternet access,"Rs3,330","4.0
1 Hotels.com guest review",,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
50,Kalyan Residency,"#177, T.P. Area, Tirupati, Andhra Pradesh, 517507, India","1.3 km to city centre
11 km to Venkateshvara Temple",Free parkingAirport transferRestaurant,"Rs6,353","3.4
3 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
51,LNB Residency,"LNB Residency, 14-126 & 126A, T P Area, Tirupati, Andhra Pradesh, 517501, India","0.1 km to city centre
10 km to Venkateshvara Temple",Free parking,"Rs9,990",,,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
52,Golden Pearl Inn,"213, T.P.Area, Opp. Bus Stand, Tirupati, Andhra Pradesh, 517501, India","0.5 km to city centre
10 km to Venkateshvara Temple",Free parkingRestaurant,"Rs12,000",,,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
53,Sujan Residencys,"15-4-247 G. N. Mada Street, Tirupati, 517501, India","0.2 km to city centre
9.7 km to Venkateshvara Temple",Free parkingPet-friendlyAirport transfer,"Rs4,063","2.0
1 Hotels.com guest review",,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
54,OYO 27936 Hotel Welcome Tirupati,"22-14-4 Sv Auto Nagr, Beside Bridgestone, Tirupati, Andhra Pradesh, 517501, India","3.6 km to city centre
13 km to Venkateshvara Temple",Free parkingBathtub,"Rs4,199",,,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
55,OYO 16982 Stay Inn Tirupati,"9,Near D Mart,Karakambadi Road, Reddygunta, Tirupati, Andhra Pradesh, 517501, India","3.1 km to city centre
11 km to Venkateshvara Temple",Free parkingRestaurantBathtub,"Rs5,872",,,"Tirupati, Andhra Pradesh, India",12/02/2021,18/02/2021
56,Hotel Ramcharan Residency,"Door No 6-9-1258 MIG 14A Alipiri Road, A P Housing Board Colony, Tirupati, ANDHRA PRADESH, 517501, India","2.3 km to city centre
8.2 km to Venkateshvara Temple",Free parkingAirport transferRestaurant,"Rs11,000","Good 6.0
1 Hotels.com guest review",,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
57,Taj Tirupati,"260 1B Tanapalli Road, Tirupati, AP, 517501, India","0.3 km to city centre
10 km to Venkateshvara Temple",PoolFree parkingAirport transferSpaGymRestaurant,"Rs33,000","Very good 8.2
13 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
58,Minerva Grand,"Renigunta Road, Near Railway Flyover, NH 205, Ashok Nagar, Tirupati, Andhra Pradesh, 517501, India","1.0 km to city centre
11 km to Venkateshvara Temple",Free parkingAirport transferGymRestaurantBar,"Rs14,500","Good 7.0
30 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
59,Fortune Select Grand Ridge-Member ITC,"Shilparamam, Tiruchanoor Road, Tirupati, Andhra Pradesh, 517501, India","3.0 km to city centre
13 km to Venkateshvara Temple",PoolFree parkingAirport transferSpaGymRestaurant,"Rs21,250","Good 7.8
70 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
60,"Kences, Tirupati","opposite APSRTC bus terminal, Tirupati, Andhra Pradesh, 517501, India","0.7 km to city centre
11 km to Venkateshvara Temple",Free parkingRestaurantBar,"Rs17,495","Good 6.6
14 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
61,"Kences, Tirupati","opposite APSRTC bus terminal, Tirupati, Andhra Pradesh, 517501, India","0.7 km to city centre
11 km to Venkateshvara Temple",Free parkingRestaurantBar,"Rs17,495","Good 6.6
14 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
62,Iroomz Sri Srinivasa Residency,"#9-28/1, Opp Both Hospital, Maruthi Nagar, Tirupati, Andhra Pradesh, 517501, India","1.1 km to city centre
10 km to Venkateshvara Temple",Free parking,"Rs8,796",,,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
63,Best Western Tirupati,"Chennai-Anantapur High Way, Tirupati, Andhra Pradesh, 517501, India","1.9 km to city centre
12 km to Venkateshvara Temple",Free parkingGymRestaurantInternet access,"Rs14,871","Good 7.8
11 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
64,Ramee Guestline Hotel TIRUPATI,"Plot 14/37, Karakambadi Road, Post Box No 9, Akkarampalli Post, Tirupati, Andhra Pradesh, 517 507, India","3.5 km to city centre
7.0 km to Venkateshvara Temple",PoolFree parkingAirport transferGymRestaurantInternet access,"Rs8,248","Good 6.8
11 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
65,Ramee Guestline Hotel TIRUPATI,"Plot 14/37, Karakambadi Road, Post Box No 9, Akkarampalli Post, Tirupati, Andhra Pradesh, 517 507, India","3.5 km to city centre
7.0 km to Venkateshvara Temple",PoolFree parkingAirport transferGymRestaurantInternet access,"Rs8,248","Good 6.8
11 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
66,Raj Park Tirupati,"T.T.D By Pass Road Near Nandhi Circle, 18-1-5/4, NH 205, Ramchandra Nagar, Tirupati, Andhra Pradesh, 517501, India","2.5 km to city centre
8.5 km to Venkateshvara Temple",Free parkingAirport transferRestaurantConnecting rooms available,"Rs15,500","Good 6.0
3 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
67,NB Venkaeswara Grand Inn,"D.No. 13-06-600/44/157/G1, Street No.11, Opp. Srinivasam Complex, PK Layout, Tirupati, Andhrapradesh, 517501, India","0.8 km to city centre
10 km to Venkateshvara Temple",Free parking,"Rs8,970","Good 7.0
2 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
68,Hotel Bliss,"Near Ramanuja Circle,Renigunta Road, Tirupati, Andhra Pradesh, 517501, India","1.3 km to city centre
11 km to Venkateshvara Temple",PoolFree parkingGymRestaurantBar,"Rs15,800","Good 7.8
9 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
69,Marasa Sarovar Premiere,"Upadhyaya Nagar, Karakambadi Road, Tirupati, Andhra Pradesh, 517507, India","3.3 km to city centre
10 km to Venkateshvara Temple",PoolFree parkingAirport transferSpaGymRestaurant,"Rs26,000","Good 7.6
69 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
70,OYO 28216 Raajas Grand,"Beside Lvk Kalyanamandapam, Tiruchanoor Road, Tirupati, Andhra Pradesh, 517501, India","2.3 km to city centre
12 km to Venkateshvara Temple",RestaurantBathtub,"Rs12,285",,,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
71,Jayaram Residency Tirupathi,"Tirupati, Andhra Pradesh, India","1.5 km to city centre
9.4 km to Venkateshvara Temple",Free parking,"Rs43,700",,,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
72,Treebo Trend Sls Grand,"13-6-600/44/171/1 P.K.Layout, Opp., Srinivasam Complex, 3rd Rd, Tirupati, Tirupati, Andhra Pradesh, 517501, India","0.8 km to city centre
10 km to Venkateshvara Temple",Free parking,"Rs10,008","5.8
7 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
73,SPOT ON 44158 Madarasu Smart Homes,"1,Annawado, Upadyaya Nagar, 11Th Cross, Near Marasa Sarovar Premiere Hotel, Tirupati, Andhra Pradesh, 517507, India","3.1 km to city centre
10 km to Venkateshvara Temple",Bathtub,"Rs3,533",,,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
74,Hotel PLR Grand,"Opp. Central Bus Station, Tirupati, Andhra Pradesh, 517501, India","0.6 km to city centre
10 km to Venkateshvara Temple",Free parkingAirport transferRestaurantInternet access,"Rs9,885","Good 6.4
20 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
75,HOTEL ANNAPURNA,"349, G car Street Opp Railway Station, Tirupati, 349, G car Street Opp Railway Station, 517501, India","1.3 km to city centre
11 km to Venkateshvara Temple",Free parkingRestaurantInternet access,"Rs5,550","4.0
1 Hotels.com guest review",,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
76,HOTEL ANNAPURNA,"349, G car Street Opp Railway Station, Tirupati, 349, G car Street Opp Railway Station, 517501, India","1.3 km to city centre
11 km to Venkateshvara Temple",Free parkingRestaurantInternet access,"Rs5,550","4.0
1 Hotels.com guest review",,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
77,Kalyan Residency,"#177, T.P. Area, Tirupati, Andhra Pradesh, 517507, India","1.3 km to city centre
11 km to Venkateshvara Temple",Free parkingAirport transferRestaurant,"Rs10,588","3.4
3 Hotels.com guest reviews",,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
78,Golden Pearl Inn,"213, T.P.Area, Opp. Bus Stand, Tirupati, Andhra Pradesh, 517501, India","0.5 km to city centre
10 km to Venkateshvara Temple",Free parkingRestaurant,"Rs20,000",,,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
79,LNB Residency,"LNB Residency, 14-126 & 126A, T P Area, Tirupati, Andhra Pradesh, 517501, India","0.1 km to city centre
10 km to Venkateshvara Temple",Free parking,"Rs16,650",,,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
80,Sujan Residencys,"15-4-247 G. N. Mada Street, Tirupati, 517501, India","0.2 km to city centre
9.7 km to Venkateshvara Temple",Free parkingPet-friendlyAirport transfer,"Rs6,772","2.0
1 Hotels.com guest review",,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
81,OYO 27936 Hotel Welcome Tirupati,"22-14-4 Sv Auto Nagr, Beside Bridgestone, Tirupati, Andhra Pradesh, 517501, India","3.6 km to city centre
13 km to Venkateshvara Temple",Free parkingBathtub,"Rs6,874",,,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
82,OYO 16982 Stay Inn Tirupati,"9,Near D Mart,Karakambadi Road, Reddygunta, Tirupati, Andhra Pradesh, 517501, India","3.1 km to city centre
11 km to Venkateshvara Temple",Free parkingRestaurantBathtub,"Rs9,726",,,"Tirupati, Andhra Pradesh, India",12/02/2021,20/02/2021
