,name,address,location,amentities,price,rating,city,Check_in_date,Check_out_date
213,Hayer Regency,"Naggar Rd, Manali, HP, 175103, India","1.0 km to Mall Road
9.3 km to Solang Valley",Free parkingRestaurantBar,"Rs130,000",,Manali,24/02/2021,09/03/2021
214,Royal Park Resort,"Naggar Road, Prini, Manali, HP, 175131, India","1.9 km to Mall Road
10 km to Solang Valley",Free parkingAirport transferSpaGym,"Rs39,429",Exceptional 10.0,Manali,24/02/2021,09/03/2021
215,Hotel Sarla Regency,"Hathithan, Kullu, Himachal Pradesh, 175125, India","38 km to Mall Road
46 km to Solang Valley",Free parkingAirport transferRestaurantBarConnecting rooms available,"Rs23,400",,Manali,24/02/2021,09/03/2021
216,Treebo Trend Celebriti Manali,"Old Manali, Near Clubhouse and La Plage Restaurant, Manali, 175131, India","1.6 km to Mall Road
6.7 km to Solang Valley",Free parkingRestaurant,"Rs26,782",5,Manali,24/02/2021,09/03/2021
217,The Moniker Resort And Spa,"Rangri Simsa Road Manali, Manali, Himachal Pradesh 175131, Manali, 175131, India","2.3 km to Mall Road
11 km to Solang Valley",Free parking,"Rs49,715",,Manali,24/02/2021,09/03/2021
218,The Moniker Resort And Spa,"Rangri Simsa Road Manali, Manali, Himachal Pradesh 175131, Manali, 175131, India","2.3 km to Mall Road
11 km to Solang Valley",Free parking,"Rs49,715",,Manali,24/02/2021,09/03/2021
219,Armaan Resorts,"Naggar Road, Manali, Himachal Pradesh, 175131, India","3.5 km to Mall Road
12 km to Solang Valley",Free parkingGymRestaurantBarBathtub,"Rs53,046",4,Manali,24/02/2021,09/03/2021
220,OYO 13457 Home Luxury Stay Hills Hampta Pass,"Manali, Himachal Pradesh, India","2.5 km to Mall Road
11 km to Solang Valley",Free parking,"Rs17,073",,Manali,24/02/2021,09/03/2021
221,Hotel RR Villa,"Near Gumpa Road off Mall Rd, Dhungri Village, Manali, Himachal Pradesh, 175131, India","0.3 km to Mall Road
8.6 km to Solang Valley",Free parking,"Rs36,387",,Manali,24/02/2021,09/03/2021
222,Glacier Resorts,"Hadimba Devi Road, Distt. Kullu, Manali, Himachal Pradesh, 17513, India","0.7 km to Mall Road
7.8 km to Solang Valley",Free parkingGymRestaurantBathtub,"Rs56,583",,Manali,24/02/2021,09/03/2021
223,Hotel Angels Inn,"Naggar Road, New Manali, Distt. Kullu H.P., Manali, Himachal Pradesh, 175131, India","0.3 km to Mall Road
8.3 km to Solang Valley",Free parkingAirport transferRestaurantBathtubConnecting rooms available,"Rs22,100",,Manali,24/02/2021,09/03/2021
224,Regenta Inn Blossoms Kullu Manali,"NH-3, Bandrol, Kullu, 171005, India","24 km to Mall Road
31 km to Solang Valley",Free parkingRestaurant,"Rs32,513",Superb 9.0,Manali,24/02/2021,09/03/2021
225,Kanyal Height Cottages,"Vill-Kanyal, Rangri-Simsa-Kanyal Road, Manali, Himachal Pradesh, 175131, India","2.2 km to Mall Road
10 km to Solang Valley",RestaurantInternet access,"Rs33,800",,Manali,24/02/2021,09/03/2021
226,OYO 9486 Mahadev Cottage,"Rohtang Highway, Vasisth Road, Manali, 175131, India","2.0 km to Mall Road
6.5 km to Solang Valley",Free parkingRestaurant,"Rs25,218",,Manali,24/02/2021,09/03/2021
227,HOTEL PARK RESIDENCY,"Aleo Naggar Road, Manali, HP, 175131, India","1.3 km to Mall Road
9.6 km to Solang Valley",Free parkingRestaurant,"Rs39,000",,Manali,24/02/2021,09/03/2021
228,Mastiff Grand Manali by OTHPL,"Kullu Manali National Highway, District Kullu, Manali, Himachal Pradesh, 175 131, India","3.9 km to Mall Road
12 km to Solang Valley",Free parkingAirport transferSpaGymRestaurantBar,"Rs46,150",,Manali,24/02/2021,09/03/2021
229,Mastiff Grand Manali by OTHPL,"Kullu Manali National Highway, District Kullu, Manali, Himachal Pradesh, 175 131, India","3.9 km to Mall Road
12 km to Solang Valley",Free parkingAirport transferSpaGymRestaurantBar,"Rs46,150",,Manali,24/02/2021,09/03/2021
230,OYO 11618 Sarthak Regency,"Sarthak Regency, Manali, 175131, India","2.1 km to Mall Road
10 km to Solang Valley",RestaurantBathtub,"Rs144,791",,Manali,24/02/2021,09/03/2021
231,Summit Chandertal Regency & Spa,"Naggar Road, Village Shuru, Near Green Tax Barrier, Manali, 175143, India","3.1 km to Mall Road
11 km to Solang Valley",Free parkingPet-friendlyAirport transferSpaRestaurantBathtub,"Rs14,243",Exceptional 10.0,Manali,24/02/2021,09/03/2021
232,Hotel Mountain Orchid,"Club House Road Opp. Leela Huts, Manali, Himachal Pradesh, 175131, India","1.3 km to Mall Road
7.1 km to Solang Valley",Free parkingRestaurant,"Rs39,000",,Manali,24/02/2021,09/03/2021
233,Gezellig Inn Tree Hill Cottages & Kanyal Villas,"Kanyal Road, Simsa, Chhiyal, Manali, Himachal Pradesh, 175131, India","2.6 km to Mall Road
11 km to Solang Valley",Free parkingPet-friendly,"Rs45,500",,Manali,24/02/2021,09/03/2021
234,The Fern Residency Manali,"Naggar Road, Near Green Tax Barrier, Manali, Himachal Pradesh, 175143, India","2.5 km to Mall Road
11 km to Solang Valley",Free parkingAirport transferGymRestaurant,"Rs50,394",,Manali,24/02/2021,09/03/2021
235,Hotel Neha Palace,"naggar road aleo new manali, Manali, himachal pradesh, 175131, India","0.5 km to Mall Road
8.7 km to Solang Valley",Free parking,"Rs32,500",,Manali,24/02/2021,09/03/2021
236,Hotel Crystal,"Near Mall Road, Circuit House Road, Manali, 175131, India","0.7 km to Mall Road
7.6 km to Solang Valley",Free parkingRestaurant,"Rs20,280",Very good 8.0,Manali,24/02/2021,09/03/2021
237,Sarthak Regency,"Rangri, Kanyal Road, Manali, Himachal Pradesh, 175131, India","2.1 km to Mall Road
10 km to Solang Valley",Free parkingAirport transferRestaurant,"Rs36,400",,Manali,24/02/2021,09/03/2021
238,Apple Valley Resort,"on national highway, village Mohal, Kullu, Himachal Pradesh, 175126, India","37 km to Mall Road
45 km to Solang Valley",PoolFree parkingAirport transferGymRestaurantBar,"Rs60,255",Exceptional 10.0,Manali,24/02/2021,09/03/2021
239,Heritage Satikva Resorts,"Jhonger, Village Sarsai, Naggar-Manali Highway, Manali, Manali, Himachal Pradesh, 175136, India","13 km to Mall Road
20 km to Solang Valley",Free parkingPet-friendlyAirport transferSpaGymRestaurant,"Rs66,300",,Manali,24/02/2021,09/03/2021
240,Heritage Satikva Resorts,"Jhonger, Village Sarsai, Naggar-Manali Highway, Manali, Manali, Himachal Pradesh, 175136, India","13 km to Mall Road
20 km to Solang Valley",Free parkingPet-friendlyAirport transferSpaGymRestaurant,"Rs66,300",,Manali,24/02/2021,09/03/2021
241,Snow Flakes Resort,"Nagar Road, Prini Shuru, Manali, Himachal Pradesh, 175131, India","3.3 km to Mall Road
12 km to Solang Valley",Free parkingSpaGymRestaurant,"Rs78,000",,Manali,24/02/2021,09/03/2021
242,Keys Lite Apple Nest by Lemon Tree Hotels,"Sajjanu Ville, Rangri Area, Manali, Himachal Pradesh, 175131, India","2.0 km to Mall Road
10 km to Solang Valley",Free parkingAirport transferRestaurantConnecting rooms available,"Rs32,604",,Manali,24/02/2021,09/03/2021
243,The Serenity Resort & Spa,"Naggar Highway, Jagatsukh, Near Shamina, Manali, Himachal Pradesh, 175143, India","0.2 km to Mall Road
8.5 km to Solang Valley",Free parkingAirport transferSpaRestaurant,"Rs91,000",,Manali,24/02/2021,09/03/2021
244,Hotel North End Inn,"Near Manu Temple, Old Manali Distt, Manali, HP, 175131, India","2.2 km to Mall Road
6.2 km to Solang Valley",Free parkingRestaurant,"Rs20,800",,Manali,24/02/2021,09/03/2021
245,Winterfell The Stay,"Bhanu Village, JAGATSUKH, Manali, HP, 175143, India","0.2 km to Mall Road
8.5 km to Solang Valley",Free parkingPet-friendlyAirport transferSpaRestaurant,"Rs49,140",,Manali,24/02/2021,09/03/2021
246,Dragon Inn Manali,"Hotel Dragon Inn Old Manali, Manali, Distt. Kullu, H.P. INDIA, Manali, 175131, India","1.8 km to Mall Road
6.7 km to Solang Valley",Free parking,"Rs28,600",,Manali,24/02/2021,09/03/2021
247,Keekoo Manali,"Log Huts, Hadimba Temple Road, Manali, Himachal Pradesh, 175131, India","1.4 km to Mall Road
7.0 km to Solang Valley",Free parkingAirport transferRestaurant,"Rs37,117",,Manali,24/02/2021,09/03/2021
248,goSTOPS Manali,"Near Oak Land House, Manali, HP, 175131, India","1.8 km to Mall Road
6.7 km to Solang Valley",Parking availablePet-friendlyInternet accessConnecting rooms available,"Rs21,490",,Manali,24/02/2021,09/03/2021
