,name,address,location,amentities,price,rating,no of reviews,city,Check_in_date,Check_out_date
12,Daspalla Executive Court,"10-50, Near Raghavendra Swamy Temple, 1/C, Waltair Main Rd, Bhanoji Nagar, Visakhapatnam, Andhra Pradesh, 530020, India","7.5 km to city centre
1.4 km to Rama Krishna Beach",Free parkingBarMeeting Facilities,"Rs6,438","Good 6.0
1 Hotels.com guest review",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
13,Rockdale Clarks Inn Suites,"Plot No 11-5-1, Beside ICICI Bank, Seven Hills Hospital Road, Visakhapatnam, 530002, India","7.5 km to city centre
1.4 km to Rama Krishna Beach",Free parkingAirport transferGymRestaurantMeeting Facilities,"Rs5,702","Good 6.0
2 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
14,OYO 7317 Sree Darshini,"Plot No. 1-84-19, MVP Colony, Visakhapatnam, Andhra Pradesh, 530017, India","10 km to city centre
3.5 km to Rama Krishna Beach",Free parkingBathtub,"Rs20,165","Very good 8.0
1 Hotels.com guest review",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
15,Best Western Ramachandra,"8-8-36, Gajuwaka, Visakhapatnam, Andhra Pradesh, 530026, India","4.1 km to city centre
12 km to Rama Krishna Beach",Free parkingSpaGymRestaurantBar,"Rs7,200","Very good 8.2
16 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
16,"Fortune Inn Sree Kanya, Visakhapatnam - Member ITC Hotel Group","47-10-34, Dwaraknagar, Diamond Park, Sree Kanya Road, Visakhapatnam, Andhra Pradesh, 530001, India","7.1 km to city centre
2.6 km to Rama Krishna Beach",Free parkingAirport transferGymRestaurantBarInternet access,"Rs6,000","Fabulous 8.6
12 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
17,Four Points by Sheraton Visakhapatnam,"10-28-3 Uplands; Waltier Main Road, Visakhapatnam, Andhra Pradesh, 530003, India","8.0 km to city centre
1.3 km to Rama Krishna Beach",PoolFree parkingAirport transferGymRestaurantBar,"Rs12,300","Good 7.8
67 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
18,Best Western Plus Tejvivaan,"Station Road, Dondaparthy, Visakhapatnam, Andhra Pradesh, 530016, India","6.9 km to city centre
2.6 km to Rama Krishna Beach",Free parkingSpaGymRestaurantBarConnecting rooms available,"Rs5,098",,,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
19,"Ginger Vishakhapatnam, Dwarka Nagar","47-10-19, 2nd Lane Dwaraka Nagar, Visakhapatnam, Andhra Pradesh, 530016, India","7.4 km to city centre
2.3 km to Rama Krishna Beach",Free parkingGymRestaurant,"Rs5,998","5.0
2 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
20,"Ginger Vishakhapatnam, Dwarka Nagar","47-10-19, 2nd Lane Dwaraka Nagar, Visakhapatnam, Andhra Pradesh, 530016, India","7.4 km to city centre
2.3 km to Rama Krishna Beach",Free parkingGymRestaurant,"Rs5,998","5.0
2 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
21,Daspalla Hotel Visakhapatnam,"#28-2-48 Main Road, Suryabagh, MAIN ROAD, SURYA BAGH, Visakhapatnam, Andhra Pradesh, 530020, India","6.6 km to city centre
2.2 km to Rama Krishna Beach",PoolFree parkingAirport transferGymRestaurantInternet access,"Rs7,198","Very good 8.0
5 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
22,Rohini Jazz Hotel,"48-7-66,Behind Boy London Showroom, Dwarakanagar,Srinagar, Visakhapatnam, Andhrapradesh, 530016, India","7.7 km to city centre
2.3 km to Rama Krishna Beach",Free parkingRestaurant,"Rs3,900","4.0
1 Hotels.com guest review",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
23,Treebo Trend PL Grand Vishakapatnam,"Door No-10-2-8, Plot Number 5 ., waltair uplands, siripuram, Visakhapatnam, 530003, India","8.0 km to city centre
1.4 km to Rama Krishna Beach",Free parking,"Rs5,108","Exceptional 9.6
6 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
24,Treebo Trend Celeste,"Alluri Sitarama Raju Statue, 55-8-34/15, Seethammadhara Rd, Junction, KRM Colony, Visakhapatnam, 530013, India","9.0 km to city centre
3.6 km to Rama Krishna Beach",Free parking,"Rs4,167","Good 7.2
5 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
25,The Port Hotel,"28-9-57, SURYABAGH, Visakhapatnam, AP, 530020, India","6.5 km to city centre
2.2 km to Rama Krishna Beach",Free parkingRestaurantInternet accessMeeting Facilities,"Rs4,500",,,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
26,Hotel Lakshmi Residency,"47-10-38 4th Lane, Bazar St, Beside Big, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh, 530016, India","7.0 km to city centre
2.6 km to Rama Krishna Beach",Free parking,"Rs1,900",,,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
27,Hotel Winsar Park,"17-1-18, Collectors office road, Opp K.G.H Clock tower, Maharanipeta, Visakhapatnam, Andhra Pradesh, 530002, India","7.1 km to city centre
1.6 km to Rama Krishna Beach",Free parkingPet-friendlyAirport transferRestaurantMeeting Facilities,"Rs5,798","Very good 8.4
5 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
28,OYO 8929 Home Stay Siddhartha Residency,"6-22-12/2, East Point Colony, Visakhapatnam, 530017, India","11 km to city centre
2.6 km to Rama Krishna Beach",Free parkingRestaurantBathtub,"Rs4,916",,,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
29,OYO 5660 Hotel Sree Residency,"Plot No. 30-14-6, Ghantasala Road, Visakhapatnam, 530020, India","6.5 km to city centre
2.3 km to Rama Krishna Beach",Free parkingBathtub,"Rs22,276",,,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
30,Chandana Residencys,"#46-22-49, Near Big Bazaar, Railway Station Road, Dondaparthy, Visakhapatnam, Andhra Pradesh, 530016, India","6.9 km to city centre
2.6 km to Rama Krishna Beach",,"Rs4,998",,,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
31,Chandana Residencys,"#46-22-49, Near Big Bazaar, Railway Station Road, Dondaparthy, Visakhapatnam, Andhra Pradesh, 530016, India","6.9 km to city centre
2.6 km to Rama Krishna Beach",,"Rs4,998",,,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
32,Treebo Trend Excella,"386 Revenue employs co-operative society, Vishalakshi Nagar, Visakhapatnam, 530043, India","12 km to city centre
5.3 km to Rama Krishna Beach",Free parking,"Rs4,551","Superb 9.0
2 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
33,Shree Laxmi Guest House,"58-1-348,Butchiraju Palem, Baji Junction, Nad Kotha Road,Bank of Baroda Upstairs, Visakhapatnam, Andhra Pradesh, 530043, India","4.3 km to city centre
10 km to Rama Krishna Beach",Free parking,"Rs3,300","Exceptional 10.0
1 Hotels.com guest review",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,17/02/2021
34,Novotel Visakhapatnam Varun Beach Hotel,"Beach Road, Visakhapatnam, Andhra Pradesh, 530003, India","8.2 km to city centre
0.5 km to Rama Krishna Beach",PoolFree parkingAirport transferGymRestaurantBar,"Rs24,496","Very good 8.2
71 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
35,WelcomHotel Devee Grand Bay - Member ITC’s hotel group,"Beach Road, Visakhapatnam, Andhra Pradesh, 530002, India","8.2 km to city centre
0.6 km to Rama Krishna Beach",PoolFree parkingRestaurantBarBathtubInternet access,"Rs14,640","Fabulous 8.8
13 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
36,Dolphin Hotel,"Dolphin Hotels Ltd, Dabagardens, Visakhapatnam, Andhra Pradesh, 530020, India","6.6 km to city centre
2.3 km to Rama Krishna Beach",PoolFree parkingAirport transferGymRestaurantBar,"Rs11,097","Fabulous 8.6
13 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
37,Ginger Vishakhapatnam Gajuwaka,"27-8-308/1/1, Sri Ram Nagar, Srinagar, Near Vadlapudi Railway station Gajuwaka, Visakhapatnam, Andhra Pradesh, 530046, India","6.5 km to city centre
15 km to Rama Krishna Beach",Free parkingGymRestaurant,"Rs9,595",,,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
38,The Bheemli Resort - Managed by AccorHotels,"Beach Road, Bhimunipatnam, Andhra Pradesh, 531163, India","31 km to city centre
24 km to Rama Krishna Beach",PoolFree parkingPet-friendlyAirport transferSpaGym,"Rs17,997","Fabulous 8.8
11 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
39,The Bheemli Resort - Managed by AccorHotels,"Beach Road, Bhimunipatnam, Andhra Pradesh, 531163, India","31 km to city centre
24 km to Rama Krishna Beach",PoolFree parkingPet-friendlyAirport transferSpaGym,"Rs17,997","Fabulous 8.8
11 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
40,HOTEL SUPREME,"Beach Road, Collector Office Down,, Near Naval Coastal Battery, Visakhapatnam, AP, 530002, India","7.8 km to city centre
1.0 km to Rama Krishna Beach",PoolFree parkingRestaurant,"Rs4,997",,,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
41,Vizag Conventions,"10-10/1 NH 5 Beside Cricket Stadium, APHB Colony, Pothinamallayya Palem, Visakhapatnam, Andhra Pradesh, 530041, India","15 km to city centre
9.7 km to Rama Krishna Beach",Free parking,"Rs7,500","Superb 9.0
2 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
42,Keys Select Visakhapatnam - By Lemon Tree Hotels,"75 Feet Road, Dabagardens, Visakhapatnam, Andhra Pradesh, 530020, India","6.3 km to city centre
2.4 km to Rama Krishna Beach",Free parkingAirport transferGymRestaurantBarInternet access,"Rs9,017","Very good 8.0
5 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
43,Keys Select Visakhapatnam - By Lemon Tree Hotels,"75 Feet Road, Dabagardens, Visakhapatnam, Andhra Pradesh, 530020, India","6.3 km to city centre
2.4 km to Rama Krishna Beach",Free parkingAirport transferGymRestaurantBarInternet access,"Rs9,017","Very good 8.0
5 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
44,Rockdale Clarks Inn Suites,"Plot No 11-5-1, Beside ICICI Bank, Seven Hills Hospital Road, Visakhapatnam, 530002, India","7.5 km to city centre
1.4 km to Rama Krishna Beach",Free parkingAirport transferGymRestaurant,"Rs8,553","Good 6.0
2 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
45,OYO 7317 Sree Darshini,"Plot No. 1-84-19, MVP Colony, Visakhapatnam, Andhra Pradesh, 530017, India","10 km to city centre
3.5 km to Rama Krishna Beach",Free parkingBathtub,"Rs30,248","Very good 8.0
1 Hotels.com guest review",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
46,Fairfield by Marriott Visakapatnam,"KSR Prime, R&B Junction, Visakhapatnam, Andhra Pradesh, 530018, India","4.7 km to city centre
8.9 km to Rama Krishna Beach",PoolFree parkingAirport transferSpaGymRestaurant,"Rs11,400","Very good 8.4
46 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
47,Best Western Ramachandra,"8-8-36, Gajuwaka, Visakhapatnam, Andhra Pradesh, 530026, India","4.1 km to city centre
12 km to Rama Krishna Beach",Free parkingSpaGymRestaurantBar,"Rs10,800","Very good 8.2
16 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
48,Green Park Hotel,"Waltair Main Road, Visakhapatnam, Andhra Pradesh, 530002, India","7.2 km to city centre
1.6 km to Rama Krishna Beach",PoolFree parkingAirport transferGymRestaurantBar,"Rs9,000","Very good 8.2
9 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
49,"Ginger Vishakhapatnam, Dwarka Nagar","47-10-19, 2nd Lane Dwaraka Nagar, Visakhapatnam, Andhra Pradesh, 530016, India","7.4 km to city centre
2.3 km to Rama Krishna Beach",Free parkingGymRestaurant,"Rs7,387","5.0
2 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
50,Daspalla Executive Court,"10-50, Near Raghavendra Swamy Temple, 1/C, Waltair Main Rd, Bhanoji Nagar, Visakhapatnam, Andhra Pradesh, 530020, India","7.5 km to city centre
1.4 km to Rama Krishna Beach",Free parkingBar,"Rs10,101","Good 6.0
1 Hotels.com guest review",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
51,"Fortune Inn Sree Kanya, Visakhapatnam - Member ITC Hotel Group","47-10-34, Dwaraknagar, Diamond Park, Sree Kanya Road, Visakhapatnam, Andhra Pradesh, 530001, India","7.1 km to city centre
2.6 km to Rama Krishna Beach",Free parkingAirport transferGymRestaurantBarInternet access,"Rs9,000","Fabulous 8.6
12 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
52,Best Western Plus Tejvivaan,"Station Road, Dondaparthy, Visakhapatnam, Andhra Pradesh, 530016, India","6.9 km to city centre
2.6 km to Rama Krishna Beach",Free parkingSpaGymRestaurantBarConnecting rooms available,"Rs7,647",,,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
53,Four Points by Sheraton Visakhapatnam,"10-28-3 Uplands; Waltier Main Road, Visakhapatnam, Andhra Pradesh, 530003, India","8.0 km to city centre
1.3 km to Rama Krishna Beach",PoolFree parkingAirport transferGymRestaurantBar,"Rs14,250","Good 7.8
67 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
54,Four Points by Sheraton Visakhapatnam,"10-28-3 Uplands; Waltier Main Road, Visakhapatnam, Andhra Pradesh, 530003, India","8.0 km to city centre
1.3 km to Rama Krishna Beach",PoolFree parkingAirport transferGymRestaurantBar,"Rs14,250","Good 7.8
67 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
55,Daspalla Hotel Visakhapatnam,"#28-2-48 Main Road, Suryabagh, MAIN ROAD, SURYA BAGH, Visakhapatnam, Andhra Pradesh, 530020, India","6.6 km to city centre
2.2 km to Rama Krishna Beach",PoolFree parkingAirport transferGymRestaurantInternet access,"Rs10,797","Very good 8.0
5 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
56,Treebo Trend PL Grand Vishakapatnam,"Door No-10-2-8, Plot Number 5 ., waltair uplands, siripuram, Visakhapatnam, 530003, India","8.0 km to city centre
1.4 km to Rama Krishna Beach",Free parking,"Rs7,606","Exceptional 9.6
6 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
57,Treebo Trend Celeste,"Alluri Sitarama Raju Statue, 55-8-34/15, Seethammadhara Rd, Junction, KRM Colony, Visakhapatnam, 530013, India","9.0 km to city centre
3.6 km to Rama Krishna Beach",Free parking,"Rs6,250","Good 7.2
5 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
58,OYO 8929 Home Stay Siddhartha Residency,"6-22-12/2, East Point Colony, Visakhapatnam, 530017, India","11 km to city centre
2.6 km to Rama Krishna Beach",Free parkingRestaurantBathtub,"Rs7,600",,,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
59,Rohini Jazz Hotel,"48-7-66,Behind Boy London Showroom, Dwarakanagar,Srinagar, Visakhapatnam, Andhrapradesh, 530016, India","7.7 km to city centre
2.3 km to Rama Krishna Beach",Free parkingRestaurant,"Rs5,850","4.0
1 Hotels.com guest review",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
60,Hotel Lakshmi Residency,"47-10-38 4th Lane, Bazar St, Beside Big, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh, 530016, India","7.0 km to city centre
2.6 km to Rama Krishna Beach",Free parking,"Rs2,700",,,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
61,The Port Hotel,"28-9-57, SURYABAGH, Visakhapatnam, AP, 530020, India","6.5 km to city centre
2.2 km to Rama Krishna Beach",Free parkingRestaurantInternet access,"Rs6,750",,,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
62,Hotel Winsar Park,"17-1-18, Collectors office road, Opp K.G.H Clock tower, Maharanipeta, Visakhapatnam, Andhra Pradesh, 530002, India","7.1 km to city centre
1.6 km to Rama Krishna Beach",Free parkingPet-friendlyAirport transferRestaurant,"Rs8,697","Very good 8.4
5 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
63,Chandana Residencys,"#46-22-49, Near Big Bazaar, Railway Station Road, Dondaparthy, Visakhapatnam, Andhra Pradesh, 530016, India","6.9 km to city centre
2.6 km to Rama Krishna Beach",,"Rs7,497",,,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
64,Treebo Trend Excella,"386 Revenue employs co-operative society, Vishalakshi Nagar, Visakhapatnam, 530043, India","12 km to city centre
5.3 km to Rama Krishna Beach",Free parking,"Rs6,827","Superb 9.0
2 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
65,Treebo Trend Excella,"386 Revenue employs co-operative society, Vishalakshi Nagar, Visakhapatnam, 530043, India","12 km to city centre
5.3 km to Rama Krishna Beach",Free parking,"Rs6,827","Superb 9.0
2 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
66,OYO 5660 Hotel Sree Residency,"Plot No. 30-14-6, Ghantasala Road, Visakhapatnam, 530020, India","6.5 km to city centre
2.3 km to Rama Krishna Beach",Free parkingBathtub,"Rs33,413",,,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
67,Shree Laxmi Guest House,"58-1-348,Butchiraju Palem, Baji Junction, Nad Kotha Road,Bank of Baroda Upstairs, Visakhapatnam, Andhra Pradesh, 530043, India","4.3 km to city centre
10 km to Rama Krishna Beach",Free parking,"Rs4,950","Exceptional 10.0
1 Hotels.com guest review",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,18/02/2021
68,Novotel Visakhapatnam Varun Beach Hotel,"Beach Road, Visakhapatnam, Andhra Pradesh, 530003, India","8.2 km to city centre
0.5 km to Rama Krishna Beach",PoolFree parkingAirport transferGymRestaurantBar,"Rs36,494","Very good 8.2
71 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,20/02/2021
69,WelcomHotel Devee Grand Bay - Member ITC’s hotel group,"Beach Road, Visakhapatnam, Andhra Pradesh, 530002, India","8.2 km to city centre
0.6 km to Rama Krishna Beach",PoolFree parkingRestaurantBarBathtubInternet access,"Rs23,760","Fabulous 8.8
13 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,20/02/2021
70,The Bheemli Resort - Managed by AccorHotels,"Beach Road, Bhimunipatnam, Andhra Pradesh, 531163, India","31 km to city centre
24 km to Rama Krishna Beach",PoolFree parkingPet-friendlyAirport transferSpaGym,"Rs30,994","Fabulous 8.8
11 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,20/02/2021
71,Ginger Vishakhapatnam Gajuwaka,"27-8-308/1/1, Sri Ram Nagar, Srinagar, Near Vadlapudi Railway station Gajuwaka, Visakhapatnam, Andhra Pradesh, 530046, India","6.5 km to city centre
15 km to Rama Krishna Beach",Free parkingGymRestaurant,"Rs15,995",,,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,20/02/2021
72,HOTEL SUPREME,"Beach Road, Collector Office Down,, Near Naval Coastal Battery, Visakhapatnam, AP, 530002, India","7.8 km to city centre
1.0 km to Rama Krishna Beach",PoolFree parkingRestaurant,"Rs7,995",,,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,20/02/2021
73,HOTEL SUPREME,"Beach Road, Collector Office Down,, Near Naval Coastal Battery, Visakhapatnam, AP, 530002, India","7.8 km to city centre
1.0 km to Rama Krishna Beach",PoolFree parkingRestaurant,"Rs7,995",,,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,20/02/2021
74,Dolphin Hotel,"Dolphin Hotels Ltd, Dabagardens, Visakhapatnam, Andhra Pradesh, 530020, India","6.6 km to city centre
2.3 km to Rama Krishna Beach",PoolFree parkingAirport transferGymRestaurantBar,"Rs18,495","Fabulous 8.6
13 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,20/02/2021
75,Vizag Conventions,"10-10/1 NH 5 Beside Cricket Stadium, APHB Colony, Pothinamallayya Palem, Visakhapatnam, Andhra Pradesh, 530041, India","15 km to city centre
9.7 km to Rama Krishna Beach",Free parking,"Rs12,500","Superb 9.0
2 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,20/02/2021
76,OYO 7317 Sree Darshini,"Plot No. 1-84-19, MVP Colony, Visakhapatnam, Andhra Pradesh, 530017, India","10 km to city centre
3.5 km to Rama Krishna Beach",Free parkingBathtub,"Rs50,413","Very good 8.0
1 Hotels.com guest review",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,20/02/2021
77,OYO 7317 Sree Darshini,"Plot No. 1-84-19, MVP Colony, Visakhapatnam, Andhra Pradesh, 530017, India","10 km to city centre
3.5 km to Rama Krishna Beach",Free parkingBathtub,"Rs50,413","Very good 8.0
1 Hotels.com guest review",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,20/02/2021
78,Rockdale Clarks Inn Suites,"Plot No 11-5-1, Beside ICICI Bank, Seven Hills Hospital Road, Visakhapatnam, 530002, India","7.5 km to city centre
1.4 km to Rama Krishna Beach",Free parkingAirport transferGymRestaurant,"Rs14,255","Good 6.0
2 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,20/02/2021
79,Keys Select Visakhapatnam - By Lemon Tree Hotels,"75 Feet Road, Dabagardens, Visakhapatnam, Andhra Pradesh, 530020, India","6.3 km to city centre
2.4 km to Rama Krishna Beach",Free parkingAirport transferGymRestaurantBarInternet access,"Rs14,736","Very good 8.0
5 Hotels.com guest reviews",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,20/02/2021
80,Daspalla Executive Court,"10-50, Near Raghavendra Swamy Temple, 1/C, Waltair Main Rd, Bhanoji Nagar, Visakhapatnam, Andhra Pradesh, 530020, India","7.5 km to city centre
1.4 km to Rama Krishna Beach",Free parkingBar,"Rs17,427","Good 6.0
1 Hotels.com guest review",,"Visakhapatnam, Andhra Pradesh, India",12/02/2021,20/02/2021
