,name,address,location,amentities,price,rating,city,Check_in_date,Check_out_date
244,Hotel Royal Garden,"163 A, Park Street, Btwn Seven Pt & Mallick Bazar Crsng, Kolkata, West Bengal, 700017, India","2.7 km to city centre
1.9 km to New Market",Free parkingRestaurantInternet accessConnecting rooms available,"Rs30,800",,Kolkata,24/02/2021,07/03/2021
245,OYO 2838 Shree Guest House,"Plot No. 21, Mullen Street, Kolkata, 700020, India","3.8 km to city centre
2.7 km to New Market",Free parkingRestaurantBathtub,"Rs26,256",,Kolkata,24/02/2021,07/03/2021
246,The Sonnet,"Block: DD. Plot No :08, Sector-01, Salt Lake, Kolkata, West Bengal, 700064, India","5.7 km to city centre
6.9 km to New Market",PoolFree parkingAirport transferGymRestaurantBar,"Rs43,804",Good 7.2,Kolkata,24/02/2021,07/03/2021
247,Hotel Diamond Suites,"17 Karaya Road, Kolkata, West Bengal, 700017, India","3.5 km to city centre
2.7 km to New Market",Free parkingRestaurant,"Rs14,732",Good 6.0,Kolkata,24/02/2021,07/03/2021
248,Hotel Diamond Suites,"17 Karaya Road, Kolkata, West Bengal, 700017, India","3.5 km to city centre
2.7 km to New Market",Free parkingRestaurant,"Rs14,732",Good 6.0,Kolkata,24/02/2021,07/03/2021
249,OYO 10014 Bishnupur,"708, Street No 574,Newtown, Kolkata, 700161, India","12 km to city centre
14 km to New Market",Free parkingBathtub,"Rs31,301",,Kolkata,24/02/2021,07/03/2021
250,Hotel Sawood International,"9 Topsia Rd, Kolkata, WB, 700046, India","4.6 km to city centre
4.4 km to New Market",Restaurant,"Rs74,118",2,Kolkata,24/02/2021,07/03/2021
251,FabHotel Transit Guest House,"BF-83, Salt Lake, Sector I, Kolkata, 700064, India","6.6 km to city centre
7.9 km to New Market",,"Rs165,000",,Kolkata,24/02/2021,07/03/2021
252,JW Marriott Hotel Kolkata,"4A, J.B.S. Haldane Avenue, Kolkata, West Bengal, 700105, India","4.7 km to city centre
5.0 km to New Market",PoolFree parkingSpaGymRestaurantBar,"Rs67,500",Superb 9.0,Kolkata,24/02/2021,07/03/2021
253,Hotel Esteem,"6A Sushil Sen Road, Kolkata, 700025, India","4.1 km to city centre
2.8 km to New Market",Free parkingRestaurantConnecting rooms available,"Rs21,607",Good 7.2,Kolkata,24/02/2021,07/03/2021
254,The HHI Kolkata,"235/1 Ajc Bose Road, Kolkata, West Bengal, 700020, India","3.3 km to city centre
2.1 km to New Market",PoolFree parkingAirport transferSpaGymRestaurant,"Rs51,840",Good 7.8,Kolkata,24/02/2021,07/03/2021
255,Fairfield by Marriott Kolkata,"CB 218 Action Area 1C New Town, Kolkata, West Bengal, 700156, India","11 km to city centre
12 km to New Market",PoolFree parkingAirport transferGymRestaurantConnecting rooms available,"Rs31,200",Exceptional 9.6,Kolkata,24/02/2021,09/03/2021
256,"ITC Sonar, a Luxury Collection Hotel, Kolkata","JBS Haldene Avenue, (Opp. Science City), Kolkata, West Bengal, 700046, India","4.7 km to city centre
4.9 km to New Market",Free parkingSpaGymRestaurantBarBathtub,"Rs59,987",Fabulous 8.6,Kolkata,24/02/2021,09/03/2021
257,The Fern Residency Kolkata,"204, Main Arterial Road Noapara, Rajarhat, New Town Opp CityCentr II, Kolkata, 7000157, India","11 km to city centre
12 km to New Market",Free parkingAirport transferGymRestaurant,"Rs52,308",Good 6.0,Kolkata,24/02/2021,09/03/2021
258,The Fern Residency Kolkata,"204, Main Arterial Road Noapara, Rajarhat, New Town Opp CityCentr II, Kolkata, 7000157, India","11 km to city centre
12 km to New Market",Free parkingAirport transferGymRestaurant,"Rs52,308",Good 6.0,Kolkata,24/02/2021,09/03/2021
259,Novotel Kolkata Hotel & Residences Hotel,"CF11 Action Area 1C, New Town Rajarhat, Kolkata, West Bengal, 700156, India","10 km to city centre
11 km to New Market",Free parkingPet-friendlyAirport transferSpaGymRestaurant,"Rs47,760",Very good 8.0,Kolkata,24/02/2021,09/03/2021
260,Vivanta Kolkata EM Bypass,"1930 Rajdanga Main Road, Kolkata, West Bengal, 700107, India","7.6 km to city centre
7.3 km to New Market",PoolFree parkingAirport transferGymRestaurantBar,"Rs47,600",Very good 8.2,Kolkata,24/02/2021,09/03/2021
261,Vivanta Kolkata EM Bypass,"1930 Rajdanga Main Road, Kolkata, West Bengal, 700107, India","7.6 km to city centre
7.3 km to New Market",PoolFree parkingAirport transferGymRestaurantBar,"Rs47,600",Very good 8.2,Kolkata,24/02/2021,09/03/2021
262,Novotel Kolkata Hotel & Residences Hotel,"CF11 Action Area 1C, New Town Rajarhat, Kolkata, West Bengal, 700156, India","10 km to city centre
11 km to New Market",Free parkingPet-friendlyAirport transferSpaGymRestaurant,"Rs47,760",Very good 8.0,Kolkata,24/02/2021,09/03/2021
263,JW Marriott Hotel Kolkata,"4A, J.B.S. Haldane Avenue, Kolkata, West Bengal, 700105, India","4.7 km to city centre
5.0 km to New Market",PoolFree parkingSpaGymRestaurantBar,"Rs80,500",Superb 9.0,Kolkata,24/02/2021,09/03/2021
264,"ITC Sonar, a Luxury Collection Hotel, Kolkata","JBS Haldene Avenue, (Opp. Science City), Kolkata, West Bengal, 700046, India","4.7 km to city centre
4.9 km to New Market",Free parkingSpaGymRestaurantBarBathtub,"Rs59,987",Fabulous 8.6,Kolkata,24/02/2021,09/03/2021
265,Hyatt Regency Kolkata,"JA 1, Sector 3, Kolkata, West Bengal, 700098, India","4.5 km to city centre
5.5 km to New Market",PoolFree parkingAirport transferSpaGymRestaurant,"Rs65,250",Very good 8.0,Kolkata,24/02/2021,09/03/2021
266,Comfort Inn Kings Crown,"NP-531 Salt Lake City,Sector-5, (Near Technopolis), Kolkata, West Bengal, 700102, India","8.4 km to city centre
9.4 km to New Market",RestaurantBar,"Rs25,870",2,Kolkata,24/02/2021,09/03/2021
267,The Water View Residency,"De - 103, Street No 305, New Town, Infront Of Bisarjan Ghat, Kolkata, WB, 700156, India","11 km to city centre
12 km to New Market",PoolFree parking,"Rs23,218",,Kolkata,24/02/2021,09/03/2021
268,Fairfield by Marriott Kolkata,"CB 218 Action Area 1C New Town, Kolkata, West Bengal, 700156, India","11 km to city centre
12 km to New Market",PoolFree parkingAirport transferGymRestaurantConnecting rooms available,"Rs31,200",Exceptional 9.6,Kolkata,24/02/2021,09/03/2021
269,Fairfield by Marriott Kolkata,"CB 218 Action Area 1C New Town, Kolkata, West Bengal, 700156, India","11 km to city centre
12 km to New Market",PoolFree parkingAirport transferGymRestaurantConnecting rooms available,"Rs31,200",Exceptional 9.6,Kolkata,24/02/2021,09/03/2021
270,The Elgin Fairlawn Kolkata,"13/A Sudder St, Kolkata, west bengal, 700016, India","1.5 km to city centre
0.2 km to New Market",Free parkingRestaurant,"Rs56,400",Fabulous 8.8,Kolkata,24/02/2021,09/03/2021
271,SPOT ON 49450 Silver Woods,"Chakundi, Opp To Star Battery Bus Stop, Dankuni, Shrirampur, West Bengal, 712310, India","17 km to city centre
17 km to New Market",Free parkingBathtub,"Rs18,662",,Kolkata,24/02/2021,09/03/2021
272,"The Oberoi Grand, Kolkata","15 Jawaharlal Nehru Road, Kolkata, West Bengal, 700 013, India","1.4 km to city centre
0.2 km to New Market",PoolFree parkingAirport transferSpaGymRestaurant,"Rs78,000",Exceptional 9.6,Kolkata,24/02/2021,09/03/2021
273,OYO 38844 Hotel Orchid Plaza,"16 Rafi Ahmed Kidwai Rdjanbazartaltala, Kolkata, West Bengal, 700016, India","1.2 km to city centre
0.5 km to New Market",Free parkingBathtub,"Rs28,106",,Kolkata,24/02/2021,09/03/2021
274,Hotel Royale,"No. 2 Airport Gate, Old Gurdwara Complex, Kolkata, West Bengal, 700081, India","11 km to city centre
13 km to New Market",Free parking,"Rs21,060",5.4,Kolkata,24/02/2021,09/03/2021
275,"ITC Royal Bengal, a Luxury Collection Hotel, Kolkata","1 JBS Haldane Avenue, Kolkata, West Bengal, 700046, India","4.6 km to city centre
4.9 km to New Market",PoolFree parkingAirport transferSpaGymRestaurant,"Rs78,000",Fabulous 8.6,Kolkata,24/02/2021,09/03/2021
276,Taj Bengal,"34 B Belvedere Road Alipore, Kolkata, West Bengal, 700 027, India","4.6 km to city centre
3.3 km to New Market",PoolFree parkingAirport transferSpaGymRestaurant,"Rs80,000",Exceptional 9.4,Kolkata,24/02/2021,09/03/2021
277,LYNQ AERO,"DN 5 Block , Sector V, Bidhannagar, Kolkata, WB, 700091, India","7.5 km to city centre
8.5 km to New Market",Free parkingRestaurantBar,"Rs40,005",,Kolkata,24/02/2021,09/03/2021
278,OYO 71148 Meera Guest House,"BF 83 Salt lake Sector - 1 Near, Swimming Pool ng Pool, Kolkata,, Kolkata, West Bengal, 700064, India","6.6 km to city centre
7.9 km to New Market",Kitchen,"Rs31,510",,Kolkata,24/02/2021,09/03/2021
279,Hotel Gulshan International,"21B, Royd Street, Mirja Galib Street, Kolkata, West Bengal, 700016, India","2.0 km to city centre
0.9 km to New Market",Free parkingRestaurantBar,"Rs26,550",5.4,Kolkata,24/02/2021,09/03/2021
280,Hotel Heera,"28 Grant St, Kolkata, WB, 700013, India","1.0 km to city centre
0.3 km to New Market",Free parking,"Rs35,176",Good 7.4,Kolkata,24/02/2021,09/03/2021
281,Hotel Heera,"28 Grant St, Kolkata, WB, 700013, India","1.0 km to city centre
0.3 km to New Market",Free parking,"Rs35,176",Good 7.4,Kolkata,24/02/2021,09/03/2021
282,Vedic Village Spa Resort,"Shikharpur, P.O - Bagu - Rajarhat, Kolkata, West Bengal, 700135, India","18 km to city centre
19 km to New Market",PoolFree parkingAirport transferSpaGymRestaurant,"Rs49,320",Very good 8.2,Kolkata,24/02/2021,09/03/2021
283,OYO 49454 Alankar Guesthouse,"Alankar Guesthouse Street Number 634, Action Area II Newton New Town ction Are, Kolkata, West Bengal, 700135, India","12 km to city centre
14 km to New Market",Free parkingKitchen,"Rs41,398",,Kolkata,24/02/2021,09/03/2021
284,Hotel O2 VIP,"VIP Road, Kaikhali, Kolkata, West Bengal, 700052, India","10 km to city centre
12 km to New Market",Airport transferRestaurantBar,"Rs48,087",Good 6.4,Kolkata,24/02/2021,09/03/2021
285,The Park Kolkata,"17 Park Street, Kolkata, West Bengal, 700016, India","2.0 km to city centre
0.7 km to New Market",PoolFree parkingAirport transferSpaBarBathtub,"Rs63,000",Good 6.6,Kolkata,24/02/2021,09/03/2021
286,OYO 16209 Hotel Ambar Palace,"5610/11,Nicholson Road, Kolkata, West Bengal, 700013, India","0.9 km to city centre
0.4 km to New Market",Bathtub,"Rs29,062",4,Kolkata,24/02/2021,09/03/2021
287,The Inn,"192/1, Rajdanga Nabapally, Opposite - Acropolis Mall Main Gate, Kolkata, West Bengal, 700107, India","7.3 km to city centre
6.9 km to New Market",,"Rs35,100",Very good 8.0,Kolkata,24/02/2021,09/03/2021
288,Howard Johnson by Wyndham Kolkata,"Beside Spencers Mall, New Town Square, Chinar Park, Kolkata, West Bengal, 700136, India","10 km to city centre
12 km to New Market",Free parkingAirport transferGymRestaurantConnecting rooms available,"Rs40,541",Good 7.8,Kolkata,24/02/2021,09/03/2021
289,Hotel Coco Inn,"168A, Raipur Rd E, Bijoygarh, Sree Colony, Regent Estate, Kolkata, West Bengal, 700092, India","9.3 km to city centre
8.4 km to New Market",Parking availableRestaurant,"Rs23,400",Very good 8.0,Kolkata,24/02/2021,09/03/2021
290,OYO 63219 Amtala Guest House,"0 Amtala bazar Diamond Harbour road, south 24 parganas outh 24 parganas, West, Kolkata, West Bengal, 743503, India","24 km to city centre
23 km to New Market",Free parking,"Rs47,451",,Kolkata,24/02/2021,09/03/2021
291,The Residency,"50 Purna Das Rd, Kolkata, WB, 700029, India","5.8 km to city centre
4.8 km to New Market",Free parking,"Rs43,342",Exceptional 10.0,Kolkata,24/02/2021,09/03/2021
292,The Residency,"50 Purna Das Rd, Kolkata, WB, 700029, India","5.8 km to city centre
4.8 km to New Market",Free parking,"Rs43,342",Exceptional 10.0,Kolkata,24/02/2021,09/03/2021
293,Siamton Inn,"56 Park Street, Kolkata, West Bengal, 700017, India","2.6 km to city centre
1.8 km to New Market",Free parkingAirport transferGymRestaurant,"Rs51,600",Very good 8.2,Kolkata,24/02/2021,09/03/2021
294,OYO 37683 Second Home,"347 BJ Block Sector II BJ347, Kolkata, West Bengal, 700091, India","7.2 km to city centre
8.4 km to New Market",Free parking,"Rs66,680",,Kolkata,24/02/2021,09/03/2021
295,Hotel Best Inn,"6A,S.N. Banarjee Road above amina rest., 3rd floor ,futani chambergate2 NewMarket, Kolkata, West Bengal, 700087, India","1.1 km to city centre
0.3 km to New Market",Airport transferRestaurant,"Rs18,200",2.8,Kolkata,24/02/2021,09/03/2021
296,OYO 24653 Novus Guest House,"3A Ripon Street Taltala, Kolkata, West Bengal, 700016, India","1.9 km to city centre
0.8 km to New Market",,"Rs50,804",,Kolkata,24/02/2021,09/03/2021
297,The Floatel Hotel,"9/10 Kolkatta Jetty Stand Road, Kolkata, West Bengal, 700001, India","1.9 km to city centre
1.5 km to New Market",Free parkingAirport transferRestaurantBar,"Rs36,713",4.6,Kolkata,24/02/2021,09/03/2021
298,Visitel -A Boutique Hotel.,"78 Canal Circular Rd, (Next To Apollo Hospital. (EM Bypass.), Kolkata, WB, 700054, India","4.3 km to city centre
5.3 km to New Market",Free parkingGymRestaurant,"Rs35,100",Good 7.4,Kolkata,24/02/2021,09/03/2021
299,OYO 49183 Meera Guest House,"0 AC 90 AC Block Sector 1 Bidhannagar, Kolkata, West Bengal, 700064, India","5.2 km to city centre
6.5 km to New Market",,"Rs66,680",,Kolkata,24/02/2021,09/03/2021
300,The Quest Inn,"96/2B, Collin Street, Rafi Ahmed Kidwai Road, Kolkata, West Bengal, 700 016, India","1.5 km to city centre
0.6 km to New Market",Free parkingRestaurant,"Rs34,989",Good 7.0,Kolkata,24/02/2021,09/03/2021
301,Treebo Trend Vedanta,"A170,Metropolitan Co-op Housing Society, Canal South Road, Chingrighata, Kolkata, 700105, India","5.1 km to city centre
5.6 km to New Market",,"Rs23,477",Good 7.0,Kolkata,24/02/2021,09/03/2021
302,Capital O 1481 Hotel Heritage,"Vip Road Raghunathpur, Kolkata, West Bengal, 700157, India","9.3 km to city centre
11 km to New Market",Free parkingRestaurantBathtub,"Rs26,758",,Kolkata,24/02/2021,09/03/2021
303,Capital O 1481 Hotel Heritage,"Vip Road Raghunathpur, Kolkata, West Bengal, 700157, India","9.3 km to city centre
11 km to New Market",Free parkingRestaurantBathtub,"Rs26,758",,Kolkata,24/02/2021,09/03/2021
304,OYO Townhouse 120 The Axis,"CE/1/C/202 Street Number 196 CE/1/C/202, Barage Abasan Co Operative Housing CE Bl, Kolkata, West Bengal, 700156, India","10 km to city centre
11 km to New Market",Free parking,"Rs120,507",,Kolkata,24/02/2021,09/03/2021
305,Hotel Park Victoria,"55B Mirza Ghalib St, Kolkata, WB, 700016, India","1.9 km to city centre
0.7 km to New Market",Parking available,"Rs19,487",Good 7.8,Kolkata,24/02/2021,09/03/2021
306,Hotel Rushabh Home,"6A, Middleton Street, Kolkata, West Bengal, 700071, India","2.5 km to city centre
1.3 km to New Market",Airport transfer,"Rs24,700",Good 6.4,Kolkata,24/02/2021,09/03/2021
307,OYO 16058 Classic Inn,"Sodepur Madhyamgram Rd, Kalyani Exp Highway Four Point Ps Ghola, Kolkata, 700124, India","15 km to city centre
17 km to New Market",Bathtub,"Rs33,687",,Kolkata,24/02/2021,09/03/2021
308,Hotel VIP International,"51 Mirza Ghalib St, Kolkata, WB, 700016, India","1.8 km to city centre
0.7 km to New Market",Free parkingAirport transferSpaRestaurant,"Rs37,000",5.2,Kolkata,24/02/2021,09/03/2021
309,Marrina Hotel,"34, Dr Sundari Mohan Avenue, Opposite Ladies Park, Kolkata, West Bengal, 700014, India","2.6 km to city centre
2.3 km to New Market",Free parkingRestaurant,"Rs31,200",,Kolkata,24/02/2021,09/03/2021
310,OYO 16310 Balaji Inn Ballygunge,"0 29/1A Ballygunge Place, Kolkata, West Bengal, 700019, India","4.7 km to city centre
3.9 km to New Market",Free parking,"Rs122,705",,Kolkata,24/02/2021,09/03/2021
311,OYO 28600 Supal,"CJ 193 CJ Block Sector II Salt Lake City, Kolkata, West Bengal, 700091, India","7.0 km to city centre
8.1 km to New Market",Free parkingKitchen,"Rs122,705",,Kolkata,24/02/2021,09/03/2021
312,OYO 30742 Amita Guest House,"HA-29 HA-29 HA Block Sector III Salt, Lake City Lake City, Kolkata, West Benga, Kolkata, West Bengal, 700106, India","5.2 km to city centre
6.2 km to New Market",,"Rs122,705",,Kolkata,24/02/2021,09/03/2021
313,Barsana Boutique Hotel,"84/3 Topsia Road (South), Kolkata, West Bengal, 700046, India","3.9 km to city centre
3.9 km to New Market",Free parkingAirport transferRestaurantBar,"Rs49,595",Good 7.6,Kolkata,24/02/2021,09/03/2021
314,Barsana Boutique Hotel,"84/3 Topsia Road (South), Kolkata, West Bengal, 700046, India","3.9 km to city centre
3.9 km to New Market",Free parkingAirport transferRestaurantBar,"Rs49,595",Good 7.6,Kolkata,24/02/2021,09/03/2021
315,OYO Rooms 044 Salt Lake Sector 3,"FE-137 Bidhan Nagar Sector 3 Salt Lake, Kolkata, West Bengal, 700106, India","5.9 km to city centre
7.0 km to New Market",Kitchen,"Rs122,705",,Kolkata,24/02/2021,09/03/2021
316,Marble Palace Guest House,"49 Lake Pl. Rd., Near Menoka Cinema Hall, Lake Market, Kalighat, Kolkata, West Bengal, 700029, India","6.4 km to city centre
5.2 km to New Market",Free parking,"Rs650,000",,Kolkata,24/02/2021,09/03/2021
317,Nu Blue Moon Guest House,"Alampur More,opposite 61, bus stand, Andul Road, NH- 6, Howrah, West Bengal, 711302, India","15 km to city centre
14 km to New Market",Free parkingAirport transferRestaurantBar,"Rs32,500",Good 6.0,Kolkata,24/02/2021,09/03/2021
318,Shila International,"233/3, AJC Bose Road, Kolkata, West Bengal, 700020, India","3.2 km to city centre
2.1 km to New Market",Free parkingBar,"Rs25,536",,Kolkata,24/02/2021,09/03/2021
319,OYO 15966 Hotel Shivam,"P-19, Dobson lane, Gulmohar Railway Quarters, Howrah, West Bengal, 711101, India","2.9 km to city centre
3.3 km to New Market",,"Rs50,804",,Kolkata,24/02/2021,09/03/2021
320,FabHotel NS International,"14, Rafi Ahmed Kidwai Rd, Near Moulana, Azad College, Janbazar, Taltala, Kolkata, 700013, India","1.2 km to city centre
0.5 km to New Market",Free parking,"Rs42,194",,Kolkata,24/02/2021,09/03/2021
321,OYO 14524 Platinum Solitaire,"331, AE 331, Sector 1, Opp. Sen Mahaz, Salt Lake City, Near 4 No Tank, Kolkata, West Bengal, 700064, India","6.1 km to city centre
7.4 km to New Market",RestaurantBar,"Rs24,778",4,Kolkata,24/02/2021,09/03/2021
322,ibis Kolkata Rajarhat Hotel,"Action Area 1, New Town, Kolkata, West Bengal, 700156, India","10 km to city centre
11 km to New Market",Free parkingAirport transferGymRestaurantBarConnecting rooms available,"Rs31,279",Very good 8.2,Kolkata,24/02/2021,09/03/2021
323,Treebo Trend Globe International,"204 Harish Mukherjee Road, Kalighat, Patuapara, Jatin Das Park, Kolkata, West Bengal, 700026, India","5.4 km to city centre
4.2 km to New Market",Free parkingRestaurant,"Rs27,720",Good 6.6,Kolkata,24/02/2021,09/03/2021
324,Hotel Royal Garden,"163 A, Park Street, Btwn Seven Pt & Mallick Bazar Crsng, Kolkata, West Bengal, 700017, India","2.7 km to city centre
1.9 km to New Market",Free parkingRestaurantInternet accessConnecting rooms available,"Rs36,400",,Kolkata,24/02/2021,09/03/2021
325,Hotel Royal Garden,"163 A, Park Street, Btwn Seven Pt & Mallick Bazar Crsng, Kolkata, West Bengal, 700017, India","2.7 km to city centre
1.9 km to New Market",Free parkingRestaurantInternet accessConnecting rooms available,"Rs36,400",,Kolkata,24/02/2021,09/03/2021
326,Hotel Sawood International,"9 Topsia Rd, Kolkata, WB, 700046, India","4.6 km to city centre
4.4 km to New Market",Restaurant,"Rs79,412",2,Kolkata,24/02/2021,09/03/2021
327,"Kenilworth Hotel, Kolkata","1 & 2 Little Russel Street, Kolkata, West Bengal, 700071, India","2.9 km to city centre
1.7 km to New Market",Free parkingAirport transferSpaGymRestaurantBar,"Rs59,500",Fabulous 8.6,Kolkata,24/02/2021,09/03/2021
328,OYO 13600 Newcastle Inn,"AA-92, NEWTOWN ACTION AREA-1,Street no-75, Kolkata, 700059, India","9.8 km to city centre
11 km to New Market",RestaurantKitchenBathtub,"Rs144,791",,Kolkata,24/02/2021,09/03/2021
329,LYNQ-CICO,"14A, Burdwan Road Alipore, Kolkata, West Bengal, 700 027, India","6.3 km to city centre
5.0 km to New Market",Parking availableSpaGymRestaurantBarBathtub,"Rs52,500",,Kolkata,24/02/2021,09/03/2021
330,The Sonnet,"Block: DD. Plot No :08, Sector-01, Salt Lake, Kolkata, West Bengal, 700064, India","5.7 km to city centre
6.9 km to New Market",PoolFree parkingAirport transferGymRestaurantBar,"Rs51,138",Good 7.2,Kolkata,24/02/2021,09/03/2021
331,Hotel Diamond Suites,"17 Karaya Road, Kolkata, West Bengal, 700017, India","3.5 km to city centre
2.7 km to New Market",Free parkingRestaurant,"Rs17,411",Good 6.0,Kolkata,24/02/2021,09/03/2021
332,OYO 2838 Shree Guest House,"Plot No. 21, Mullen Street, Kolkata, 700020, India","3.8 km to city centre
2.7 km to New Market",Free parkingRestaurantBathtub,"Rs31,029",,Kolkata,24/02/2021,09/03/2021
333,The HHI Kolkata,"235/1 Ajc Bose Road, Kolkata, West Bengal, 700020, India","3.3 km to city centre
2.1 km to New Market",PoolFree parkingAirport transferSpaGymRestaurant,"Rs60,840",Good 7.8,Kolkata,24/02/2021,09/03/2021
334,OYO 35873 Durbar Guest House,"1203 15Th A Main Road Hsr Club Road, Sector 3 Hsr Layout, Kolkata, 700136, India","12 km to city centre
13 km to New Market",Bathtub,"Rs20,871",,Kolkata,24/02/2021,09/03/2021
335,Hotel O2 Oxygen,"VIP Road, Kaikhali, Kolkata, West Bengal, 700052, India","10 km to city centre
12 km to New Market",Free parkingAirport transferRestaurantBarInternet accessConnecting rooms available,"Rs54,587",Good 7.0,Kolkata,24/02/2021,09/03/2021
336,Hotel O2 Oxygen,"VIP Road, Kaikhali, Kolkata, West Bengal, 700052, India","10 km to city centre
12 km to New Market",Free parkingAirport transferRestaurantBarInternet accessConnecting rooms available,"Rs54,587",Good 7.0,Kolkata,24/02/2021,09/03/2021
337,Celesta Kolkata,"RAA 43/2, VIP Road (Raghunathpur North), Kolkata, West Bengal, 700059, India","8.6 km to city centre
9.9 km to New Market",Free parkingAirport transferRestaurantBar,"Rs45,211",Fabulous 8.8,Kolkata,24/02/2021,09/03/2021
