,name,address,location,amentities,price,rating,no of reviews,city,Check_in_date,Check_out_date
72,Jo Rooms,"CF 54,Salt Lake City ,Sector 1 ,Kolkata, Kolkata, West Bengal, 700064, India","6.3 km to city centre
7.5 km to New Market",Free parking,"Rs2,432",,,Kolkata,12/02/2021,14/02/2021
73,Hotel Echo Palace,"Purbayan bus stop,Rajarhat main road, Near derozio memorial college, Kolkata, 700136, India","13 km to city centre
14 km to New Market",Free parkingSpaRestaurant,"Rs100,000",,,Kolkata,12/02/2021,14/02/2021
74,Park Palace Hotel,"49/2 GARIAHAT ROAD, Kolkata, WEST BENGAL, 700019, India","5.2 km to city centre
4.3 km to New Market",Parking availableBathtub,"Rs5,198",,,Kolkata,12/02/2021,14/02/2021
75,"Kenilworth Hotel, Kolkata","1 & 2 Little Russel Street, Kolkata, West Bengal, 700071, India","2.9 km to city centre
1.7 km to New Market",Free parkingAirport transferSpaGymRestaurantBar,"Rs10,700",Fabulous 8.6,,Kolkata,12/02/2021,14/02/2021
76,JW Marriott Hotel Kolkata,"4A, J.B.S. Haldane Avenue, Kolkata, West Bengal, 700105, India","4.7 km to city centre
5.0 km to New Market",PoolFree parkingSpaGymRestaurantBar,"Rs10,250",,,Kolkata,12/02/2021,14/02/2021
77,The HHI Kolkata,"235/1 Ajc Bose Road, Kolkata, West Bengal, 700020, India","3.3 km to city centre
2.1 km to New Market",PoolFree parkingAirport transferSpaGymRestaurant,"Rs8,818",,,Kolkata,12/02/2021,14/02/2021
78,Capital O 1481 Hotel Heritage,"Vip Road Raghunathpur, Kolkata, West Bengal, 700157, India","9.3 km to city centre
11 km to New Market",Free parkingRestaurantBathtub,"Rs3,927",,,Kolkata,12/02/2021,14/02/2021
79,Treebo Trend Globe International,"204 Harish Mukherjee Road, Kalighat, Patuapara, Jatin Das Park, Kolkata, West Bengal, 700026, India","5.4 km to city centre
4.2 km to New Market",Free parkingRestaurant,"Rs5,008",,,Kolkata,12/02/2021,14/02/2021
80,Hotel Best Inn,"6A,S.N. Banarjee Road above amina rest., 3rd floor ,futani chambergate2 NewMarket, Kolkata, West Bengal, 700087, India","1.1 km to city centre
0.3 km to New Market",Airport transferRestaurant,"Rs3,500",,,Kolkata,12/02/2021,14/02/2021
81,Hotel Best Inn,"6A,S.N. Banarjee Road above amina rest., 3rd floor ,futani chambergate2 NewMarket, Kolkata, West Bengal, 700087, India","1.1 km to city centre
0.3 km to New Market",Airport transferRestaurant,"Rs3,500",,,Kolkata,12/02/2021,14/02/2021
82,Hotel Esteem,"6A Sushil Sen Road, Kolkata, 700025, India","4.1 km to city centre
2.8 km to New Market",Free parkingRestaurantConnecting rooms available,"Rs3,929",,,Kolkata,12/02/2021,14/02/2021
83,Visitel -A Boutique Hotel.,"78 Canal Circular Rd, (Next To Apollo Hospital. (EM Bypass.), Kolkata, WB, 700054, India","4.3 km to city centre
5.3 km to New Market",Free parkingGymRestaurantMeeting Facilities,"Rs5,400",,,Kolkata,12/02/2021,14/02/2021
84,Aauris,"4 Robinson Street, Kolkata, West Bengal, 700017, India","2.7 km to city centre
1.7 km to New Market",PoolFree parkingAirport transferRestaurantBarMeeting Facilities,"Rs8,000",,,Kolkata,12/02/2021,14/02/2021
85,OYO 13600 Newcastle Inn,"AA-92, NEWTOWN ACTION AREA-1,Street no-75, Kolkata, 700059, India","9.8 km to city centre
11 km to New Market",RestaurantBathtubKitchen,"Rs22,276",,,Kolkata,12/02/2021,14/02/2021
86,Marrina Hotel,"34, Dr Sundari Mohan Avenue, Opposite Ladies Park, Kolkata, West Bengal, 700014, India","2.6 km to city centre
2.3 km to New Market",Free parkingRestaurant,"Rs4,800",,,Kolkata,12/02/2021,14/02/2021
87,Hotel Jaypee Inn,"Katlia-Nibra NH-6 Connector Rd, Howrah, West Bengal, 711409, India","12 km to city centre
12 km to New Market",Free parkingAirport transferMeeting Facilities,"Rs2,400",,,Kolkata,12/02/2021,14/02/2021
88,"Pride Plaza Hotel, Kolkata","BG 12, Action Area -1B, New Town, Kolkata, West Bengal, 700156, India","11 km to city centre
12 km to New Market",PoolFree parkingAirport transferSpaGymRestaurant,"Rs6,664",,,Kolkata,12/02/2021,14/02/2021
89,Bh Boutique Hotel,"DD 225 ,Street Number 293, New Town, Kolkata, WB, 700156, India","11 km to city centre
12 km to New Market",Free parking,"Rs2,758",,,Kolkata,12/02/2021,14/02/2021
90,The Peerless Inn - Kolkata,"12 Jawaharlal Nehru Road, Kolkata, West Bengal, 700 013, India","1.3 km to city centre
0.2 km to New Market",Free parkingAirport transferGymRestaurantBarMeeting Facilities,"Rs10,080",,,Kolkata,12/02/2021,14/02/2021
91,Comfort Inn Kings Crown,"NP-531 Salt Lake City,Sector-5, (Near Technopolis), Kolkata, West Bengal, 700102, India","8.4 km to city centre
9.4 km to New Market",RestaurantBar,"Rs4,156",,,Kolkata,12/02/2021,14/02/2021
92,Comfort Inn Kings Crown,"NP-531 Salt Lake City,Sector-5, (Near Technopolis), Kolkata, West Bengal, 700102, India","8.4 km to city centre
9.4 km to New Market",RestaurantBar,"Rs4,156",,,Kolkata,12/02/2021,14/02/2021
93,Hotel Gardenia,"42/1B, Sarat Bose Road, Kolkata, West Bengal, 700029, India","5.9 km to city centre
4.8 km to New Market",Free parkingRestaurant,"Rs8,216",,,Kolkata,12/02/2021,16/02/2021
94,Novotel Kolkata Hotel & Residences Hotel,"CF11 Action Area 1C, New Town Rajarhat, Kolkata, West Bengal, 700156, India","10 km to city centre
11 km to New Market",Free parkingPet-friendlyAirport transferSpaGymRestaurant,"Rs12,160",,,Kolkata,12/02/2021,16/02/2021
95,"ITC Sonar, a Luxury Collection Hotel, Kolkata","JBS Haldene Avenue, (Opp. Science City), Kolkata, West Bengal, 700046, India","4.7 km to city centre
4.9 km to New Market",PoolFree parkingSpaGymRestaurantBar,"Rs24,400",,,Kolkata,12/02/2021,16/02/2021
96,"ITC Sonar, a Luxury Collection Hotel, Kolkata","JBS Haldene Avenue, (Opp. Science City), Kolkata, West Bengal, 700046, India","4.7 km to city centre
4.9 km to New Market",PoolFree parkingSpaGymRestaurantBar,"Rs24,400",,,Kolkata,12/02/2021,16/02/2021
97,The Water View Residency,"De - 103, Street No 305, New Town, Infront Of Bisarjan Ghat, Kolkata, WB, 700156, India","11 km to city centre
12 km to New Market",PoolFree parking,"Rs7,144",,,Kolkata,12/02/2021,16/02/2021
98,SPOT ON 49450 Silver Woods,"Chakundi, Opp To Star Battery Bus Stop, Dankuni, Shrirampur, West Bengal, 712310, India","17 km to city centre
17 km to New Market",Free parkingBathtub,"Rs6,431",,,Kolkata,12/02/2021,16/02/2021
99,SPOT ON 49450 Silver Woods,"Chakundi, Opp To Star Battery Bus Stop, Dankuni, Shrirampur, West Bengal, 712310, India","17 km to city centre
17 km to New Market",Free parkingBathtub,"Rs6,431",,,Kolkata,12/02/2021,16/02/2021
100,Fairfield by Marriott Kolkata,"CB 218 Action Area 1C New Town, Kolkata, West Bengal, 700156, India","11 km to city centre
12 km to New Market",PoolFree parkingAirport transferGymRestaurantConnecting rooms available,"Rs16,250",,,Kolkata,12/02/2021,16/02/2021
101,"ITC Royal Bengal, a Luxury Collection Hotel, Kolkata","1 JBS Haldane Avenue, Kolkata, West Bengal, 700046, India","4.6 km to city centre
4.9 km to New Market",PoolFree parkingAirport transferSpaGymRestaurant,"Rs33,600",,,Kolkata,12/02/2021,16/02/2021
102,"The Oberoi Grand, Kolkata","15 Jawaharlal Nehru Road, Kolkata, West Bengal, 700 013, India","1.4 km to city centre
0.2 km to New Market",PoolFree parkingAirport transferSpaGymRestaurant,"Rs28,000",Exceptional 9.6,,Kolkata,12/02/2021,16/02/2021
103,"ITC Sonar, a Luxury Collection Hotel, Kolkata","JBS Haldene Avenue, (Opp. Science City), Kolkata, West Bengal, 700046, India","4.7 km to city centre
4.9 km to New Market",PoolFree parkingSpaGymRestaurantBar,"Rs24,400",,,Kolkata,12/02/2021,16/02/2021
104,OYO 22232 Hotel Continental & Lodge,"22/1 Jessore Road No.2 Airport Gate, Kolkata, West Bengal, 700081, India","11 km to city centre
13 km to New Market",Bathtub,"Rs7,621",,,Kolkata,12/02/2021,16/02/2021
105,OYO 63219 Amtala Guest House,"0 Amtala bazar Diamond Harbour road, south 24 parganas outh 24 parganas, West, Kolkata, West Bengal, 743503, India","24 km to city centre
23 km to New Market",Free parking,"Rs14,842",,,Kolkata,12/02/2021,16/02/2021
106,OYO 71148 Meera Guest House,"BF 83 Salt lake Sector - 1 Near, Swimming Pool ng Pool, Kolkata,, Kolkata, West Bengal, 700064, India","6.6 km to city centre
7.9 km to New Market",Kitchen,"Rs9,976",,,Kolkata,12/02/2021,16/02/2021
107,OYO 71148 Meera Guest House,"BF 83 Salt lake Sector - 1 Near, Swimming Pool ng Pool, Kolkata,, Kolkata, West Bengal, 700064, India","6.6 km to city centre
7.9 km to New Market",Kitchen,"Rs9,976",,,Kolkata,12/02/2021,16/02/2021
108,The Fern Residency Kolkata,"204, Main Arterial Road Noapara, Rajarhat, New Town Opp CityCentr II, Kolkata, 7000157, India","11 km to city centre
12 km to New Market",Free parkingAirport transferGymRestaurant,"Rs15,000",,,Kolkata,12/02/2021,16/02/2021
109,Fairfield by Marriott Kolkata,"CB 218 Action Area 1C New Town, Kolkata, West Bengal, 700156, India","11 km to city centre
12 km to New Market",PoolFree parkingAirport transferGymRestaurantConnecting rooms available,"Rs16,250",,,Kolkata,12/02/2021,16/02/2021
110,OYO 49454 Alankar Guesthouse,"Alankar Guesthouse Street Number 634, Action Area II Newton New Town ction Are, Kolkata, West Bengal, 700135, India","12 km to city centre
14 km to New Market",Free parkingKitchen,"Rs12,754",,,Kolkata,12/02/2021,16/02/2021
111,Vivanta Kolkata EM Bypass,"1930 Rajdanga Main Road, Kolkata, West Bengal, 700107, India","7.6 km to city centre
7.3 km to New Market",PoolFree parkingAirport transferGymRestaurantBar,"Rs16,605",,,Kolkata,12/02/2021,16/02/2021
112,Taj Bengal,"34 B Belvedere Road Alipore, Kolkata, West Bengal, 700 027, India","4.6 km to city centre
3.3 km to New Market",PoolFree parkingAirport transferSpaGymRestaurant,"Rs25,000",,,Kolkata,12/02/2021,16/02/2021
113,JW Marriott Hotel Kolkata,"4A, J.B.S. Haldane Avenue, Kolkata, West Bengal, 700105, India","4.7 km to city centre
5.0 km to New Market",PoolFree parkingSpaGymRestaurantBar,"Rs66,650",,,Kolkata,12/02/2021,16/02/2021
