,name,address,location,amentities,price,rating,no of reviews,city,Check_in_date,Check_out_date
10,Ganga Forest View,"86 & 86/1, Sturida Colony, Virbhadara Road, Rishikesh, Uttarakhand, 249201, India","1.7 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Free parkingAirport transferRestaurantBathtub,"Rs8,000",,,Rishikesh,12/02/2021,14/02/2021
11,MJ Hills by Opulence Hotels,"Main Badrinath Road, Tapovan, Rishikesh, Uttarakhand, 249192, India","7.2 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Free parkingRestaurant,"Rs6,012",,,Rishikesh,12/02/2021,14/02/2021
12,Rishikesh Grand By Lujo Hotels,"Badrinath Road, Tapovan, Rishikesh, UK, 249201, India","7.0 km to city centre
15 km to Dehradun (DED-Jolly Grant)",PoolFree parkingAirport transferSpaRestaurantConnecting rooms available,"Rs4,678",,,Rishikesh,12/02/2021,14/02/2021
13,Hotel Yog Vashishth,"Near Parmarth Niketan, Swargashram, Rishikesh, Uttarakhand, 249304, India","5.1 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Free parkingSpaRestaurant,"Rs4,400",,,Rishikesh,12/02/2021,14/02/2021
14,Hotel brijwasi palace,"Swargashram, Ram Jhula, Rishikesh, Uttarakhand, 249304, India","5.1 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Free parkingPet-friendlyAirport transferSpaRestaurant,"Rs2,000",,,Rishikesh,12/02/2021,14/02/2021
15,Hotel SK International,"Badrinath Rd, Rishikesh, UK, 249192, India","7.0 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Restaurant,"Rs4,400",,,Rishikesh,12/02/2021,14/02/2021
16,Divine Ganga Cottage,"Laxman Jhula, Tapovan, Rishikesh, Uttarakhand, 249192, India","7.0 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Free parkingAirport transferRestaurantInternet access,"Rs5,000",,,Rishikesh,12/02/2021,14/02/2021
17,Hotel Tapovan Cottage,"Near Inter College Tapovan, Tehri Garhwal, Rishikesh, Uttarkhand, 249192, India","6.6 km to city centre
14 km to Dehradun (DED-Jolly Grant)",Free parkingAirport transferRestaurant,"Rs2,700",,,Rishikesh,12/02/2021,14/02/2021
18,Holy River Hotel,"Laxman Jhula Rd, Tapovan, Rishikesh, Uttarakhand, 249192, India","6.6 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Free parkingAirport transferSpaRestaurant,"Rs8,465",,,Rishikesh,12/02/2021,14/02/2021
19,Antalya,"Laxman Jhula Road ,Tapovan, Rishikesh, uttrakhand, 249192, India","6.9 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Free parkingRestaurantBathtub,"Rs12,918",,,Rishikesh,12/02/2021,14/02/2021
20,Antalya,"Laxman Jhula Road ,Tapovan, Rishikesh, uttrakhand, 249192, India","6.9 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Free parkingRestaurantBathtub,"Rs12,918",,,Rishikesh,12/02/2021,14/02/2021
21,Hotel Shiva Yog Sthal,"Behind Nagar Panchayat, Zonk, Pauri Garhwal, Rishikesh, Uttarakhand, 249304, India","6.8 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Airport transferRestaurant,"Rs4,320",,,Rishikesh,12/02/2021,14/02/2021
22,"Lemon Tree Premier, Rishikesh","Shesdhara, Tapovan, Laxman Jhula Road, Rishikesh, Uttarakhand, 249201, India","6.5 km to city centre
15 km to Dehradun (DED-Jolly Grant)",PoolFree parkingSpaRestaurant,"Rs28,206",,,Rishikesh,12/02/2021,14/02/2021
23,Hotel The Raja Palace,"No. 13 Near Manzil Temple, Pauri Garhwal, Laxman Jhula, Rishikesh, Uttarakhand, 249302, India","6.9 km to city centre
16 km to Dehradun (DED-Jolly Grant)",Free parkingSpaConnecting rooms available,"Rs2,610",,,Rishikesh,12/02/2021,14/02/2021
24,The Ayali Rishikesh,"C-16, Ganga Vatika-2, Rishikesh, Uttarakhand, 249201, India","5.3 km to city centre
14 km to Dehradun (DED-Jolly Grant)",Free parkingAirport transferRestaurantBathtubKitchenInternet access,"Rs6,700",,,Rishikesh,12/02/2021,14/02/2021
25,Green View by Green Tree Hotels,"Near Ram Jhula behind Parmarth Niketan, Swargashram, Rishikesh, Uttarakhand, 249304, India","5.0 km to city centre
15 km to Dehradun (DED-Jolly Grant)",,"Rs3,592",,,Rishikesh,12/02/2021,14/02/2021
26,RishikeshStay,"Mahananda Complex, Badrinath Highway, Tapovan, Rishikesh, Uttarakhand, 249192, India","6.8 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Airport transfer,"Rs1,425",,,Rishikesh,12/02/2021,14/02/2021
27,"Aloha On The Ganges, Rishikesh ( by Leisure Hotels )","National Highway 58, Tapovan, Rishikesh, Uttarakhand, 249192, India","7.3 km to city centre
15 km to Dehradun (DED-Jolly Grant)",PoolFree parkingAirport transferSpaRestaurantBathtub,"Rs28,200",,,Rishikesh,12/02/2021,14/02/2021
28,Hotel Sunrise,"Near Neelkhanth Taxi Stand, Vill. Jonk, Swargashram, Pauri Garhwal, Rishikesh, Uttrakhand, 249304, India","5.7 km to city centre
15 km to Dehradun (DED-Jolly Grant)",,"Rs1,900",,,Rishikesh,12/02/2021,14/02/2021
29,Hotel Peepal Tree,"Badrinath Road, Tapovan, Laxman Jhula, Rishikesh, Uttarakhand, 249201, India","6.6 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Free parkingPet-friendlyAirport transferRestaurant,"Rs4,800",,,Rishikesh,12/02/2021,14/02/2021
30,Kamakshi Residency by Royal Collection,"Near Osho Aasaram, Main Badrinath Road, Tapovan, Rishikesh, Uttarakhand, 249201, India","7.1 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Free parkingAirport transferRestaurantBathtubInternet access,"Rs5,355",,,Rishikesh,12/02/2021,14/02/2021
31,Kamakshi Residency by Royal Collection,"Near Osho Aasaram, Main Badrinath Road, Tapovan, Rishikesh, Uttarakhand, 249201, India","7.1 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Free parkingAirport transferRestaurantBathtubInternet access,"Rs5,355",,,Rishikesh,12/02/2021,14/02/2021
32,Hotel Aaravam Ganga,"Laxman Jhula Road, Tapovan, Rishikesh, Uttarakhand, 249137, India","7.0 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Free parkingRestaurant,"Rs5,247",,,Rishikesh,12/02/2021,14/02/2021
33,Rishikesh Sadan,"Near Laxman Jhula Enclave, Aamkhala, Badrinath Road, Rishikesh, Uttarakhand, 249201, India","6.5 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Free parkingAirport transferSpaGymRestaurantConnecting rooms available,"Rs2,339",,,Rishikesh,12/02/2021,14/02/2021
34,Shanti Residency Ganga View,"Virbhadra Rd, Rishikesh, UK, 249201, India","1.7 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Free parkingSpaRestaurant,"Rs4,287",,,Rishikesh,12/02/2021,14/02/2021
35,Hotel Vedas Tapovan,"Badrinath Marg, Opp Balaknath Mandir,, Laxman Jhula, Nr Mahila Dhyanpt, Tapovan, Rishikesh, Uttarakhand, 249192, India","7.1 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Restaurant,"Rs2,628",,,Rishikesh,12/02/2021,14/02/2021
36,Hotel Gharonda,"Haridwar Rd, Rishikesh, UK, 249201, India","1.9 km to city centre
14 km to Dehradun (DED-Jolly Grant)",Free parkingRestaurant,"Rs3,425",,,Rishikesh,12/02/2021,14/02/2021
37,Welcome Home Apartments,"Rishikesh, Uttarakhand, India","2.5 km to city centre
17 km to Dehradun (DED-Jolly Grant)",Free parking,"Rs20,000",,,Rishikesh,12/02/2021,14/02/2021
38,Dewa Retreat- A Himalayan Boutique Hotel,"Badrinath Road, Laxman Jhula, Opp. Balaknath Mandir, Rishikesh, Uttarakhand, 249192, India","7.0 km to city centre
15 km to Dehradun (DED-Jolly Grant)",PoolFree parkingAirport transferSpaRestaurant,"Rs10,000",,,Rishikesh,12/02/2021,14/02/2021
39,Hotel Holiday Hill,"Bairaaj Road, Rishikesh, Rishikesh, Uttarakhand, 249201, India","1.8 km to city centre
16 km to Dehradun (DED-Jolly Grant)",Free parkingAirport transferRestaurant,"Rs7,000",,,Rishikesh,12/02/2021,14/02/2021
40,The Grand Alova - By The Ganges,"Badrinath Road, Near NIM Beach, NH 58, Tapovan, Rishikesh, Uttarakhand, 249192, India","7.2 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Free parkingSpaRestaurant,"Rs11,998",,,Rishikesh,12/02/2021,14/02/2021
41,Hotel Tulsi,"ISBT Road, Rishikesh, UK, 249201, India","3.6 km to city centre
14 km to Dehradun (DED-Jolly Grant)",Free parkingRestaurant,"Rs7,000",,,Rishikesh,12/02/2021,14/02/2021
42,Hotel Tulsi,"ISBT Road, Rishikesh, UK, 249201, India","3.6 km to city centre
14 km to Dehradun (DED-Jolly Grant)",Free parkingRestaurant,"Rs7,000",,,Rishikesh,12/02/2021,14/02/2021
43,Raj Resort,"Badrinath Road, Near Laxman Jhula, Tapovan, Tehri Garhwal, Rishikesh, 249192, India","7.1 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Free parkingConnecting rooms available,"Rs4,200",,,Rishikesh,12/02/2021,14/02/2021
44,Palm Bliss Resorts,"Opp. Vithal Ashram, Tapovan Badrinath Bypass Road, Rishikesh, Rishikesh, Uttrakhand, 249192, India","5.2 km to city centre
14 km to Dehradun (DED-Jolly Grant)",Free parkingAirport transferSpaGymRestaurant,"Rs21,338",,,Rishikesh,12/02/2021,14/02/2021
45,Yog Niketan by Sanskriti,"YOG NIKETAN BY SASNKRITI RAM JHULA, Near Ram Jhula, Rishikesh, UTTARAKHAND, 249192, India","5.2 km to city centre
14 km to Dehradun (DED-Jolly Grant)",Free parkingAirport transferSpaRestaurant,"Rs14,998",,,Rishikesh,12/02/2021,14/02/2021
46,Hotel Natraj,"Dehradun Road, Near Natraj Chowk, Rishikesh, Uttrakhand, 249201, India","3.4 km to city centre
13 km to Dehradun (DED-Jolly Grant)",PoolFree parkingAirport transferSpaRestaurant,"Rs13,998",,,Rishikesh,12/02/2021,14/02/2021
47,Maa Ganga Guest House,"Opposite Sant Sewa Ashram, Laxman jhula, Rishikesh, UK, 249201, India","7.0 km to city centre
16 km to Dehradun (DED-Jolly Grant)",Free parkingPet-friendlyRestaurant,"Rs2,430",,,Rishikesh,12/02/2021,14/02/2021
48,UbEx Home Hermitage Rishikesh,"UbEx Street,Opp AnandPrakash Yoga Ashram, Laxman Jhula, Badrinath Marg, Tapovan, Rishikesh, Uttarakhand, 249192, India","7.0 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Free parkingRestaurant,"Rs3,074",,,Rishikesh,12/02/2021,14/02/2021
49,Hotel Tapovan Retreat,"Near Government Inter collage, Rishikesh, UK, 249192, India","6.7 km to city centre
14 km to Dehradun (DED-Jolly Grant)",Free parkingRestaurant,"Rs1,798",,,Rishikesh,12/02/2021,14/02/2021
50,Hotel City Ganga by Rudra Palace,"Haridwar Rd, Khari Khurd, Shyampur, Rishikesh, UK, 249204, India","6.4 km to city centre
16 km to Dehradun (DED-Jolly Grant)",Free parkingPet-friendlyAirport transferRestaurant,"Rs1,998",,,Rishikesh,12/02/2021,14/02/2021
51,Flying Penguin,"NH58, Rishikesh-Badrinath Highway, Tapovan, Rishikesh, Uttarakhand, 248179, India","7.0 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Free parking,"Rs2,679",,,Rishikesh,12/02/2021,14/02/2021
52,Mango Tree Guest House,"Laxman Jhula Jonk, Laxman Jhula, Rishikesh, Uttarakhand, 249302, India","7.1 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Free parking,"Rs2,700",,,Rishikesh,12/02/2021,14/02/2021
53,Mango Tree Guest House,"Laxman Jhula Jonk, Laxman Jhula, Rishikesh, Uttarakhand, 249302, India","7.1 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Free parking,"Rs2,700",,,Rishikesh,12/02/2021,14/02/2021
54,Backpacker Panda Rishikesh,"Tapovan, Rishikesh, Uttarakhand, Rishikesh, UK, 249137, India","6.9 km to city centre
14 km to Dehradun (DED-Jolly Grant)",PoolFree parkingSpa,"Rs3,598",,,Rishikesh,12/02/2021,14/02/2021
55,Hipostel,"10, Near Shiva Tatva Yoga School, Upper Tapovan, Rishikesh, Uttarakhand, 249192, India","7.0 km to city centre
14 km to Dehradun (DED-Jolly Grant)",Free parkingRestaurant,"Rs1,000",,,Rishikesh,12/02/2021,14/02/2021
56,goStops Rishikesh,"Badrinath Rd, Rishikesh, UK, 249137, India","7.1 km to city centre
15 km to Dehradun (DED-Jolly Grant)",Free parking,"Rs2,398",,,Rishikesh,12/02/2021,14/02/2021
57,Sonu Guest House,"Sonu Guesthouse, Opp. Sant Sewa Aashram, Rishikesh, UK, 249302, India","7.0 km to city centre
16 km to Dehradun (DED-Jolly Grant)",Airport transferInternet access,"Rs1,260",,,Rishikesh,12/02/2021,14/02/2021
58,Bunk Stay Rishikesh,"Hill Top, Neelkanth Road, Laxman Jhula, District Pauri Garhwal, Rishikesh, Uttarakhand, 249302, India","7.2 km to city centre
16 km to Dehradun (DED-Jolly Grant)",Free parkingAirport transferRestaurant,"Rs3,023",,,Rishikesh,12/02/2021,14/02/2021
59,Bunk Stay Rishikesh,"Hill Top, Neelkanth Road, Laxman Jhula, District Pauri Garhwal, Rishikesh, Uttarakhand, 249302, India","7.2 km to city centre
16 km to Dehradun (DED-Jolly Grant)",Free parkingAirport transferRestaurant,"Rs3,023",,,Rishikesh,12/02/2021,14/02/2021
60,Bunk Stay Rishikesh,"Hill Top, Neelkanth Road, Laxman Jhula, District Pauri Garhwal, Rishikesh, Uttarakhand, 249302, India","7.2 km to city centre
16 km to Dehradun (DED-Jolly Grant)",Free parkingAirport transferRestaurant,"Rs3,023",,,Rishikesh,12/02/2021,14/02/2021
61,Om Mansion Retreat Dehradun,"Jamoliwala Bhagwant Pur Guniyal Gaon, Dehradun, UK, 248014, India","39 km to Rishikesh
25 km to Dehradun (DED-Jolly Grant)",Free parking,"Rs2,700",,,Rishikesh,12/02/2021,14/02/2021
62,Cabana Affairs,"Sneh Kunj Opp Rajeshwar Nagar, Phase 2 Sahastradhara Road, Dehradun, 248001, India","35 km to Rishikesh
21 km to Dehradun (DED-Jolly Grant)",Free parkingSpaBathtub,"Rs11,340",,,Rishikesh,12/02/2021,14/02/2021
63,Hotel Shivaye,"Niranjani Akhara Marg, near Safe Parking, Sharvan Nath Nagar, Haridwar, Uttarakhand, 249401, India","19 km to Rishikesh
28 km to Dehradun (DED-Jolly Grant)",,"Rs3,100",,,Rishikesh,12/02/2021,14/02/2021
64,Raga on the Ganges,"35th Milestone, Village-Singthali, Narendranagar, Uttarakhand, 249192, India","21 km to Rishikesh
32 km to Dehradun (DED-Jolly Grant)",PoolFree parkingAirport transferSpaRestaurantBathtub,"Rs21,000",,,Rishikesh,12/02/2021,14/02/2021
65,Tehri Club and Resorts,"Near Hanuman Murti, Badshahi Thaul, Chamba - New Tehri road, Tehri, Uttarakhand, 249145, India","32 km to Rishikesh
27 km to Dehradun (DED-Jolly Grant)",Free parkingGymRestaurant,"Rs10,000",,,Rishikesh,12/02/2021,14/02/2021
66,Tehri Club and Resorts,"Near Hanuman Murti, Badshahi Thaul, Chamba - New Tehri road, Tehri, Uttarakhand, 249145, India","32 km to Rishikesh
27 km to Dehradun (DED-Jolly Grant)",Free parkingGymRestaurant,"Rs10,000",,,Rishikesh,12/02/2021,14/02/2021
67,Hotel Grand Shiva,"Shankar Ashram Chowk, Haridwar Delhi Road, Haridwar, Uttarakhand, 249407, India","22 km to Rishikesh
30 km to Dehradun (DED-Jolly Grant)",Free parkingRestaurantBathtubConnecting rooms available,"Rs5,247",,,Rishikesh,12/02/2021,14/02/2021
68,Sahasradhara Ropeway,"Shree Ganpati Sagar Hill, Rise Rope Laddre Pvt. Ltd, Dehradun, Uttarakhand, 248002, India","36 km to Rishikesh
22 km to Dehradun (DED-Jolly Grant)",Restaurant,"Rs2,700",,,Rishikesh,12/02/2021,14/02/2021
69,Height View Residency,"348 Santosh Tower Majra Road, Gram Majra, Dehradun, Uttarakhand, 248001, India","36 km to Rishikesh
22 km to Dehradun (DED-Jolly Grant)",Free parkingRestaurant,"Rs6,384",,,Rishikesh,12/02/2021,14/02/2021
70,Inderlok Hotel,"29 Rajpur Road, Dehradun, Uttarakhand, 248001, India","35 km to Rishikesh
21 km to Dehradun (DED-Jolly Grant)",Free parkingAirport transferRestaurantBar,"Rs5,771",,,Rishikesh,12/02/2021,14/02/2021
71,The Hermitage Kanatal,"Rauslikhal, Chamba - Mussoorie Highway, P.O, Kanatal, Tehri, Uttarakhand, 249145, India","37 km to Rishikesh
28 km to Dehradun (DED-Jolly Grant)",Free parkingAirport transferRestaurantConnecting rooms available,"Rs12,535",,,Rishikesh,12/02/2021,14/02/2021
72,The Hermitage Kanatal,"Rauslikhal, Chamba - Mussoorie Highway, P.O, Kanatal, Tehri, Uttarakhand, 249145, India","37 km to Rishikesh
28 km to Dehradun (DED-Jolly Grant)",Free parkingAirport transferRestaurantConnecting rooms available,"Rs12,535",,,Rishikesh,12/02/2021,14/02/2021
73,Hotel Park Roots,"62/12 Santikunj, Rishikesh road, Haridwar, Uttarakhand, 249401, India","13 km to Rishikesh
22 km to Dehradun (DED-Jolly Grant)",Free parking,"Rs4,798",,,Rishikesh,12/02/2021,14/02/2021
74,The Roseate Ganges Rishikesh,"Rishikesh-BadriNath Rd, Timli Kalthri, Narender Nagar, Tehri Garhwa, Narendranagar, Uttrakhand, 249175, India","16 km to Rishikesh
26 km to Dehradun (DED-Jolly Grant)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs39,649",,,Rishikesh,12/02/2021,14/02/2021
75,Comfort Inn Dehradun,"9 Sahastradhara Road Kandoli, Dehradun, 248001, India","34 km to Rishikesh
20 km to Dehradun (DED-Jolly Grant)",Free parkingRestaurant,"Rs4,320",,,Rishikesh,12/02/2021,14/02/2021
76,Life Resorts,"Rosli Khal, Chamba-Mussoorie, Tehri, Uttarakhand, 249145, India","37 km to Rishikesh
28 km to Dehradun (DED-Jolly Grant)",Free parking,"Rs6,000",,,Rishikesh,12/02/2021,14/02/2021
77,OYO 11876 Rock Resort,"4 Dhanolti, Tehri, Uttarakhand, 249180, India","38 km to Rishikesh
26 km to Dehradun (DED-Jolly Grant)",Free parkingRestaurantBathtub,"Rs22,276",,,Rishikesh,12/02/2021,14/02/2021
78,Sarovar Portico- Dehradun,"56 Rajpur Road, Dehradun, Uttarakhand, 248001, India","35 km to Rishikesh
20 km to Dehradun (DED-Jolly Grant)",Free parkingRestaurant,"Rs8,200",,,Rishikesh,12/02/2021,14/02/2021
79,Lemarq,"16-A EC ROAD DEHRADUN, Dehradun, Uttarakhand, 248001, India","34 km to Rishikesh
20 km to Dehradun (DED-Jolly Grant)",Free parkingRestaurant,"Rs6,400",,,Rishikesh,12/02/2021,14/02/2021
80,Brinjal Hotels,"Haridwar, Rishikesh Road, Bhupatwala, Near Jain Temple, Haridwar, Uttarakhand, 249403, India","14 km to Rishikesh
23 km to Dehradun (DED-Jolly Grant)",Free parkingRestaurant,"Rs3,400",,,Rishikesh,12/02/2021,14/02/2021
81,Hotel Aakash Residency,"Khasra No 399, Jakhan Rajpur Road, Dehradun, Uttarakhand, 248001, India","37 km to Rishikesh
22 km to Dehradun (DED-Jolly Grant)",Free parkingAirport transferRestaurant,"Rs4,250",,,Rishikesh,12/02/2021,14/02/2021
82,Hotel Shiva Residency,"75 Rajpur Road, Adjacent Raj Plaza, Dehradun, Uttarakhand, 248001, India","35 km to Rishikesh
21 km to Dehradun (DED-Jolly Grant)",Free parkingAirport transferRestaurant,"Rs7,000",,,Rishikesh,12/02/2021,14/02/2021
83,Hotel Shiva Residency,"75 Rajpur Road, Adjacent Raj Plaza, Dehradun, Uttarakhand, 248001, India","35 km to Rishikesh
21 km to Dehradun (DED-Jolly Grant)",Free parkingAirport transferRestaurant,"Rs7,000",,,Rishikesh,12/02/2021,14/02/2021
84,OYO 13722 hotel walnut inn,"10, Dehradun-Mussorie Road, Near Kothalgate Chowk, Dehradun, Uttarakhand, 248002, India","40 km to Rishikesh
26 km to Dehradun (DED-Jolly Grant)",,"Rs4,599",,,Rishikesh,12/02/2021,14/02/2021
85,Walterre Resort,"18 Bigha Village, Jaminiwala Shigally School Road, Dehradun, Uttarakhand, 248001, India","35 km to Rishikesh
21 km to Dehradun (DED-Jolly Grant)",Bathtub,"Rs7,200",,,Rishikesh,12/02/2021,14/02/2021
86,Aarogyam Suites,"NH-58, Roorkee Haridwar Highway, Roorkee, Uttarakhand, 247677, India","35 km to Rishikesh
39 km to Dehradun (DED-Jolly Grant)",Free parkingSpaGymRestaurant,"Rs4,199",,,Rishikesh,12/02/2021,14/02/2021
87,Charekh Food & Forest Resort,"Charekh Ramri Road, Village-Kotdwar, Lansdowne, Utrakhand, 246149, India","38 km to Rishikesh
53 km to Dehradun (DED-Jolly Grant)",Free parkingPet-friendlyRestaurantBarConnecting rooms available,"Rs6,250",,,Rishikesh,12/02/2021,14/02/2021
88,V One Pride,"182, Special Wing, Prem Nagar, Dehradun, UK, 248007, India","40 km to Rishikesh
27 km to Dehradun (DED-Jolly Grant)",Free parkingRestaurant,"Rs5,357",,,Rishikesh,12/02/2021,14/02/2021
89,OYO 11877 Royal Residency,"3 Main Road, Tehri, Uttarakhand, 249180, India","38 km to Rishikesh
26 km to Dehradun (DED-Jolly Grant)",Free parkingRestaurantBar,"Rs22,276",,,Rishikesh,12/02/2021,14/02/2021
90,Chanakya Resort By ALR,"Rishikesh-Badrinath Highway, Shivpuri, Narendranagar, Uttrakhand, 249192, India","12 km to Rishikesh
20 km to Dehradun (DED-Jolly Grant)",Free parkingAirport transferRestaurant,"Rs10,974",,,Rishikesh,12/02/2021,14/02/2021
91,Haut Monde Hill Stream Resort,"Village Kokliyal, Saklana Patti, Tehsil Dhanaulti, Tehri, Uttarakhand, 248001, India","29 km to Rishikesh
15 km to Dehradun (DED-Jolly Grant)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs7,339",,,Rishikesh,12/02/2021,14/02/2021
92,Hotel Grand Stay by RB Group,"No. 2, Shivam Enclave, Behind Shiv Sadan Ashram, Haridwar, Uttarakhand, 249410, India","14 km to Rishikesh
23 km to Dehradun (DED-Jolly Grant)",Free parking,"Rs2,998",,,Rishikesh,12/02/2021,14/02/2021
93,Hotel JSR Continental,"NH-72,Near Rispana Bridge, Dharampur, Dehradun, Uttrakhand, 248001, India","31 km to Rishikesh
17 km to Dehradun (DED-Jolly Grant)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs7,598",,,Rishikesh,12/02/2021,14/02/2021
94,Hotel JSR Continental,"NH-72,Near Rispana Bridge, Dharampur, Dehradun, Uttrakhand, 248001, India","31 km to Rishikesh
17 km to Dehradun (DED-Jolly Grant)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs7,598",,,Rishikesh,12/02/2021,14/02/2021
95,OYO 12068 Sunder Residency,"Hotel Sunder Residency, Prince Chowk, Tyagi Road, Dehradun, Uttarakhand, 248001, India","34 km to Rishikesh
20 km to Dehradun (DED-Jolly Grant)",Free parkingBathtub,"Rs22,276",,,Rishikesh,12/02/2021,14/02/2021
96,BSR Farms,"Near Village Khola Chauri Pauri Garhwal, Pauri, Uttarakhand, 246001, India","40 km to Rishikesh
47 km to Dehradun (DED-Jolly Grant)",Free parking,"Rs3,600",,,Rishikesh,12/02/2021,14/02/2021
97,Hotel Blue Lagoon,"Opp Gurudwara, Near Balmiki Chowk, Bilkeshwar Road, Haridwar, Uttarakhand, 249401, India","19 km to Rishikesh
28 km to Dehradun (DED-Jolly Grant)",Free parkingRestaurant,"Rs5,334",,,Rishikesh,12/02/2021,14/02/2021
98,Garden Cottage & Restaurant,"Main Market, Dhanolti, Tehri, Uttarakhand, 249180, India","37 km to Rishikesh
26 km to Dehradun (DED-Jolly Grant)",Free parkingPet-friendlyAirport transferRestaurantInternet access,"Rs6,053",,,Rishikesh,12/02/2021,14/02/2021
99,hotel dreamland,"BHEL Tiraha, N H -58, Bahadrabad, Delhi-Haridwar Road, Haridwar, Uttarakhand, 249402, India","28 km to Rishikesh
34 km to Dehradun (DED-Jolly Grant)",Free parking,"Rs2,640",,,Rishikesh,12/02/2021,14/02/2021
100,Ghai Residency,"Jolly grant, Rishikesh Rd, Dehradun, Uttarakhand, 248016, India","16 km to Rishikesh
3.3 km to Dehradun (DED-Jolly Grant)",Free parking,"Rs6,000",,,Rishikesh,12/02/2021,14/02/2021
101,Hotel Abhinandan grand,"1st floor,Shri Luxmi plaz, 64 Gandhi Road, Dehradun, 248001, India","34 km to Rishikesh
20 km to Dehradun (DED-Jolly Grant)",Free parkingRestaurantBar,"Rs1,998",,,Rishikesh,12/02/2021,14/02/2021
