,name,address,location,amentities,price,rating,no of reviews,city,Check_in_date,Check_out_date
10,Hotel Cavendish,"288 Link Road Sector 104 Noida, hajipur near rajdhni marriage garden, Noida, UP, 201301, India","2.0 km to city centre
28 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs4,000",,,Noida,12/02/2021,17/02/2021
11,Hotel Vizima 62,"Plot #RC 74 Noida Khora Main Rd, Opp. Assotech One Building Sec 62, Noida, Uttar Pradesh, 201309, India","7.6 km to city centre
27 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs9,998",,,Noida,12/02/2021,17/02/2021
12,The Icon,"RN-25 B-Blcok, Sector-62, Behind Fortis Hospital, Noida, Uttar Pradesh, 201301, India","7.5 km to city centre
29 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs10,000","3.0
4 Hotels.com guest reviews",,Noida,12/02/2021,17/02/2021
13,Hotel Belmorrise,"Vipin Tower, near bhangel police chowki, sector 110 Noida, Noida, uttar pradesh, 201304, India","1.4 km to city centre
30 km to Indira Gandhi International Airport (DEL)",Free parkingPet-friendlyRestaurant,"Rs3,109","4.0
1 Hotels.com guest review",,Noida,12/02/2021,17/02/2021
14,Hotel B&B INN,"A Block, Sector 61, A-12A, Near Shopprix Mall, Noida, Uttar Pradesh, 201301, India","5.3 km to city centre
28 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transferRestaurantBarKitchenInternet access,"Rs7,317",,,Noida,12/02/2021,17/02/2021
15,Hotel Blue Pearl Noida,"A-11A, Block A Sector 72, Noida, Uttar Pradesh 201301, Noida, Uttar Pradesh, 210301, India","3.6 km to city centre
29 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs5,998",,,Noida,12/02/2021,17/02/2021
16,Savoy Suites Noida,"Noida, Uttar Pradesh, India","7.4 km to city centre
23 km to Indira Gandhi International Airport (DEL)",PoolFree parkingGymConnecting rooms available,"Rs6,000",,,Noida,12/02/2021,17/02/2021
17,Sovereign Residency,"C - 241 Sector 44, Near Amity School, Noida, 201313, India","5.1 km to city centre
24 km to Indira Gandhi International Airport (DEL)",Free parkingPet-friendlyAirport transfer,"Rs6,900",,,Noida,12/02/2021,17/02/2021
18,Hotel P.K. Residency,"B 2, Sector 27, Noida, Uttar Pradesh, 201301, India","5.8 km to city centre
24 km to Indira Gandhi International Airport (DEL)",Free parkingPet-friendlyAirport transferRestaurantBathtubInternet access,"Rs4,500","Good 6.4
5 Hotels.com guest reviews",,Noida,12/02/2021,17/02/2021
19,Hotel Metro Stays,"A-11A, Block A, Sector 72, Opposite - Navgrah Park, Noida, Uttar Pradesh, 201301, India","4.0 km to city centre
29 km to Indira Gandhi International Airport (DEL)",,"Rs4,158",,,Noida,12/02/2021,17/02/2021
20,Hyphen Business Hotel,"C-45 SECTOR-62, SECTOR-62, Noida, UTTAR PRADESH, 201301, India","6.8 km to city centre
28 km to Indira Gandhi International Airport (DEL)",Free parkingGymRestaurant,"Rs5,600","Good 6.8
11 Hotels.com guest reviews",,Noida,12/02/2021,17/02/2021
21,Hyphen Business Hotel,"C-45 SECTOR-62, SECTOR-62, Noida, UTTAR PRADESH, 201301, India","6.8 km to city centre
28 km to Indira Gandhi International Airport (DEL)",Free parkingGymRestaurant,"Rs5,600","Good 6.8
11 Hotels.com guest reviews",,Noida,12/02/2021,17/02/2021
22,Sandal Suites Op. by Lemon Tree Hotels,"No. 195 Assotech Business Cresterra, Sector 135, Noida Expressway, Noida, Uttar Pradesh, 201301, India","6.6 km to city centre
32 km to Indira Gandhi International Airport (DEL)",Pool,"Rs19,086","Fabulous 8.6
29 Hotels.com guest reviews",,Noida,12/02/2021,17/02/2021
23,Ascent Biz Hotel,"127, Opp. Unitech Global Business Park, near Father Angel School Sector-62, Noida, Uttar Pradesh, 201309, India","8.2 km to city centre
27 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transferRestaurantBarInternet access,"Rs8,753","4.0
2 Hotels.com guest reviews",,Noida,12/02/2021,17/02/2021
24,Mosaic Hotels,"C 1 Sector 18, Noida, Uttar Pradesh, 201301, India","6.1 km to city centre
24 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferGymRestaurantBar,"Rs5,900","Good 7.2
16 Hotels.com guest reviews",,Noida,12/02/2021,17/02/2021
25,OYO 270 Home Stay Inn,"Bh-46, Sector-70, Noida, Uttar Pradesh, 201307, India","5.1 km to city centre
30 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs22,276",,,Noida,12/02/2021,17/02/2021
26,Mahagun Sarovar Portico Suites,"Mahagun Metro Mall, VC3, Sector-3, Vaishali, Noida, Uttar Pradesh, 201010, India","11 km to city centre
26 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs8,498","Good 7.0
23 Hotels.com guest reviews",,Noida,12/02/2021,17/02/2021
27,Nirula's Hotel,"C-135 Sector-2, Noida, Uttar Pradesh, 201301, India","7.8 km to city centre
22 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs3,528","Good 7.0
8 Hotels.com guest reviews",,Noida,12/02/2021,17/02/2021
28,PDR Shree Balram,"C-5, Sector-51, Hoshiarpur Main Gate, Noida, Uttar Pradesh, 201301, India","3.6 km to city centre
28 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs4,198",,,Noida,12/02/2021,17/02/2021
29,OYO 421 One Hotel,"653/1, Shakti Khand, 3rd, Nehar Road, Noida, Uttar Pradesh, 201010, India","11 km to city centre
29 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs3,953",,,Noida,12/02/2021,17/02/2021
30,OYO 17017 Mu Stay Guest House,"I-24, I- 24 12, Noida, Uttar Pradesh, 201301, India","6.8 km to city centre
25 km to Indira Gandhi International Airport (DEL)",,"Rs3,455",,,Noida,12/02/2021,17/02/2021
31,OYO 26782 Mehak Palace,"Rn-03 Sector 62, Noida, Uttar Pradesh, 201301, India","7.4 km to city centre
29 km to Indira Gandhi International Airport (DEL)",Free parkingBathtub,"Rs1,908",,,Noida,12/02/2021,17/02/2021
32,OYO 26782 Mehak Palace,"Rn-03 Sector 62, Noida, Uttar Pradesh, 201301, India","7.4 km to city centre
29 km to Indira Gandhi International Airport (DEL)",Free parkingBathtub,"Rs1,908",,,Noida,12/02/2021,17/02/2021
33,Hotel White Castle,"Main dadri road, Sector 82 NSEZ, Noida, UP, 201304, India","1.1 km to city centre
29 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs2,598",,,Noida,12/02/2021,17/02/2021
34,Hello Stay Green,"B-1/A Sec, 61, Noida, Uttar Pradesh, 110096, India","7.2 km to city centre
23 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs2,400","2.0
1 Hotels.com guest review",,Noida,12/02/2021,17/02/2021
35,OYO 10661 DSR Classic,"H-101, Near Mother Diary,Block H,Sector 12, Noida, 201301, India","6.8 km to city centre
25 km to Indira Gandhi International Airport (DEL)",Bathtub,"Rs2,468",,,Noida,12/02/2021,17/02/2021
36,Radisson Blu Towers Kaushambi Delhi NCR,"CK II Sector 14 Kaushambi Ghaziabad, Noida, Uttar Pradesh, 201010, India","11 km to city centre
25 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferGymRestaurantBar,"Rs7,298","Very good 8.0
1 Hotels.com guest review",,Noida,12/02/2021,17/02/2021
37,PDR Shree Krishna,"Main Road, Near Surbhi Hospital Morna, Sector-35, Noida Uttar Pradesh, 201307, Noida, Uttar Pradesh, 201307, India","3.7 km to city centre
27 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurantBarInternet access,"Rs4,898",,,Noida,12/02/2021,17/02/2021
38,OYO 14454 Celebration BnB Home,"277,Opp To Ramprastha Greens Gate No.1, Sector 4,Vaishali, Noida, Uttar Pradesh, 201014, India","12 km to city centre
27 km to Indira Gandhi International Airport (DEL)",Free parkingBathtub,"Rs4,546",,,Noida,12/02/2021,17/02/2021
39,Hotel Green View Palace,"Plot No. 16A, Sector 62 Noida, Indus Valley Public S. & Fortis Hospital, Noida, UP, 201301, India","7.8 km to city centre
27 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs3,598","2.0
2 Hotels.com guest reviews",,Noida,12/02/2021,17/02/2021
40,Hotel Samrat Kaushambi,"D-24, Kaushambi, Behind Dabur Building, Noida, Uttar Pradesh, 201010, India","11 km to city centre
25 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs4,242",,,Noida,12/02/2021,17/02/2021
41,OYO 19889 The Mirage,"A-59,59, A-Block, Sector 61, Noida, Uttar Pradesh, 201301, India","5.1 km to city centre
28 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurantBathtub,"Rs6,060",,,Noida,12/02/2021,17/02/2021
42,OYO 380 Hotel Atithee Residency,"C-79, Sector-30, Noida, Uttar Pradesh, 201301, India","4.9 km to city centre
25 km to Indira Gandhi International Airport (DEL)",Bathtub,"Rs22,276",,,Noida,12/02/2021,17/02/2021
43,OYO 380 Hotel Atithee Residency,"C-79, Sector-30, Noida, Uttar Pradesh, 201301, India","4.9 km to city centre
25 km to Indira Gandhi International Airport (DEL)",Bathtub,"Rs22,276",,,Noida,12/02/2021,17/02/2021
44,Hoel Sunshine Inn,"plot no 7-8 sec 14, kaushambi, ghaziabad, Noida, uttarpradesh, 201010, India","12 km to city centre
26 km to Indira Gandhi International Airport (DEL)",Free parkingGym,"Rs20,000",,,Noida,12/02/2021,17/02/2021
45,OYO Flagship 046 Vaishali Max Hospital,"Plot No.1-3, 4, Vaishali, Sector 1, Noida, Uttar Pradesh, 201010, India","11 km to city centre
26 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurantBathtub,"Rs21,877","2.0
2 Hotels.com guest reviews",,Noida,12/02/2021,17/02/2021
46,Kumar Residency,"B 2 SECTOR 46, Noida, UTTAR PRADESH, 201301, India","2.8 km to city centre
27 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs12,000",,,Noida,12/02/2021,17/02/2021
47,OYO 11925 Krishna 26,"B 8,b8 sec 26, Noida, 201301, India","6.9 km to city centre
25 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs22,276",,,Noida,12/02/2021,17/02/2021
48,"Fortune Inn Grazia, Noida - Member ITC Hotel Group","Block I, Plot 1A, Sector - 27, Noida, Uttar Pradesh, 201 301, India","6.2 km to city centre
24 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs9,898","Good 7.6
16 Hotels.com guest reviews",,Noida,12/02/2021,17/02/2021
49,OYO 19134 The Signature Hotel,"Plot no 27,VillageMamura, Sector 66, Noida, Uttar Pradesh, 201305, India","5.8 km to city centre
29 km to Indira Gandhi International Airport (DEL)",Free parkingBathtub,"Rs1,792",,,Noida,12/02/2021,17/02/2021
50,OYO 9935 Hotel Mango House,"HA 001, Sector 104 ,Near Hazipur Village, Noida, 201301, India","2.7 km to city centre
27 km to Indira Gandhi International Airport (DEL)",Free parkingBathtub,"Rs3,308",,,Noida,12/02/2021,17/02/2021
51,OYO 4029 Cosy Tree Rooms,"D 178, Sector 27, Noida, 201301, India","6.2 km to city centre
24 km to Indira Gandhi International Airport (DEL)",RestaurantBathtub,"Rs2,838",,,Noida,12/02/2021,17/02/2021
52,Park Ascent,"Plot No.126,Opp. IIM Lucknow, Noida Khoda Road, Sector-62, Noida, Uttar Pradesh, 201309, India","8.4 km to city centre
27 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transferGymRestaurantBar,"Rs7,797","Fabulous 8.6
11 Hotels.com guest reviews",,Noida,12/02/2021,17/02/2021
53,Hotel Vacanza,"Royal street Lane, Raipur, Plot No.-9, near Amity Noida, Noida, UP, 201301, India","5.0 km to city centre
25 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs2,998",,,Noida,12/02/2021,17/02/2021
54,Hotel Vacanza,"Royal street Lane, Raipur, Plot No.-9, near Amity Noida, Noida, UP, 201301, India","5.0 km to city centre
25 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs2,998",,,Noida,12/02/2021,17/02/2021
55,Hotel Castle In,"Plot No 41, Sector 45, Noida, Uttar Pradesh, 201303, India","6.2 km to city centre
23 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs4,400",,,Noida,12/02/2021,17/02/2021
56,OYO 22968 Galaxy Homes,"Cm-07A, Sector -122, Noida, Uttar Pradesh, 201307, India","5.2 km to city centre
31 km to Indira Gandhi International Airport (DEL)",Free parkingBathtub,"Rs2,154",,,Noida,12/02/2021,17/02/2021
57,OYO 9192 Hotel Raghav Residency,"Plot No. D-98, Sector 105, Noida, 201301, India","2.7 km to city centre
28 km to Indira Gandhi International Airport (DEL)",Free parkingBathtub,"Rs2,702",,,Noida,12/02/2021,17/02/2021
58,FabHotel Ivy Inn,"A 16 Sector 35 Noida Near Sumatra, Hospital Marg, Noida, Uttar Pradesh, 201301, India","4.6 km to city centre
26 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs2,775","4.0
2 Hotels.com guest reviews",,Noida,12/02/2021,17/02/2021
59,Hide Away Suites,"Elixir Business Park, Sector 127, Noida, Uttar Pradesh, 201304, India","4.2 km to city centre
26 km to Indira Gandhi International Airport (DEL)",Free parkingGymRestaurantBar,"Rs5,209","Fabulous 8.6
3 Hotels.com guest reviews",,Noida,12/02/2021,17/02/2021
60,OYO 15124 Vizima Crossroad,"Vizima Crossroad 1F Abv Ganeshwaram Rst, 155 156 Sd Block Sector-45, Noida, Uttar Pradesh, 201304, India","3.4 km to city centre
26 km to Indira Gandhi International Airport (DEL)",BathtubKitchen,"Rs1,771",,,Noida,12/02/2021,17/02/2021
61,Hotel Vizima Palace,"Block-B, near Logix Mall, Sector 36, Noida, Uttar Pradesh, 201301, India","4.1 km to city centre
26 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs3,800",,,Noida,12/02/2021,17/02/2021
62,OYO 14246 Onella Rooms,"CH-03, Sector -70, Noida, Uttar Pradesh, 201301, India","5.2 km to city centre
30 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurantBathtub,"Rs22,276",,,Noida,12/02/2021,17/02/2021
63,Hotel Sunshine Park,"D-1, Chander Nagar,Surya Nagar, Near Anand Vihar Terminal, Noida, Uttar Pradesh, 201011, India","14 km to city centre
26 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs4,998",,,Noida,12/02/2021,17/02/2021
64,Hotel Loto - Sector 15,"Naya Bans, Sector 15, Opposite Priyagold Factory, Noida, UP, 201301, India","7.6 km to city centre
22 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs4,400",,,Noida,12/02/2021,17/02/2021
65,Hotel Loto - Sector 15,"Naya Bans, Sector 15, Opposite Priyagold Factory, Noida, UP, 201301, India","7.6 km to city centre
22 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs4,400",,,Noida,12/02/2021,17/02/2021
66,Hotel Kashish Residency & Banquet,"D-77, Sector-26, Main Road, Noida, 201301, India","5.5 km to city centre
25 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs5,400",,,Noida,12/02/2021,17/02/2021
67,OYO 13758 XS Residency,"E3, Dr Bhabha Marg, HIG Flats, Chander Nagar, Surya Nagar, Noida, Uttar Pradesh, 201011, India","14 km to city centre
27 km to Indira Gandhi International Airport (DEL)",,"Rs5,067",,,Noida,12/02/2021,17/02/2021
68,Golden Tulip Vasundhara,"C-5 Sector-18, Vasundhara, Noida, Delhi N.C.R, 201010, India","12 km to city centre
28 km to Indira Gandhi International Airport (DEL)",PoolFree parkingGymRestaurantBar,"Rs11,280","Good 7.4
9 Hotels.com guest reviews",,Noida,12/02/2021,18/02/2021
69,Hotel Aarkay Palace,"Khasra No.513, C Block, Sector 44 Noida, Uttar Pradesh, Noida, Uttar Pradesh, 201303, India","4.7 km to city centre
25 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transferRestaurant,"Rs7,797",,,Noida,12/02/2021,18/02/2021
70,GINGER Noida City Center,"46/1 A, Block-H Sector - 63, Noida, Uttar Pradesh, 201301, India","8.1 km to city centre
29 km to Indira Gandhi International Airport (DEL)",GymRestaurantBar,"Rs9,826","Good 7.2
5 Hotels.com guest reviews",,Noida,12/02/2021,18/02/2021
71,GINGER Noida City Center,"46/1 A, Block-H Sector - 63, Noida, Uttar Pradesh, 201301, India","8.1 km to city centre
29 km to Indira Gandhi International Airport (DEL)",GymRestaurantBar,"Rs9,826","Good 7.2
5 Hotels.com guest reviews",,Noida,12/02/2021,18/02/2021
72,Hotel Cavendish,"288 Link Road Sector 104 Noida, hajipur near rajdhni marriage garden, Noida, UP, 201301, India","2.0 km to city centre
28 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs6,000",,,Noida,12/02/2021,18/02/2021
73,Ahuja Residency Sector 44 Noida,"C-56 Sector 44, Noida, 201301, India","4.7 km to city centre
25 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs9,375",,,Noida,12/02/2021,18/02/2021
74,Ahuja Residency Sector 44 Noida,"C-56 Sector 44, Noida, 201301, India","4.7 km to city centre
25 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs9,375",,,Noida,12/02/2021,18/02/2021
75,OYO 12779 5 seas Hotel and Banquet,"1363, 1363 Sector 5, Noida, Uttar Pradesh, 201012, India","12 km to city centre
31 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs9,017",,,Noida,12/02/2021,18/02/2021
76,Hotel Vizima 62,"Plot #RC 74 Noida Khora Main Rd, Opp. Assotech One Building Sec 62, Noida, Uttar Pradesh, 201309, India","7.6 km to city centre
27 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs14,997",,,Noida,12/02/2021,18/02/2021
77,Radisson Blu Hotel Noida,"L 2 Sector 18, Noida, Uttar Pradesh, 201301, India","6.3 km to city centre
23 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs12,900","Fabulous 8.8
63 Hotels.com guest reviews",,Noida,12/02/2021,18/02/2021
78,Radisson Blu Hotel Noida,"L 2 Sector 18, Noida, Uttar Pradesh, 201301, India","6.3 km to city centre
23 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs12,900","Fabulous 8.8
63 Hotels.com guest reviews",,Noida,12/02/2021,18/02/2021
79,Hotel B&B INN,"A Block, Sector 61, A-12A, Near Shopprix Mall, Noida, Uttar Pradesh, 201301, India","5.3 km to city centre
28 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transferRestaurantBarKitchenInternet access,"Rs10,976",,,Noida,12/02/2021,18/02/2021
80,Yu Turn Townhouse,"Khasra No. 111, Near Shri Ram School, Wazidpur, Sector 135, Noida, Uttar Pradesh, 201301, India","6.1 km to city centre
31 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs7,650",,,Noida,12/02/2021,18/02/2021
81,The Icon,"RN-25 B-Blcok, Sector-62, Behind Fortis Hospital, Noida, Uttar Pradesh, 201301, India","7.5 km to city centre
29 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs15,000","3.0
4 Hotels.com guest reviews",,Noida,12/02/2021,18/02/2021
82,Hotel Belmorrise,"Vipin Tower, near bhangel police chowki, sector 110 Noida, Noida, uttar pradesh, 201304, India","1.4 km to city centre
30 km to Indira Gandhi International Airport (DEL)",Free parkingPet-friendlyRestaurant,"Rs4,197","4.0
1 Hotels.com guest review",,Noida,12/02/2021,18/02/2021
83,Hotel Blue Pearl Noida,"A-11A, Block A Sector 72, Noida, Uttar Pradesh 201301, Noida, Uttar Pradesh, 210301, India","3.6 km to city centre
29 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs8,997",,,Noida,12/02/2021,18/02/2021
84,Ascent Biz Hotel,"127, Opp. Unitech Global Business Park, near Father Angel School Sector-62, Noida, Uttar Pradesh, 201309, India","8.2 km to city centre
27 km to Indira Gandhi International Airport (DEL)",Free parkingAirport transferRestaurantBarInternet access,"Rs12,917","4.0
2 Hotels.com guest reviews",,Noida,12/02/2021,18/02/2021
85,Savoy Suites Noida,"Noida, Uttar Pradesh, India","7.4 km to city centre
23 km to Indira Gandhi International Airport (DEL)",PoolFree parkingGymConnecting rooms available,"Rs9,000",,,Noida,12/02/2021,18/02/2021
86,Sovereign Residency,"C - 241 Sector 44, Near Amity School, Noida, 201313, India","5.1 km to city centre
24 km to Indira Gandhi International Airport (DEL)",Free parkingPet-friendlyAirport transfer,"Rs10,350",,,Noida,12/02/2021,18/02/2021
87,Mahagun Sarovar Portico Suites,"Mahagun Metro Mall, VC3, Sector-3, Vaishali, Noida, Uttar Pradesh, 201010, India","11 km to city centre
26 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs12,497","Good 7.0
23 Hotels.com guest reviews",,Noida,12/02/2021,18/02/2021
88,Hotel P.K. Residency,"B 2, Sector 27, Noida, Uttar Pradesh, 201301, India","5.8 km to city centre
24 km to Indira Gandhi International Airport (DEL)",Free parkingPet-friendlyAirport transferRestaurantBathtubInternet access,"Rs6,350","Good 6.4
5 Hotels.com guest reviews",,Noida,12/02/2021,18/02/2021
89,Hotel P.K. Residency,"B 2, Sector 27, Noida, Uttar Pradesh, 201301, India","5.8 km to city centre
24 km to Indira Gandhi International Airport (DEL)",Free parkingPet-friendlyAirport transferRestaurantBathtubInternet access,"Rs6,350","Good 6.4
5 Hotels.com guest reviews",,Noida,12/02/2021,18/02/2021
90,Hotel Metro Stays,"A-11A, Block A, Sector 72, Opposite - Navgrah Park, Noida, Uttar Pradesh, 201301, India","4.0 km to city centre
29 km to Indira Gandhi International Airport (DEL)",,"Rs6,238",,,Noida,12/02/2021,18/02/2021
91,Sandal Suites Op. by Lemon Tree Hotels,"No. 195 Assotech Business Cresterra, Sector 135, Noida Expressway, Noida, Uttar Pradesh, 201301, India","6.6 km to city centre
32 km to Indira Gandhi International Airport (DEL)",Pool,"Rs28,915","Fabulous 8.6
29 Hotels.com guest reviews",,Noida,12/02/2021,18/02/2021
92,Hyphen Business Hotel,"C-45 SECTOR-62, SECTOR-62, Noida, UTTAR PRADESH, 201301, India","6.8 km to city centre
28 km to Indira Gandhi International Airport (DEL)",Free parkingGymRestaurant,"Rs8,400","Good 6.8
11 Hotels.com guest reviews",,Noida,12/02/2021,18/02/2021
93,Mosaic Hotels,"C 1 Sector 18, Noida, Uttar Pradesh, 201301, India","6.1 km to city centre
24 km to Indira Gandhi International Airport (DEL)",PoolFree parkingAirport transferGymRestaurantBar,"Rs7,830","Good 7.2
16 Hotels.com guest reviews",,Noida,12/02/2021,18/02/2021
94,OYO 270 Home Stay Inn,"Bh-46, Sector-70, Noida, Uttar Pradesh, 201307, India","5.1 km to city centre
30 km to Indira Gandhi International Airport (DEL)",Free parking,"Rs33,413",,,Noida,12/02/2021,18/02/2021
95,Nirula's Hotel,"C-135 Sector-2, Noida, Uttar Pradesh, 201301, India","7.8 km to city centre
22 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs5,148","Good 7.0
8 Hotels.com guest reviews",,Noida,12/02/2021,18/02/2021
96,OYO 26782 Mehak Palace,"Rn-03 Sector 62, Noida, Uttar Pradesh, 201301, India","7.4 km to city centre
29 km to Indira Gandhi International Airport (DEL)",Free parkingBathtub,"Rs3,529",,,Noida,12/02/2021,18/02/2021
97,PDR Shree Balram,"C-5, Sector-51, Hoshiarpur Main Gate, Noida, Uttar Pradesh, 201301, India","3.6 km to city centre
28 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs6,297",,,Noida,12/02/2021,18/02/2021
98,OYO 14454 Celebration BnB Home,"277,Opp To Ramprastha Greens Gate No.1, Sector 4,Vaishali, Noida, Uttar Pradesh, 201014, India","12 km to city centre
27 km to Indira Gandhi International Airport (DEL)",Free parkingBathtub,"Rs6,831",,,Noida,12/02/2021,18/02/2021
99,PDR Shree Krishna,"Main Road, Near Surbhi Hospital Morna, Sector-35, Noida Uttar Pradesh, 201307, Noida, Uttar Pradesh, 201307, India","3.7 km to city centre
27 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurantBarInternet access,"Rs6,612",,,Noida,12/02/2021,18/02/2021
100,PDR Shree Krishna,"Main Road, Near Surbhi Hospital Morna, Sector-35, Noida Uttar Pradesh, 201307, Noida, Uttar Pradesh, 201307, India","3.7 km to city centre
27 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurantBarInternet access,"Rs6,612",,,Noida,12/02/2021,18/02/2021
101,Hotel White Castle,"Main dadri road, Sector 82 NSEZ, Noida, UP, 201304, India","1.1 km to city centre
29 km to Indira Gandhi International Airport (DEL)",Free parkingRestaurant,"Rs3,897",,,Noida,12/02/2021,18/02/2021
102,OYO 10661 DSR Classic,"H-101, Near Mother Diary,Block H,Sector 12, Noida, 201301, India","6.8 km to city centre
25 km to Indira Gandhi International Airport (DEL)",Bathtub,"Rs3,944",,,Noida,12/02/2021,18/02/2021
