,name,address,location,amentities,price,rating,no of reviews,city,Check_in_date,Check_out_date
10,Hotel Ratnawali,"New Colony, Near Panch batti, M.I.Road, Jaipur, Rajasthan, 302001, India","6.9 km to city centre
0.4 km to M.I. Road",Free parkingAirport transferRestaurantBar,"Rs5,000","Very good 8.4
10 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
11,Hotel Mansingh,"Sansar Chandra Road, Jaipur, Rajasthan, 302001, India","6.3 km to city centre
0.5 km to M.I. Road",PoolFree parkingAirport transferSpaGymRestaurant,"Rs9,998","5.4
3 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
12,Hotel Gulmor Garden,"Plot F1 Paschim Vihar, Bhakrota NH8, Jaipur, Rajasthan, 302026, India","5.5 km to city centre
12 km to M.I. Road",Parking availableRestaurant,"Rs2,484",,,Jaipur,12/02/2021,17/02/2021
13,Jaipur Hotel New,"07- Film Colony, Jaipur, Rajasthan, 302002, India","7.9 km to city centre
1.4 km to M.I. Road",Free parkingAirport transferSpaRestaurant,"Rs3,394","Superb 9.0
16 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
14,Broadway Inn,"Near Transport Nagar Flyover, Jaipur, Rajasthan, 302003, India","9.7 km to city centre
3.8 km to M.I. Road",PoolFree parkingRestaurantBar,"Rs3,499",,,Jaipur,12/02/2021,17/02/2021
15,Sarovar Portico Jaipur,"Plot No 90,Bhan Nagar, Prince Road,Queens Road,Vaishali, Jaipur, Rajasthan, 302021, India","1.4 km to city centre
5.6 km to M.I. Road",PoolFree parkingAirport transferGymRestaurantBar,"Rs30,320","Good 7.6
23 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
16,Suryaa Villa - A City Centre Hotel,"C-2, Peelwa Garden, Moti Doongri Road, Jaipur, Rajasthan, 302004, India","7.4 km to city centre
2.2 km to M.I. Road",PoolFree parkingAirport transferSpaRestaurantInternet access,"Rs7,000","Fabulous 8.8
7 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
17,Hotel Sagun,"A-4 FATEHSINGH MARKET, OPP. RAILWAY POST OFFICE, Jaipur, RAJASTHAN, 302006, India","5.3 km to city centre
1.6 km to M.I. Road",Free parkingPet-friendlyAirport transferRestaurant,"Rs1,992","Good 6.0
5 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
18,Sentara Hotel and Resort,"1493, Village Heer Ki Bawdi, NH-8, Paota, Kotputli, Rajasthan, 303108, India","81 km to city centre
77 km to M.I. Road",PoolFree parkingRestaurant,"Rs5,998",,,Jaipur,12/02/2021,17/02/2021
19,Hotel Platinum Key,"191/1, 2, Sector-19, Pratap Nagar, Sanganer, Jaipur, Rajasthan, 302033, India","11 km to city centre
13 km to M.I. Road",Free parkingRestaurant,"Rs2,998",,,Jaipur,12/02/2021,17/02/2021
20,Hotel Sajjan Niwas,"D1/2 b, Behind collectorate, Banipark, Jaipur, Rajasthan, 302016, India","6.1 km to city centre
1.9 km to M.I. Road",PoolFree parkingRestaurant,"Rs2,550","Good 6.0
4 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
21,Hotel Sajjan Niwas,"D1/2 b, Behind collectorate, Banipark, Jaipur, Rajasthan, 302016, India","6.1 km to city centre
1.9 km to M.I. Road",PoolFree parkingRestaurant,"Rs2,550","Good 6.0
4 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
22,The Amer Valley,"Amer Road, Opposite Jal Mahal, Near suraj Dhaba, Jaipur, RJ, 302002, India","13 km to city centre
6.5 km to M.I. Road",Free parkingAirport transferRestaurantConnecting rooms available,"Rs5,200",,,Jaipur,12/02/2021,17/02/2021
23,Jagrati Ananta Express,"SP-2, B2 Bypass Road, RIICO Industrial Area , Mansarovar, Jaipur, Rajasthan, 302020, India","7.4 km to city centre
10 km to M.I. Road",Free parkingRestaurantBar,"Rs4,100","Exceptional 10.0
1 Hotels.com guest review",,Jaipur,12/02/2021,17/02/2021
24,The Fern Residency Jaipur,"A - 13, Govind Marg, Janata Marg, Near Pink Square Mall, Jaipur, Rajasthan, 302004, India","9.1 km to city centre
3.4 km to M.I. Road",PoolFree parkingAirport transferGymRestaurantBar,"Rs11,898","Good 7.6
29 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
25,Hotel Vijay Niwas,"Sansarchandra Road, Khandela House, Behind Amber Tower, Jaipur, Rajasthan, 302001, India","6.8 km to city centre
0.6 km to M.I. Road",Free parkingAirport transferRestaurantConnecting rooms available,"Rs2,800","Good 6.0
5 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
26,Hotel Green Valley,"Opposite Jaipur Golden Petrol Pump, Kunda, Amer Road, Jaipur Delhi Highway,, Amer, Rajasthan, 302028, India","19 km to city centre
13 km to M.I. Road",Free parkingRestaurant,"Rs2,398",,,Jaipur,12/02/2021,17/02/2021
27,Hotel Meenakshi near Railway Station Jaipur,"5,Adjoining DRM office, Near Railway station, Jaipur, 302006, India","5.2 km to city centre
2.2 km to M.I. Road",,"Rs3,492","2.0
1 Hotels.com guest review",,Jaipur,12/02/2021,17/02/2021
28,Ramada by Wyndham Jaipur Jaisinghpura,"Jaisinghpura, Ajmer Road, Jaipur, Rajasthan, 302026, India","8.8 km to city centre
15 km to M.I. Road",Free parkingAirport transferGymRestaurantBarBathtub,"Rs13,600","Very good 8.0
1 Hotels.com guest review",,Jaipur,12/02/2021,17/02/2021
29,Click Hotel Jaipur,"Plot No. 549, Near LBS College of Pharmacy, Raja Park, Jaipur, Rajasthan, 302004, India","7.8 km to city centre
3.5 km to M.I. Road",Free parkingRestaurantConnecting rooms available,"Rs7,200",,,Jaipur,12/02/2021,17/02/2021
30,Rajputana Haveli,"56B Govind Nagar east Krishna Marg, Amer Road near Jorawar Singh Gate, Jaipur, Rajasthan, 302002, India","7.7 km to city centre
2.8 km to M.I. Road",Free parkingAirport transferRestaurantInternet access,"Rs2,701","Superb 9.0
2 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
31,Chitrakatha,"60 Hathroi Fort, Ajmer Road, Jaipur, Jaipur, Rajasthan, India","5.6 km to city centre
1.1 km to M.I. Road",Free parkingAirport transferRestaurant,"Rs1,708","Good 7.8
12 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
32,Chitrakatha,"60 Hathroi Fort, Ajmer Road, Jaipur, Jaipur, Rajasthan, India","5.6 km to city centre
1.1 km to M.I. Road",Free parkingAirport transferRestaurant,"Rs1,708","Good 7.8
12 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
33,TGI Apple Inn,"E-7, 36, Nirman Nagar, DCM Ajmer Road, Jaipur, Rajasthan, 302019, India","0.4 km to city centre
7.0 km to M.I. Road",PoolFree parkingAirport transferRestaurant,"Rs6,568","4.0
3 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
34,OYO 15154 Hotel River Side,"Htl River Side21Shipra Path Road, Near Surya Mahal Garden Mansarovar, Jaipur, Rajasthan, 302019, India","5.7 km to city centre
8.3 km to M.I. Road",Bathtub,"Rs3,514",,,Jaipur,12/02/2021,17/02/2021
35,Hotel Nilax,"Sirsi Rd, Jaipur, RJ, 302021, India","3.5 km to city centre
7.4 km to M.I. Road",Free parkingRestaurant,"Rs4,000",,,Jaipur,12/02/2021,17/02/2021
36,Olive Service Apartments Jaipur,"Jaipur, RJ, India","1.4 km to city centre
7.0 km to M.I. Road",Free parkingKitchen,"Rs5,400",,,Jaipur,12/02/2021,17/02/2021
37,Jaipur Inn,"B 17 Shiv Marg Bani Park, Jaipur, Rajasthan, 302016, India","6.5 km to city centre
1.5 km to M.I. Road",Free parkingPet-friendlyAirport transferRestaurantConnecting rooms available,"Rs2,175","Fabulous 8.6
3 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
38,Rawla Mrignayani Palace,"Rao Kriparam Ki Haveli, Opp Silver Art Palace,Old Amer Road, Jaipur, Rajasthan, 302002, India","9.6 km to city centre
3.0 km to M.I. Road",Free parkingRestaurantBarBathtubInternet accessCribs available,"Rs1,998","Fabulous 8.8
10 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
39,Nirbana Palace-A Heritage Hotel,"4 D Villa, Station Rd, Jaipur, Rajasthan, Jaipur, Rajasthan, 302016, India","5.8 km to city centre
1.3 km to M.I. Road",PoolFree parkingSpaRestaurantBar,"Rs7,191","Very good 8.2
15 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
40,Umaid Bhawan - A Heritage Style Boutique Hotel,"Behari Marg, Bank Road, bani Park, Jaipur, Rajasthan, 302016, India","6.1 km to city centre
1.9 km to M.I. Road",PoolFree parkingAirport transferRestaurantBarConnecting rooms available,"Rs13,500","Fabulous 8.8
142 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
41,Hotel Sun City Plaza,"H-935, Tonk Rd., Phase 3, Sitapura Industrial Area, Sitapura, Jaipur, Rajasthan, 302022, India","15 km to city centre
15 km to M.I. Road",Free parkingSpaRestaurant,"Rs4,800","Exceptional 10.0
1 Hotels.com guest review",,Jaipur,12/02/2021,17/02/2021
42,Skyzone Greens Resort,"Opp Hotel Lemeridian, Jaipur-Delhi Highway Kukas, Amber, Amer, Rajasthan, 302028, India","21 km to city centre
15 km to M.I. Road",PoolFree parkingPet-friendlyRestaurantBar,"Rs5,000",,,Jaipur,12/02/2021,17/02/2021
43,Skyzone Greens Resort,"Opp Hotel Lemeridian, Jaipur-Delhi Highway Kukas, Amber, Amer, Rajasthan, 302028, India","21 km to city centre
15 km to M.I. Road",PoolFree parkingPet-friendlyRestaurantBar,"Rs5,000",,,Jaipur,12/02/2021,17/02/2021
44,Hotel Krishna by KeyMagics,"opposite laxmi mandir cinema hall, Sahakar Marg, Jaipur, RJ, 302007, India","5.4 km to city centre
4.0 km to M.I. Road",Free parkingRestaurant,"Rs3,998",,,Jaipur,12/02/2021,17/02/2021
45,Talai Bagh Palace,"Pili ki Talai, Patelon Ki Dhani, Near Kunda Mod, Delhi Highway, Amer, Rajasthan, 302028, India","18 km to city centre
12 km to M.I. Road",PoolFree parkingAirport transferRestaurantBarBathtub,"Rs9,920","Good 7.0
2 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
46,Hotel Jaipur Heritage,"Sitarampuri, Behind Badrinath Temple, Opp. Brahampuri Police Station, Main, Jaipur, Rajasthan, 302 002, India","6.9 km to city centre
1.8 km to M.I. Road",Free parkingRestaurantInternet accessConnecting rooms available,"Rs2,998",,,Jaipur,12/02/2021,17/02/2021
47,Treebo Trend Hotel Sandhya Shree,"Radoli House, D-77, Ghiya Marg, Sindhi Colony, Bani Park, Jaipur, 302016, India","6.4 km to city centre
2.1 km to M.I. Road",Free parkingRestaurantBar,"Rs12,400",,,Jaipur,12/02/2021,17/02/2021
48,Treebo Trend Natraj Jaipur,"Motilal Atal Road, Polo Victory, City Centre, Jaipur, 302001, India","6.1 km to city centre
0.9 km to M.I. Road",Free parkingRestaurant,"Rs3,214","Good 6.8
12 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
49,OYO 19597 Pink Palace,"32Vanasthali Marg, Lalpura Colony Sindhi Camp Jaipur, Jaipur, Rajasthan, 302001, India","6.3 km to city centre
0.8 km to M.I. Road",Bathtub,"Rs22,276",,,Jaipur,12/02/2021,17/02/2021
50,Arya Niwas,"Sansar Chandra Road, Behind Amber Tower, Jaipur, Rajasthan, 302001, India","6.6 km to city centre
0.5 km to M.I. Road",Free parkingAirport transferRestaurantBathtubConnecting rooms available,"Rs5,800","Superb 9.2
79 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
51,Shivoham Yoga retreats,"Sumel, Beermalpura at Mukandpura, Jaipur, RJ, 302027, India","18 km to city centre
11 km to M.I. Road",PoolFree parkingRestaurantConnecting rooms available,"Rs6,053",,,Jaipur,12/02/2021,17/02/2021
52,Amer City Heritage Hotel,"B-2, Gupta Garden, Near Brahmpuri, Police Station, Amer Road, Jaipur, Rajasthan, 302002, India","11 km to city centre
3.9 km to M.I. Road",Free parkingGymRestaurantBar,"Rs3,720",,,Jaipur,12/02/2021,17/02/2021
53,Hotel Blue Heaven,"Plot No- A 399, Main Pareek College Rd, Bani Park, Jaipur, Rajasthan, 302006, India","6.8 km to city centre
1.0 km to M.I. Road",Free parkingRestaurantBarConnecting rooms available,"Rs3,598",,,Jaipur,12/02/2021,17/02/2021
54,Hotel Blue Heaven,"Plot No- A 399, Main Pareek College Rd, Bani Park, Jaipur, Rajasthan, 302006, India","6.8 km to city centre
1.0 km to M.I. Road",Free parkingRestaurantBarConnecting rooms available,"Rs3,598",,,Jaipur,12/02/2021,17/02/2021
55,Raj Rajeshwari Haveli,"24, Chinkara Colony, Parivahan Nagar, Khatipura, Jaipur, Rajasthan, 302012, India","3.7 km to city centre
5.4 km to M.I. Road",Free parkingRestaurant,"Rs7,198",,,Jaipur,12/02/2021,17/02/2021
56,Hotel Classic Inn,"96 Badodiya Scheme, Railway Station, Kabir Marg, Bani Park, Jaipur, Rajasthan, 302016, India","5.6 km to city centre
1.7 km to M.I. Road",Free parkingAirport transferRestaurant,"Rs1,346","Very good 8.2
15 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
57,Vesta International,"S-3, Linking Road, Near Ajmer Pulia, Gopalbadi, Jaipur, Rajasthan, 302001, India","5.1 km to city centre
1.6 km to M.I. Road",PoolFree parkingAirport transferGymRestaurantBar,"Rs5,278","Good 6.2
11 Hotels.com guest reviews",,Jaipur,12/02/2021,17/02/2021
58,Radisson Blu Jaipur,"Plot No 5 & 6 Airport Plaza, Tonk Road, Jaipur, Rajasthan, 302018, India","7.2 km to city centre
8.4 km to M.I. Road",PoolFree parkingAirport transferSpaGymRestaurant,"Rs14,997","Good 7.8
54 Hotels.com guest reviews",,Jaipur,12/02/2021,18/02/2021
59,Jasoda Heritage by Keshav Global Hotels,"Rochees Marg, J.D.A. Market, Behind Kale Ke Hanuman Ji Temple, Jaipur, Rajasthan, 302002, India","9.2 km to city centre
2.6 km to M.I. Road",Free parkingRestaurantBar,"Rs3,610",,,Jaipur,12/02/2021,18/02/2021
60,Rajputana Diaries,"Sawai Jai Singh Hwy, Jaipur, RJ, 302016, India","5.9 km to city centre
1.9 km to M.I. Road",Free parkingRestaurant,"Rs2,999",,,Jaipur,12/02/2021,18/02/2021
61,Rajputana Diaries,"Sawai Jai Singh Hwy, Jaipur, RJ, 302016, India","5.9 km to city centre
1.9 km to M.I. Road",Free parkingRestaurant,"Rs2,999",,,Jaipur,12/02/2021,18/02/2021
62,The Fern - An Ecotel Hotel Jaipur,"3, Airport Plaza , Nr.Durgapura, Tonk Road, Jaipur, Rajasthan, 3020018, India","7.2 km to city centre
8.4 km to M.I. Road",PoolFree parkingAirport transferSpaRestaurantBar,"Rs29,330","Good 7.8
7 Hotels.com guest reviews",,Jaipur,12/02/2021,18/02/2021
63,Trimrooms Mount Blue,"63-A, Mount Road, Ramgarhmode, Jaipur, RJ, 302002, India","11 km to city centre
4.6 km to M.I. Road",Free parkingAirport transferRestaurant,"Rs6,597","Exceptional 10.0
1 Hotels.com guest review",,Jaipur,12/02/2021,18/02/2021
64,Trimrooms Mount Blue,"63-A, Mount Road, Ramgarhmode, Jaipur, RJ, 302002, India","11 km to city centre
4.6 km to M.I. Road",Free parkingAirport transferRestaurant,"Rs6,597","Exceptional 10.0
1 Hotels.com guest review",,Jaipur,12/02/2021,18/02/2021
65,OYO 24936 Hotel C-9,"S-2,Near Jaipur Electronic Market, Ridhi Sidhi Chouraha, Gopalpura Bypass, Jaipur, Rajasthan, 302018, India","3.6 km to city centre
6.0 km to M.I. Road",Free parkingBathtub,"Rs5,102",,,Jaipur,12/02/2021,18/02/2021
66,Hotel Mansingh,"Sansar Chandra Road, Jaipur, Rajasthan, 302001, India","6.3 km to city centre
0.5 km to M.I. Road",PoolFree parkingAirport transferSpaGymRestaurant,"Rs12,497","5.4
3 Hotels.com guest reviews",,Jaipur,12/02/2021,18/02/2021
67,Hotel Ashapurna,"P No. 12, Shastri Nagar, Subhash Nagar, Jaipur, Rajasthan, 302016, India","7.2 km to city centre
2.2 km to M.I. Road",Free parking,"Rs4,836",,,Jaipur,12/02/2021,18/02/2021
68,Hotel Ashapurna,"P No. 12, Shastri Nagar, Subhash Nagar, Jaipur, Rajasthan, 302016, India","7.2 km to city centre
2.2 km to M.I. Road",Free parking,"Rs4,836",,,Jaipur,12/02/2021,18/02/2021
69,Hotel Gulmor Garden,"Plot F1 Paschim Vihar, Bhakrota NH8, Jaipur, Rajasthan, 302026, India","5.5 km to city centre
12 km to M.I. Road",Parking availableRestaurant,"Rs3,726",,,Jaipur,12/02/2021,18/02/2021
70,Sarovar Portico Jaipur,"Plot No 90,Bhan Nagar, Prince Road,Queens Road,Vaishali, Jaipur, Rajasthan, 302021, India","1.4 km to city centre
5.6 km to M.I. Road",PoolFree parkingAirport transferGymRestaurantBar,"Rs34,200","Good 7.6
23 Hotels.com guest reviews",,Jaipur,12/02/2021,18/02/2021
71,Hotel Ratnawali,"New Colony, Near Panch batti, M.I.Road, Jaipur, Rajasthan, 302001, India","6.9 km to city centre
0.4 km to M.I. Road",Free parkingAirport transferRestaurantBar,"Rs7,500","Very good 8.4
10 Hotels.com guest reviews",,Jaipur,12/02/2021,18/02/2021
72,Suryaa Villa - A City Centre Hotel,"C-2, Peelwa Garden, Moti Doongri Road, Jaipur, Rajasthan, 302004, India","7.4 km to city centre
2.2 km to M.I. Road",PoolFree parkingAirport transferSpaRestaurantInternet access,"Rs10,500","Fabulous 8.8
7 Hotels.com guest reviews",,Jaipur,12/02/2021,18/02/2021
73,Jaipur Hotel New,"07- Film Colony, Jaipur, Rajasthan, 302002, India","7.9 km to city centre
1.4 km to M.I. Road",Free parkingAirport transferSpaRestaurant,"Rs4,694","Superb 9.0
16 Hotels.com guest reviews",,Jaipur,12/02/2021,18/02/2021
74,Hotel Sagun,"A-4 FATEHSINGH MARKET, OPP. RAILWAY POST OFFICE, Jaipur, RAJASTHAN, 302006, India","5.3 km to city centre
1.6 km to M.I. Road",Free parkingPet-friendlyAirport transferRestaurant,"Rs2,988","Good 6.0
5 Hotels.com guest reviews",,Jaipur,12/02/2021,18/02/2021
75,Broadway Inn,"Near Transport Nagar Flyover, Jaipur, Rajasthan, 302003, India","9.7 km to city centre
3.8 km to M.I. Road",PoolFree parkingRestaurantBar,"Rs6,298",,,Jaipur,12/02/2021,18/02/2021
76,Hotel Platinum Key,"191/1, 2, Sector-19, Pratap Nagar, Sanganer, Jaipur, Rajasthan, 302033, India","11 km to city centre
13 km to M.I. Road",Free parkingRestaurant,"Rs4,497",,,Jaipur,12/02/2021,18/02/2021
77,Hotel Sajjan Niwas,"D1/2 b, Behind collectorate, Banipark, Jaipur, Rajasthan, 302016, India","6.1 km to city centre
1.9 km to M.I. Road",PoolFree parkingRestaurant,"Rs3,825","Good 6.0
4 Hotels.com guest reviews",,Jaipur,12/02/2021,18/02/2021
78,Jagrati Ananta Express,"SP-2, B2 Bypass Road, RIICO Industrial Area , Mansarovar, Jaipur, Rajasthan, 302020, India","7.4 km to city centre
10 km to M.I. Road",Free parkingRestaurantBar,"Rs5,950","Exceptional 10.0
1 Hotels.com guest review",,Jaipur,12/02/2021,18/02/2021
79,Jagrati Ananta Express,"SP-2, B2 Bypass Road, RIICO Industrial Area , Mansarovar, Jaipur, Rajasthan, 302020, India","7.4 km to city centre
10 km to M.I. Road",Free parkingRestaurantBar,"Rs5,950","Exceptional 10.0
1 Hotels.com guest review",,Jaipur,12/02/2021,18/02/2021
80,Hotel Vijay Niwas,"Sansarchandra Road, Khandela House, Behind Amber Tower, Jaipur, Rajasthan, 302001, India",,Free parkingAirport transferRestaurantConnecting rooms available,"Rs4,200","Good 6.0
5 Hotels.com guest reviews",,Jaipur,12/02/2021,18/02/2021
81,The Amer Valley,"Amer Road, Opposite Jal Mahal, Near suraj Dhaba, Jaipur, RJ, 302002, India",,Free parkingAirport transferRestaurantConnecting rooms available,"Rs7,800",,,Jaipur,12/02/2021,18/02/2021
82,The Fern Residency Jaipur,"A - 13, Govind Marg, Janata Marg, Near Pink Square Mall, Jaipur, Rajasthan, 302004, India",,PoolFree parkingAirport transferGymRestaurantBar,"Rs15,300","Good 7.6
29 Hotels.com guest reviews",,Jaipur,12/02/2021,18/02/2021
83,Hotel Green Valley,"Opposite Jaipur Golden Petrol Pump, Kunda, Amer Road, Jaipur Delhi Highway,, Amer, Rajasthan, 302028, India",,Free parkingRestaurant,"Rs3,597",,,Jaipur,12/02/2021,18/02/2021
84,Jaipur Inn,"B 17 Shiv Marg Bani Park, Jaipur, Rajasthan, 302016, India",,Free parkingPet-friendlyAirport transferRestaurantConnecting rooms available,"Rs3,150","Fabulous 8.6
3 Hotels.com guest reviews",,Jaipur,12/02/2021,18/02/2021
85,Sentara Hotel and Resort,"1493, Village Heer Ki Bawdi, NH-8, Paota, Kotputli, Rajasthan, 303108, India",,PoolFree parkingRestaurant,"Rs8,997",,,Jaipur,12/02/2021,18/02/2021
86,Ramada by Wyndham Jaipur Jaisinghpura,"Jaisinghpura, Ajmer Road, Jaipur, Rajasthan, 302026, India",,Free parkingAirport transferGymRestaurantBarBathtub,"Rs20,400","Very good 8.0
1 Hotels.com guest review",,Jaipur,12/02/2021,18/02/2021
87,Hotel Meenakshi near Railway Station Jaipur,"5,Adjoining DRM office, Near Railway station, Jaipur, 302006, India",,,"Rs5,006","2.0
1 Hotels.com guest review",,Jaipur,12/02/2021,18/02/2021
88,Hotel Nilax,"Sirsi Rd, Jaipur, RJ, 302021, India",,Free parkingRestaurant,"Rs6,000",,,Jaipur,12/02/2021,18/02/2021
89,Olive Service Apartments Jaipur,"Jaipur, RJ, India",,Free parkingKitchen,"Rs8,100",,,Jaipur,12/02/2021,18/02/2021
90,Olive Service Apartments Jaipur,"Jaipur, RJ, India",,Free parkingKitchen,"Rs8,100",,,Jaipur,12/02/2021,18/02/2021
91,TGI Apple Inn,"E-7, 36, Nirman Nagar, DCM Ajmer Road, Jaipur, Rajasthan, 302019, India","0.4 km to city centre
7.0 km to M.I. Road",PoolFree parkingAirport transferRestaurant,"Rs8,847","4.0
3 Hotels.com guest reviews",,Jaipur,12/02/2021,18/02/2021
92,Chitrakatha,"60 Hathroi Fort, Ajmer Road, Jaipur, Jaipur, Rajasthan, India","5.6 km to city centre
1.1 km to M.I. Road",Free parkingAirport transferRestaurant,"Rs2,757","Good 7.8
12 Hotels.com guest reviews",,Jaipur,12/02/2021,18/02/2021
93,OYO 15154 Hotel River Side,"Htl River Side21Shipra Path Road, Near Surya Mahal Garden Mansarovar, Jaipur, Rajasthan, 302019, India","5.7 km to city centre
8.3 km to M.I. Road",Bathtub,"Rs5,312",,,Jaipur,12/02/2021,18/02/2021
94,Rawla Mrignayani Palace,"Rao Kriparam Ki Haveli, Opp Silver Art Palace,Old Amer Road, Jaipur, Rajasthan, 302002, India","9.6 km to city centre
3.0 km to M.I. Road",Free parkingRestaurantBarBathtubInternet accessCribs available,"Rs2,997","Fabulous 8.8
10 Hotels.com guest reviews",,Jaipur,12/02/2021,18/02/2021
95,Click Hotel Jaipur,"Plot No. 549, Near LBS College of Pharmacy, Raja Park, Jaipur, Rajasthan, 302004, India","7.8 km to city centre
3.5 km to M.I. Road",Free parkingRestaurantConnecting rooms available,"Rs10,200",,,Jaipur,12/02/2021,18/02/2021
96,Talai Bagh Palace,"Pili ki Talai, Patelon Ki Dhani, Near Kunda Mod, Delhi Highway, Amer, Rajasthan, 302028, India","18 km to city centre
12 km to M.I. Road",PoolFree parkingAirport transferRestaurantBarBathtub,"Rs14,880","Good 7.0
2 Hotels.com guest reviews",,Jaipur,12/02/2021,18/02/2021
97,Rajputana Haveli,"56B Govind Nagar east Krishna Marg, Amer Road near Jorawar Singh Gate, Jaipur, Rajasthan, 302002, India","7.7 km to city centre
2.8 km to M.I. Road",Free parkingAirport transferRestaurantInternet access,"Rs4,051","Superb 9.0
2 Hotels.com guest reviews",,Jaipur,12/02/2021,18/02/2021
98,Nirbana Palace-A Heritage Hotel,"4 D Villa, Station Rd, Jaipur, Rajasthan, Jaipur, Rajasthan, 302016, India","5.8 km to city centre
1.3 km to M.I. Road",PoolFree parkingSpaRestaurantBar,"Rs10,788","Very good 8.2
15 Hotels.com guest reviews",,Jaipur,12/02/2021,18/02/2021
99,Amer City Heritage Hotel,"B-2, Gupta Garden, Near Brahmpuri, Police Station, Amer Road, Jaipur, Rajasthan, 302002, India","11 km to city centre
3.9 km to M.I. Road",Free parkingGymRestaurantBar,"Rs5,580",,,Jaipur,12/02/2021,18/02/2021
