,name,address,location,amentities,price,rating,no of reviews,city,Check_in_date,Check_out_date
18,ibis Bengaluru City Centre Hotel,"Opp. Kanteerava Stadium/Mallya Hospital, Raja Ram Mohan Roy Road, Bengaluru, Karnataka, 560027, India","0.6 km to Bengaluru, Karnataka, India
5.0 km to Bengaluru",Free parkingAirport transferGym,"Rs7,798",,,Banglore,12/02/2021,16/02/2021
19,St. Mark's Hotel,"4/1, St Mark's Road, Near Residency Rd, Near M G Rd, Bengaluru, Karnataka, 560001, India","0.7 km to Bengaluru, Karnataka, India
5.6 km to Bengaluru",Free parkingAirport transferGym,"Rs11,400",Exceptional 9.4,,Banglore,12/02/2021,16/02/2021
20,Stylotel By Jagadish – Brigade Road,"No 124, Brigade road, Opposite, Brigade towers Near Vellara Junction, Bengaluru, Karnataka, 560050, India","1.4 km to Bengaluru, Karnataka, India
6.3 km to Bengaluru",Air Conditioning,"Rs8,234",,,Banglore,12/02/2021,16/02/2021
21,"ITC Gardenia, a Luxury Collection Hotel, Bengaluru","No.1, Residency Road, Bengaluru, Karnataka, 560001, India","0.1 km to Bengaluru, Karnataka, India
5.0 km to Bengaluru",PoolFree parkingAirport transferSpaGym,"Rs18,750",,,Banglore,12/02/2021,16/02/2021
22,Vivanta Bengaluru Residency Road,"No, 66, Residency Road, Bengaluru, Karnataka, 560025, India","1.5 km to Bengaluru, Karnataka, India
6.2 km to Bengaluru",PoolAirport transferSpaGym,"Rs13,348",,,Banglore,12/02/2021,16/02/2021
23,Vivanta Bengaluru Residency Road,"No, 66, Residency Road, Bengaluru, Karnataka, 560025, India","1.5 km to Bengaluru, Karnataka, India
6.2 km to Bengaluru",PoolAirport transferSpaGym,"Rs13,348",,,Banglore,12/02/2021,16/02/2021
24,Capital O 1324 SV Prasino,"5 LRDE Layout Karthik Nagar Outer Ring, Road Marathahalli g Road, Marathahalli, Bengaluru, Karnataka, 560037, India","12 km to Bengaluru, Karnataka, India
16 km to Bengaluru",Air Conditioning,"Rs3,865",,,Banglore,12/02/2021,16/02/2021
25,Adarsh Hamilton,"2/4, Langford Garden Road, Richmond Town, Bengaluru, Karnataka, 560025, India","0.9 km to Bengaluru, Karnataka, India
5.7 km to Bengaluru",Free parkingAirport transferGymBathtub,"Rs16,200",,,Banglore,12/02/2021,16/02/2021
26,ibis Bengaluru City Centre Hotel,"Opp. Kanteerava Stadium/Mallya Hospital, Raja Ram Mohan Roy Road, Bengaluru, Karnataka, 560027, India","0.6 km to Bengaluru, Karnataka, India
5.0 km to Bengaluru",Free parkingAirport transferGym,"Rs11,697",,,Banglore,12/02/2021,18/02/2021
27,St. Mark's Hotel,"4/1, St Mark's Road, Near Residency Rd, Near M G Rd, Bengaluru, Karnataka, 560001, India","0.7 km to Bengaluru, Karnataka, India
5.6 km to Bengaluru",Free parkingAirport transferGym,"Rs17,400",Exceptional 9.4,,Banglore,12/02/2021,18/02/2021
28,Stylotel By Jagadish – Brigade Road,"No 124, Brigade road, Opposite, Brigade towers Near Vellara Junction, Bengaluru, Karnataka, 560050, India","1.4 km to Bengaluru, Karnataka, India
6.3 km to Bengaluru",Air Conditioning,"Rs12,710",,,Banglore,12/02/2021,18/02/2021
29,"ITC Gardenia, a Luxury Collection Hotel, Bengaluru","No.1, Residency Road, Bengaluru, Karnataka, 560001, India","0.1 km to Bengaluru, Karnataka, India
5.0 km to Bengaluru",PoolFree parkingAirport transferSpaGym,"Rs27,750",,,Banglore,12/02/2021,18/02/2021
30,Vivanta Bengaluru Residency Road,"No, 66, Residency Road, Bengaluru, Karnataka, 560025, India","1.5 km to Bengaluru, Karnataka, India
6.2 km to Bengaluru",PoolAirport transferSpaGym,"Rs20,948",,,Banglore,12/02/2021,18/02/2021
31,Vivanta Bengaluru Residency Road,"No, 66, Residency Road, Bengaluru, Karnataka, 560025, India","1.5 km to Bengaluru, Karnataka, India
6.2 km to Bengaluru",PoolAirport transferSpaGym,"Rs20,948",,,Banglore,12/02/2021,18/02/2021
32,Capital O 1324 SV Prasino,"5 LRDE Layout Karthik Nagar Outer Ring, Road Marathahalli g Road, Marathahalli, Bengaluru, Karnataka, 560037, India","12 km to Bengaluru, Karnataka, India
16 km to Bengaluru",Air Conditioning,"Rs5,647",,,Banglore,12/02/2021,18/02/2021
33,Oakwood Premier Prestige Bangalore,"Vittal Mallya Road, UB City, Bengaluru, Karnataka, 56000, India","0.1 km to Bengaluru, Karnataka, India
4.9 km to Bengaluru",PoolAirport transferSpaGym,"Rs27,178",,,Banglore,12/02/2021,18/02/2021
34,WelcomHotel Bengaluru - Member ITCHotel Group,"46, Richmond Road - Off M.G Road, Bengaluru, Karnataka, 560 025, India","2.2 km to Bengaluru, Karnataka, India
7.0 km to Bengaluru",PoolFree parkingAirport transferSpaGym,"Rs14,700",Very good 8.4,,Banglore,12/02/2021,18/02/2021
35,WelcomHotel Bengaluru - Member ITCHotel Group,"46, Richmond Road - Off M.G Road, Bengaluru, Karnataka, 560 025, India","2.2 km to Bengaluru, Karnataka, India
7.0 km to Bengaluru",PoolFree parkingAirport transferSpaGym,"Rs14,700",Very good 8.4,,Banglore,12/02/2021,18/02/2021
36,Adarsh Hamilton,"2/4, Langford Garden Road, Richmond Town, Bengaluru, Karnataka, 560025, India","0.9 km to Bengaluru, Karnataka, India
5.7 km to Bengaluru",Free parkingAirport transferGymBathtub,"Rs24,600",,,Banglore,12/02/2021,18/02/2021
37,Radisson Blu Atria Bengaluru,"No. 1 Palace Road, Bengaluru, Karnataka, 560 001, India","1.4 km to Bengaluru, Karnataka, India
3.6 km to Bengaluru",PoolFree parkingSpaGym,"Rs23,349",,,Banglore,12/02/2021,18/02/2021
38,The Chancery Pavilion,"135 Residency Road, Bengaluru, Karnataka, 560025, India","0.7 km to Bengaluru, Karnataka, India
5.6 km to Bengaluru",PoolFree parkingAirport transferSpaGym,"Rs14,400",,,Banglore,12/02/2021,18/02/2021
39,Fortune Select JP Cosmos-Member ITC Hotel Group,"No 49 Cunningham Crescent Road, Behind Sigma Mall, Bengaluru, Karnataka, 560052, India","2.0 km to Bengaluru, Karnataka, India
4.3 km to Bengaluru",PoolFree parkingAirport transferSpaGymBathtub,"Rs18,855",,,Banglore,12/02/2021,18/02/2021
40,Octave Church Inn,"52 Church St, Bengaluru, KA, 560001, India","1.2 km to Bengaluru, Karnataka, India
5.8 km to Bengaluru",Free parking,"Rs7,825",,,Banglore,12/02/2021,18/02/2021
41,Hotel Geo,"Corporation Cir, Devanga Hostel Road, Bengaluru, KA, 560027, India","0.9 km to Bengaluru, Karnataka, India
4.6 km to Bengaluru",Free parking,"Rs13,393",,,Banglore,12/02/2021,18/02/2021
42,Radisson Bengaluru City Center,"2, Gangadhar Chetty Road, Ulsoor, Bengaluru, Karnataka, 560042, India","2.5 km to Bengaluru, Karnataka, India
6.7 km to Bengaluru",PoolFree parkingAirport transferSpaGymBathtub,"Rs19,980",Fabulous 8.8,,Banglore,12/02/2021,18/02/2021
43,Octave Hotel Double Rd,"114 KH Road (Double Road), Opposite Canara Bank, Bengaluru, Karnataka, 560027, India","1.3 km to Bengaluru, Karnataka, India
5.6 km to Bengaluru",Free parking,"Rs7,370",,,Banglore,12/02/2021,18/02/2021
44,Iris Hotel,"70 Brigade Road, Bengaluru, Karnataka, 560025, India","1.3 km to Bengaluru, Karnataka, India
6.1 km to Bengaluru",PoolFree parkingAirport transferSpaGym,"Rs16,195",,,Banglore,12/02/2021,18/02/2021
45,Magaji Comfort Inn,"88 6th Cross Rd, Bengaluru, KA, 560009, India","2.2 km to Bengaluru, Karnataka, India
2.8 km to Bengaluru",,"Rs9,720",,,Banglore,12/02/2021,18/02/2021
46,Magaji Comfort Inn,"88 6th Cross Rd, Bengaluru, KA, 560009, India","2.2 km to Bengaluru, Karnataka, India
2.8 km to Bengaluru",,"Rs9,720",,,Banglore,12/02/2021,18/02/2021
47,Octave Plaza Hotel,"79 DVG Road, Basavanagudi, Bengaluru, Karnataka, 560004, India","1.4 km to Bengaluru, Karnataka, India
5.6 km to Bengaluru",Free parkingAirport transfer,"Rs7,275",,,Banglore,12/02/2021,18/02/2021
48,Octave Suites Residency Rd,"Toucan Plaza, 65 Residency Road, Bengaluru, 560 025, India","1.6 km to Bengaluru, Karnataka, India
6.3 km to Bengaluru",Free parkingAirport transfer,"Rs11,970",,,Banglore,12/02/2021,18/02/2021
49,Treebo Trend Edge,"#9, St.Marks Road, Bengaluru, Karnataka, 560001, India","0.7 km to Bengaluru, Karnataka, India
5.5 km to Bengaluru",Free parking,"Rs11,163",,,Banglore,12/02/2021,18/02/2021
50,Shangri-La Hotel Bengaluru,"No 56-6B Palace Road, Bengaluru, Karnataka, 560052, India","2.3 km to Bengaluru, Karnataka, India
3.6 km to Bengaluru",PoolFree parkingAirport transferSpaGym,"Rs33,000",Exceptional 9.4,,Banglore,12/02/2021,18/02/2021
51,"The Oberoi, Bengaluru","37-39 Mahatma Gandhi Road, MG Road- Residency Road, Bengaluru, Karnataka, 560 001, India","2.6 km to Bengaluru, Karnataka, India
7.2 km to Bengaluru",PoolFree parkingAirport transferSpaGymBathtub,"Rs38,500",Exceptional 9.6,,Banglore,12/02/2021,18/02/2021
52,Orchid Suites Bangalore,"12 & 12/1 D'Souza Road, on Hayes Road, off Residency road, Bengaluru, 560025, India","0.8 km to Bengaluru, Karnataka, India
5.7 km to Bengaluru",Airport transferGym,"Rs19,630",,,Banglore,12/02/2021,18/02/2021
53,JW Marriott Hotel Bengaluru,"24/1 Vittal Mallya Road, Bengaluru, Karnataka, 560001, India","0.1 km to Bengaluru, Karnataka, India
4.9 km to Bengaluru",PoolFree parkingAirport transferSpaGymBathtub,"Rs38,794",,,Banglore,12/02/2021,18/02/2021
54,Hotel Telehaus,"19 KH Road, Bengaluru, KA, 560027, India","1.4 km to Bengaluru, Karnataka, India
5.6 km to Bengaluru",Free parking,"Rs9,900",,,Banglore,12/02/2021,18/02/2021
55,"Taj MG Road, Bengaluru","41/3 Mahatma Gandhi Road, Bengaluru, Karnataka, 560001, India","2.8 km to Bengaluru, Karnataka, India
7.4 km to Bengaluru",PoolFree parkingAirport transferSpaGym,"Rs27,075",,,Banglore,12/02/2021,18/02/2021
56,Temple Tree Hotel,"#3, 9th Cross, Wilson Garden, Bengaluru, 560027, India","2.6 km to Bengaluru, Karnataka, India
6.6 km to Bengaluru",Free parkingAirport transferGym,"Rs13,500",,,Banglore,12/02/2021,18/02/2021
57,Temple Tree Hotel,"#3, 9th Cross, Wilson Garden, Bengaluru, 560027, India","2.6 km to Bengaluru, Karnataka, India
6.6 km to Bengaluru",Free parkingAirport transferGym,"Rs13,500",,,Banglore,12/02/2021,18/02/2021
58,Hotel Sai Vishram,"26/1 Seshadri Rd, Bengaluru, KA, 560009, India","2.3 km to Bengaluru, Karnataka, India
2.7 km to Bengaluru",Free parking,"Rs7,974",,,Banglore,12/02/2021,18/02/2021
59,The Chancery Hotel,"10/6, Lavelle Road, Bengaluru, Karnataka, 560001, India","0.7 km to Bengaluru, Karnataka, India
5.2 km to Bengaluru",Free parkingAirport transferSpaGymBathtub,"Rs10,587",,,Banglore,12/02/2021,18/02/2021
60,Pleasant Boulevard MG Road,"Bengaluru, KA, India","2.5 km to Bengaluru, Karnataka, India
7.0 km to Bengaluru",Free parkingGym,"Rs15,000",,,Banglore,12/02/2021,18/02/2021
61,The Elanza Hotel,"88/2 Richmond Road, Bengaluru, Karnataka, 560025, India","1.1 km to Bengaluru, Karnataka, India
6.0 km to Bengaluru",Free parkingAirport transferGym,"Rs14,994",,,Banglore,12/02/2021,18/02/2021
62,Taj West End,"#25 Race Course Road, Bengaluru, Karnataka, 560 001, India","1.7 km to Bengaluru, Karnataka, India
3.4 km to Bengaluru",PoolFree parkingAirport transferSpaGym,"Rs85,900",,,Banglore,12/02/2021,18/02/2021
63,Conrad Bengaluru,"Kensington Road, Halasuru, Bengaluru, Karnataka, 560008, India","2.9 km to Bengaluru, Karnataka, India
7.4 km to Bengaluru",PoolFree parkingAirport transferSpaGymBathtub,"Rs26,400",,,Banglore,12/02/2021,18/02/2021
64,Sterling Living Space - Residency Road,"NO. HAYES ROAD CROSS, OFF RICHMOND ROAD, Bengaluru, KARNATAKA, 560025, India","1.0 km to Bengaluru, Karnataka, India
5.9 km to Bengaluru",Free parkingAirport transferGymBathtub,"Rs30,000",,,Banglore,12/02/2021,18/02/2021
65,Casa Cottage,"No: 2, Clapham Street, Richmond Town, Bengaluru, Karnataka, 560025, India","1.3 km to Bengaluru, Karnataka, India
6.2 km to Bengaluru",Free parkingAirport transfer,"Rs12,150",,,Banglore,12/02/2021,18/02/2021
66,"The Ritz-Carlton, Bangalore","Number 99 Residency Road, Bengaluru, Karnataka, 560025, India","0.8 km to Bengaluru, Karnataka, India
5.7 km to Bengaluru",PoolAirport transferSpaGym,"Rs30,000",,,Banglore,12/02/2021,18/02/2021
67,SPOT ON 41554 Hotel Sri Thirumala Paradise,"Tcm Royan Rd, Subhash Nagar, Sevashrama, Bengaluru, Karnataka, 560053, India","2.8 km to Bengaluru, Karnataka, India
2.8 km to Bengaluru",Bathtub,"Rs4,397",,,Banglore,12/02/2021,18/02/2021
68,SPOT ON 41554 Hotel Sri Thirumala Paradise,"Tcm Royan Rd, Subhash Nagar, Sevashrama, Bengaluru, Karnataka, 560053, India","2.8 km to Bengaluru, Karnataka, India
2.8 km to Bengaluru",Bathtub,"Rs4,397",,,Banglore,12/02/2021,18/02/2021
69,bloomrooms @ Cunningham Road,"# 5, Millers Tank bund Road, Off Cunningham Road Bengaluru, Bengaluru, Karnataka, 560052, India","2.1 km to Bengaluru, Karnataka, India
4.3 km to Bengaluru",Free parking,"Rs9,750",,,Banglore,12/02/2021,18/02/2021
70,Golden Metro Hotel,"9, 1, Platform Rd, Near Apollo Hospital,, VV Giri Colony, Sheshadripuram,, Bengaluru, Karnataka, 560020, India","2.9 km to Bengaluru, Karnataka, India
2.0 km to Bengaluru",PoolFree parking,"Rs27,000",,,Banglore,12/02/2021,18/02/2021
71,OYO 18544 Amm Residency,"2&2/1,Dr.Marigowda Rd, Lalbagh, Wilson Grdn, Mavalli, Bengaluru, Karnataka, 560027, India","2.4 km to Bengaluru, Karnataka, India
6.3 km to Bengaluru",Bathtub,"Rs8,204",,,Banglore,12/02/2021,18/02/2021
72,Hyatt Centric MG Road Bangalore,"1/1 Swami Vivekananda Road, Ulsoor, Bengaluru, Karnataka, 560008, India","3.0 km to Bengaluru, Karnataka, India
7.6 km to Bengaluru",PoolFree parkingAirport transferSpaGym,"Rs17,797",,,Banglore,12/02/2021,18/02/2021
73,Woodlands Hotel,"5 Raja Ram Mohan Roy Rd, Bengaluru, KA, 560025, India","0.8 km to Bengaluru, Karnataka, India
5.4 km to Bengaluru",Free parking,"Rs20,509",,,Banglore,12/02/2021,18/02/2021
74,"ITC Windsor, A Luxury Collection Hotel, Bengaluru","Windsor Square,25, Golf Course Road, Bengaluru, Karnataka, 560052, India","2.7 km to Bengaluru, Karnataka, India
3.2 km to Bengaluru",Free parkingAirport transferSpaBathtub,"Rs25,090",,,Banglore,12/02/2021,18/02/2021
75,OYO 12965 Archana Comforts,"Jc Road, Union Bank Building, Jc Road Signal, Near Minerva Circle, Bengaluru, Karnataka, 560002, India","2.0 km to Bengaluru, Karnataka, India
5.0 km to Bengaluru",Bathtub,"Rs7,812",,,Banglore,12/02/2021,18/02/2021
76,"The Park, Bangalore","14/7 Mahatma Gandhi Road, Opposite to 1 MG Mall, Bengaluru, Karnataka, 560042, India","2.8 km to Bengaluru, Karnataka, India
7.4 km to Bengaluru",PoolFree parkingAirport transferSpaGym,"Rs24,150",,,Banglore,12/02/2021,18/02/2021
77,Treebo Trend Apple Villa,"No 16 , Apple Villa left wing,SP Complex, Lal Bagh Main Rd, Sudhama Nagar, Bengaluru, 560027, India","1.3 km to Bengaluru, Karnataka, India
5.1 km to Bengaluru",Free parking,"Rs12,218",,,Banglore,12/02/2021,18/02/2021
78,jüSTa Off MG Road,"No 30/1 2 Nd Cross Ulsoor Road, Bengaluru, Karnataka, 560044, India","2.5 km to Bengaluru, Karnataka, India
7.1 km to Bengaluru",Free parkingAirport transferBathtub,"Rs21,519",,,Banglore,12/02/2021,18/02/2021
79,jüSTa Off MG Road,"No 30/1 2 Nd Cross Ulsoor Road, Bengaluru, Karnataka, 560044, India","2.5 km to Bengaluru, Karnataka, India
7.1 km to Bengaluru",Free parkingAirport transferBathtub,"Rs21,519",,,Banglore,12/02/2021,18/02/2021
80,Sovereign Suites,"#40, Cunningham Cross Road, opposite Westminister Complex, Bengaluru, Karnataka, 560052, India","1.9 km to Bengaluru, Karnataka, India
4.1 km to Bengaluru",Gym,"Rs16,875",,,Banglore,12/02/2021,18/02/2021
81,Hotel T.A.P Paradise,"# 104, Hospital Road, Avenue Road Cross, Parallel K.G.Road, Majestic, Bengaluru, Karnataka, 560053, India","1.5 km to Bengaluru, Karnataka, India
3.7 km to Bengaluru",Free parkingAirport transfer,"Rs3,188",,,Banglore,12/02/2021,18/02/2021
82,Bangalore International,"2A-2B, Crescent Road, High Grounds, Bengaluru, Karnataka, 560001, India","2.2 km to Bengaluru, Karnataka, India
2.8 km to Bengaluru",Airport transferSpaGymBathtub,"Rs11,553",,,Banglore,12/02/2021,18/02/2021
83,OYO 18338 White Fort,"33, Dispensary Rd, Kalasipalya, Bengaluru, Karnataka, 560002, India","2.6 km to Bengaluru, Karnataka, India
4.7 km to Bengaluru",Bathtub,"Rs7,186",,,Banglore,12/02/2021,18/02/2021
84,Myspace Hotels Silverstar,"126 6th Cross Rd, Bengaluru, KA, 560009, India","1.9 km to Bengaluru, Karnataka, India
3.0 km to Bengaluru",Free parking,"Rs11,760",,,Banglore,12/02/2021,18/02/2021
85,Hotel RR International,"#62, 6th A Cross Road, Near Movieland, Gandhinagar, Majestic, Bengaluru, Karnataka, 560009, India","2.3 km to Bengaluru, Karnataka, India
2.7 km to Bengaluru",Free parkingAirport transfer,"Rs8,400",,,Banglore,12/02/2021,18/02/2021
86,Hotel ABM International,"Near Anand Rao Circle, Bengaluru, KA, 560009, India","2.3 km to Bengaluru, Karnataka, India
2.7 km to Bengaluru",Free parking,"Rs7,194",,,Banglore,12/02/2021,18/02/2021
87,Renaissance Bengaluru Race Course Hotel,"No. 17 and 17/1, Madhavanagar Extension, Race Course Lane, Corp Ward No. 77, Bengaluru, Karnataka, 560001, India","2.4 km to Bengaluru, Karnataka, India
2.5 km to Bengaluru",PoolFree parkingAirport transferSpaGymBathtub,"Rs19,304",,,Banglore,12/02/2021,18/02/2021
88,Treebo Trend Akshaya Lalbagh Inn,"No. 462, 2nd Block Jayanagar, Near Ashoka Pillar, Bengaluru, 560011, India","3.3 km to Bengaluru, Karnataka, India
6.4 km to Bengaluru",Free parking,"Rs12,299",,,Banglore,12/02/2021,18/02/2021
89,Citrine Hotel,"# 211, S.C. Road, Seshadripuram, Bengaluru, Karnataka, 560020, India","2.7 km to Bengaluru, Karnataka, India
2.2 km to Bengaluru",Free parkingAirport transferGym,"Rs19,800",,,Banglore,12/02/2021,18/02/2021
90,Citrine Hotel,"# 211, S.C. Road, Seshadripuram, Bengaluru, Karnataka, 560020, India","2.7 km to Bengaluru, Karnataka, India
2.2 km to Bengaluru",Free parkingAirport transferGym,"Rs19,800",,,Banglore,12/02/2021,18/02/2021
91,The Palladium Hotel by Big Tree Hotels,"#39, 2nd main, 6th cross, Opp., Corporation High School, Gandhinagar, Bengaluru, Karnataka, 560009, India","1.8 km to Bengaluru, Karnataka, India
3.1 km to Bengaluru",Free parking,"Rs17,780",,,Banglore,12/02/2021,18/02/2021
92,Springs Hotel And Spa,"#19, H. Siddaiah Road, off J.C. Road, Bengaluru, Karnataka, 560 002, India","2.1 km to Bengaluru, Karnataka, India
5.1 km to Bengaluru",PoolFree parkingAirport transferSpa,"Rs15,690",,,Banglore,12/02/2021,18/02/2021
93,Fairfield By Marriott Bengaluru Rajajinagar,"59th C Cross, 4th M Block,rajaji Nagar, Bengaluru, Karnataka, 560 010, India","4.1 km to Bengaluru, Karnataka, India
1.2 km to Bengaluru",PoolFree parkingAirport transferGym,"Rs17,355",,,Banglore,12/02/2021,18/02/2021
94,Capital O 46356 White Mg,"46,K Star ,Cbd Belapur, White Mg, Service Apartment, Bengaluru, Karnataka, 560042, India","2.6 km to Bengaluru, Karnataka, India
7.0 km to Bengaluru",Bathtub,"Rs12,592",,,Banglore,12/02/2021,18/02/2021
95,The Porch Inn Wayanad,"14/486 Main road Meenangadi, Wayanad, Bengaluru, Karnataka, 673591, India","3.0 km to Bengaluru, Karnataka, India
7.1 km to Bengaluru",Free parking,"Rs30,000",,,Banglore,12/02/2021,18/02/2021
96,Hotel Chetan International,"121 6th Cross Rd, Bengaluru, KA, 560009, India","1.9 km to Bengaluru, Karnataka, India
3.0 km to Bengaluru",Free parking,"Rs9,294",,,Banglore,12/02/2021,18/02/2021
97,Hotel Ballal Residency,"74/4, III Cross, Residency Road, Bengaluru, Karnataka, 560025, India","1.5 km to Bengaluru, Karnataka, India
6.3 km to Bengaluru",Free parkingAirport transferBathtub,"Rs23,940",,,Banglore,12/02/2021,18/02/2021
98,Hotel Ivory Tower,"12th floor, Barton Centre, 84 M.G.Road, Bengaluru, 560001, India","1.2 km to Bengaluru, Karnataka, India
5.8 km to Bengaluru",Free parking,"Rs21,577",,,Banglore,12/02/2021,18/02/2021
99,The Capitol,"No 3 Rajbhavan Road, Near Rajbhavan and Vidhana Soudha, Bengaluru, Karnataka, 560001, India","1.3 km to Bengaluru, Karnataka, India
4.1 km to Bengaluru",PoolFree parkingAirport transferBathtub,"Rs33,900",,,Banglore,12/02/2021,18/02/2021
100,Holiday Inn Bengaluru Racecourse,"#16/1, Sheshadri Road, Gandhinagar, Ward No. 94, Bengaluru, 560009, India","2.0 km to Bengaluru, Karnataka, India
2.9 km to Bengaluru",PoolFree parkingAirport transferSpaGymBathtub,"Rs15,944",,,Banglore,12/02/2021,18/02/2021
101,Holiday Inn Bengaluru Racecourse,"#16/1, Sheshadri Road, Gandhinagar, Ward No. 94, Bengaluru, 560009, India","2.0 km to Bengaluru, Karnataka, India
2.9 km to Bengaluru",PoolFree parkingAirport transferSpaGymBathtub,"Rs15,944",,,Banglore,12/02/2021,18/02/2021
102,Goldfinch Hotel,"32/3 Cresent Road, High Grounds, Bengaluru, Karnataka, 560001, India","2.2 km to Bengaluru, Karnataka, India
2.8 km to Bengaluru",Free parkingAirport transferSpaBathtub,"Rs19,994",,,Banglore,12/02/2021,18/02/2021
